domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
seahorseindia.co.in, 1, 89174649 (85.04MB), 539269724 (514.29MB), 206, 27162270, 115, 39039124, 208, 22973255
  sipl, 89174649 (85.04MB), 539269724 (514.29MB), 206, 27162270, 115, 39039124, 208, 22973255
rosaonline.org, 15, 4876711824 (4.54GB), 569325112 (542.95MB), 3543, 1193955535, 8990, 156015076, 9584, 3526741213
  directory2015, 615073 (600.66KB), 23050 (22.51KB), 2, 243704, 1, 124255, 2, 247114
  valli, 6331717 (6.04MB), 693297 (677.05KB), 40, 3104965, 2, 28366, 85, 3198386
  vino, 11238902 (10.72MB), 22709 (22.18KB), 15, 1670492, 0, 0, 90, 9568410
  subscriptions, 2041137 (1.95MB), 148514 (145.03KB), 12, 1004406, 0, 0, 11, 1036731
  admin, 5738 (5.60KB), 26589 (25.97KB), 1, 5738, 0, 0, 0, 0
  kalps, 70674110 (67.40MB), 16566 (16.18KB), 24, 19948039, 0, 0, 76, 50726071
  pathy, 5366722 (5.12MB), 16496 (16.11KB), 0, 0, 0, 0, 48, 5366722
  viji, 4087142 (3.90MB), 17203 (16.80KB), 13, 556727, 0, 0, 80, 3530415
  rasheedabhagat, 509843 (497.89KB), 132948352 (126.79MB), 34, 509843, 0, 0, 0, 0
  rotarynews, 4737331216 (4.41GB), 424411056 (404.75MB), 3375, 1162887463, 8986, 155827737, 9083, 3418616016
  circulation, 0, 16481 (16.09KB), 0, 0, 0, 0, 0, 0
  senthil, 1314521 (1.25MB), 16581 (16.19KB), 0, 0, 0, 0, 7, 1314521
  directory2014, 1461474 (1.39MB), 10935444 (10.43MB), 6, 1461474, 0, 0, 0, 0
  sasi, 35734229 (34.08MB), 16387 (16.00KB), 21, 2562684, 1, 34718, 102, 33136827
  nonreceipt, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
infobasesystemms.com, 4, 1718159707 (1.60GB), 3021837616 (2.81GB), 1266, 365550829, 1667, 595632147, 2610, 756976731
  support, 0, 31827550 (30.35MB), 0, 0, 0, 0, 0, 0
