domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
juseffex.com, 22, 1306665547 (1.22GB), 3737356726 (3.48GB), 2974, 570202799, 1473, 214680150, 3271, 521782598
  sales, 49194069 (46.92MB), 4807404 (4.58MB), 15, 43536371, 1, 5657698, 0, 0
  sample, 0, 29157 (28.47KB), 0, 0, 0, 0, 0, 0
  planning, 401805810 (383.19MB), 231317 (225.90KB), 597, 135791090, 779, 137295082, 461, 128719638
  accounts, 35073242 (33.45MB), 1612824 (1.54MB), 149, 17011020, 41, 1624186, 132, 16438036
  anmurthy, 182060 (177.79KB), 2388087 (2.28MB), 5, 182060, 0, 0, 0, 0
  jay, 221125 (215.94KB), 86093619 (82.11MB), 10, 221125, 0, 0, 0, 0
  production, 16894144 (16.11MB), 3873789 (3.69MB), 57, 10175400, 17, 105631, 39, 6613113
  manoj, 973958 (951.13KB), 121000279 (115.39MB), 30, 973958, 0, 0, 0, 0
  saras, 24402195 (23.27MB), 249016508 (237.48MB), 132, 18927111, 13, 5475084, 0, 0
  anil, 8016253 (7.64MB), 113446303 (108.19MB), 42, 5083465, 6, 612043, 144, 2320745
  jagan, 383119284 (365.37MB), 870410 (850.01KB), 601, 165325823, 476, 18873859, 1663, 198919602
  ramaswamy, 1687953 (1.61MB), 1586806171 (1.48GB), 114, 1687953, 0, 0, 0, 0
  suresh, 9293816 (8.86MB), 9795354 (9.34MB), 4, 61055, 0, 0, 77, 9232761
  amutha, 0, 85744305 (81.77MB), 0, 0, 0, 0, 0, 0
  tony1, 97104499 (92.61MB), 422266951 (402.71MB), 105, 43126667, 61, 41958033, 94, 12019799
  purchase, 152006194 (144.96MB), 7283092 (6.95MB), 155, 74386385, 59, 2446665, 133, 75173144
  cspillai, 76123957 (72.60MB), 17127744 (16.33MB), 99, 17291260, 13, 625756, 174, 58206941
  kannan, 3719781 (3.55MB), 68379920 (65.21MB), 151, 3719781, 0, 0, 0, 0
  annie, 15468217 (14.75MB), 218244888 (208.13MB), 310, 15468217, 0, 0, 0, 0
  prabhu, 94155 (91.95KB), 530116681 (505.56MB), 4, 93615, 1, 540, 0, 0
  geetha, 28041779 (26.74MB), 201058815 (191.74MB), 354, 13902420, 1, 540, 354, 14138819
  chandran, 3243056 (3.09MB), 7163108 (6.83MB), 40, 3238023, 5, 5033, 0, 0
lakshmicargo.net, 16, 269334288 (256.86MB), 1119687131 (1.04GB), 1352, 96767626, 1160, 90702166, 1266, 81864496
  cbebm, 28645109 (27.32MB), 491937 (480.41KB), 237, 10212616, 178, 9735694, 202, 8696799
  hblbm, 25243418 (24.07MB), 176081128 (167.92MB), 59, 22266270, 57, 2977148, 0, 0
  vlrbm, 475974 (464.82KB), 70451752 (67.19MB), 10, 470510, 9, 5464, 0, 0
  accts, 12655 (12.36KB), 98652 (96.34KB), 1, 12655, 0, 0, 0, 0
  commercial, 25288363 (24.12MB), 17124828 (16.33MB), 176, 7069429, 41, 5687419, 303, 12531515
  sales, 6232396 (5.94MB), 303830353 (289.76MB), 75, 4571038, 100, 1661358, 0, 0
  hydbm, 1402494 (1.34MB), 34286448 (32.70MB), 17, 1402494, 0, 0, 0, 0
  ixmbm, 14410400 (13.74MB), 40346626 (38.48MB), 44, 4968853, 61, 6741967, 45, 2699580
  vpmbm, 22962047 (21.90MB), 19286 (18.83KB), 124, 9119372, 188, 13240907, 10, 601768
  slmbm, 8167318 (7.79MB), 210839917 (201.07MB), 28, 2236182, 47, 5931136, 0, 0
  tnlvbm, 9256666 (8.83MB), 9285244 (8.86MB), 96, 2985011, 136, 5758488, 23, 513167
  salesaccts, 30262552 (28.86MB), 4380988 (4.18MB), 76, 3591439, 26, 10246286, 156, 16424827
  maabm, 21673978 (20.67MB), 42955092 (40.97MB), 229, 7875662, 114, 8249101, 93, 5549215
  blrbm, 24374340 (23.25MB), 185476617 (176.88MB), 59, 12341614, 18, 8063600, 26, 3969126
  trzbm, 19778589 (18.86MB), 20840660 (19.88MB), 104, 6737364, 170, 11567547, 14, 1473678
  parcelaudit, 31147989 (29.71MB), 3177603 (3.03MB), 17, 907117, 15, 836051, 394, 29404821
alphaenter.net, 1, 725578953 (691.97MB), 3680552713 (3.43GB), 408, 228611873, 187, 144414068, 1125, 352553012
  info, 725578953 (691.97MB), 3680552713 (3.43GB), 408, 228611873, 187, 144414068, 1125, 352553012
bullfreight.com, 1, 350491068 (334.25MB), 24220777 (23.10MB), 1505, 138847595, 340, 118364484, 708, 93278989
  venkat-cmd, 350491068 (334.25MB), 24220777 (23.10MB), 1505, 138847595, 340, 118364484, 708, 93278989
kinship-global.com, 1, 160934300 (153.48MB), 290294 (283.49KB), 645, 77020804, 23, 5389121, 652, 78524375
  jatin, 160934300 (153.48MB), 290294 (283.49KB), 645, 77020804, 23, 5389121, 652, 78524375
pranaav.com, 19, 853995935 (814.43MB), 1201043541 (1.12GB), 4063, 347165765, 384, 76898674, 4846, 429931496
  prabhakar, 161028956 (153.57MB), 81171028 (77.41MB), 556, 34939658, 36, 8648016, 1295, 117441282
  sakthi.priyasarath, 8361209 (7.97MB), 1873852 (1.79MB), 38, 4144955, 1, 2576, 39, 4213678
  kumar, 154770888 (147.60MB), 51457150 (49.07MB), 501, 77188244, 5, 896424, 503, 76686220
  hr, 9340675 (8.91MB), 16384 (16.00KB), 17, 4639006, 0, 0, 17, 4701669
  prakash, 1078926 (1.03MB), 1790730 (1.71MB), 4, 537032, 0, 0, 3, 541894
  srinivas, 494996 (483.39KB), 45020201 (42.93MB), 36, 494996, 0, 0, 0, 0
  ecomm, 79993 (78.12KB), 16384 (16.00KB), 3, 39517, 0, 0, 3, 40476
  sales, 80340630 (76.62MB), 142563 (139.22KB), 155, 36211922, 47, 7324908, 156, 36803800
  srini, 1189679 (1.13MB), 27941622 (26.65MB), 35, 1189679, 0, 0, 0, 0
  nagaraj.old, 0, 122475012 (116.80MB), 0, 0, 0, 0, 0, 0
  accounts, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  web, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  saranya, 1675106 (1.60MB), 22479840 (21.44MB), 83, 1675106, 0, 0, 0, 0
  smahendran, 424785541 (405.11MB), 33309708 (31.77MB), 2484, 176896522, 274, 59972929, 2805, 187916090
  tamil, 144047 (140.67KB), 48940181 (46.67MB), 1, 144047, 0, 0, 0, 0
  muthu, 403355 (393.90KB), 70842086 (67.56MB), 18, 403355, 0, 0, 0, 0
  priyamahendran, 6883846 (6.56MB), 421862708 (402.32MB), 94, 6883846, 0, 0, 0, 0
  arul, 200294 (195.60KB), 146784596 (139.98MB), 6, 200294, 0, 0, 0, 0
  manoj, 3217794 (3.07MB), 124886728 (119.10MB), 32, 1577586, 21, 53821, 25, 1586387
ptlinfotech.com, 6, 7447559 (7.10MB), 28965702 (27.62MB), 131, 3259972, 4, 895796, 64, 3291791
  kumar, 2172994 (2.07MB), 394463 (385.22KB), 35, 844179, 0, 0, 45, 1328815
  srinivas, 0, 7811882 (7.45MB), 0, 0, 0, 0, 0, 0
  nagaraj, 386253 (377.20KB), 1241414 (1.18MB), 73, 386253, 0, 0, 0, 0
  srini, 82346 (80.42KB), 19471704 (18.57MB), 3, 82346, 0, 0, 0, 0
  accounts, 725345 (708.34KB), 16384 (16.00KB), 1, 360259, 0, 0, 1, 365086
  smahendran, 4080621 (3.89MB), 29855 (29.16KB), 19, 1586935, 4, 895796, 18, 1597890
bhavantirupati.org, 2, 322610882 (307.67MB), 1289749702 (1.20GB), 692, 305721130, 18, 16889752, 0, 0
  kendra, 28857438 (27.52MB), 566335121 (540.10MB), 120, 27743584, 3, 1113854, 0, 0
  principal, 293753444 (280.15MB), 723414581 (689.90MB), 572, 277977546, 15, 15775898, 0, 0
mfapartments.net, 1, 1895777 (1.81MB), 35469265 (33.83MB), 32, 1851095, 5, 44682, 0, 0
  noel, 1895777 (1.81MB), 35469265 (33.83MB), 32, 1851095, 5, 44682, 0, 0
itapagro.com, 26, 4817743927 (4.49GB), 1667197757 (1.55GB), 18238, 1353662986, 480, 102863304, 117340, 3361217637
  sundaridevaraj, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  raja, 326252540 (311.14MB), 167717595 (159.95MB), 1582, 135110366, 55, 323952, 5886, 190818222
  sales, 39318273 (37.50MB), 146653413 (139.86MB), 999, 39318273, 0, 0, 0, 0
  sheik, 0, 8219166 (7.84MB), 0, 0, 0, 0, 0, 0
  export, 114299219 (109.00MB), 67366483 (64.25MB), 1909, 114299219, 0, 0, 0, 0
  gsekar, 680609484 (649.08MB), 126898362 (121.02MB), 3260, 212912812, 10, 1911046, 6769, 465785626
  palanikumar, 8815089 (8.41MB), 2853937 (2.72MB), 55, 2462333, 26, 591110, 128, 5761646
  factory, 62674695 (59.77MB), 5752866 (5.49MB), 76, 27495367, 6, 835349, 81, 34343979
  rshiny, 0, 20599 (20.12KB), 0, 0, 0, 0, 0, 0
  samy, 193798601 (184.82MB), 96927542 (92.44MB), 405, 76674345, 40, 44930012, 404, 72194244
  ephraim, 23980211 (22.87MB), 49482592 (47.19MB), 630, 13261544, 4, 36064, 561, 10682603
  rk, 39140183 (37.33MB), 55742002 (53.16MB), 995, 39140183, 0, 0, 0, 0
  postmaster, 0, 127606 (124.62KB), 0, 0, 0, 0, 0, 0
  kumar, 179594 (175.38KB), 99188950 (94.59MB), 6, 121007, 0, 0, 3, 58587
  devaraj, 28713894 (27.38MB), 4673549 (4.46MB), 162, 13017398, 26, 2540632, 155, 13155864
  rajan, 1055399051 (1006.51MB), 127270911 (121.37MB), 6386, 452131674, 9, 114082, 8599, 603153295
  tenkasi, 0, 512924 (500.90KB), 0, 0, 0, 0, 0, 0
  shun, 2132295175 (1.99GB), 38630332 (36.84MB), 1357, 174956210, 168, 43041166, 94428, 1914297799
  info, 43237596 (41.23MB), 634677499 (605.28MB), 115, 21628736, 0, 0, 92, 21608860
  purchase, 15356536 (14.65MB), 5196898 (4.96MB), 33, 9553850, 2, 1016518, 28, 4786168
  john, 26567916 (25.34MB), 6311318 (6.02MB), 160, 11722441, 124, 5960529, 82, 8884946
  natham, 21257 (20.76KB), 2603613 (2.48MB), 1, 21257, 0, 0, 0, 0
  kannan, 953687 (931.33KB), 2226697 (2.12MB), 52, 953687, 0, 0, 0, 0
  ratna, 10300966 (9.82MB), 15623428 (14.90MB), 10, 1198699, 0, 0, 66, 9102267
  accountsdept, 15829960 (15.10MB), 2486704 (2.37MB), 45, 7683585, 10, 1562844, 58, 6583531
  rebecadevaraj, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
lfsindia.in, 3, 344222290 (328.28MB), 145021352 (138.30MB), 281, 123758777, 113, 19031587, 4661, 201431926
  sreesai.s, 497866 (486.20KB), 126079191 (120.24MB), 6, 91942, 0, 0, 8, 405924
  sasikumar.s, 252643517 (240.94MB), 13658085 (13.03MB), 225, 104054428, 62, 13448716, 4603, 135140373
  customerservice, 91080907 (86.86MB), 5284076 (5.04MB), 50, 19612407, 51, 5582871, 50, 65885629
harshitaassociates.com, 2, 182853739 (174.38MB), 159179323 (151.81MB), 456, 49779196, 229, 50350706, 690, 82723837
  mani, 181249531 (172.85MB), 1179140 (1.12MB), 378, 48174988, 229, 50350706, 690, 82723837
  money, 1604208 (1.53MB), 158000183 (150.68MB), 78, 1604208, 0, 0, 0, 0
harvishpromark.com, 3, 37881 (36.99KB), 78307 (76.47KB), 3, 18654, 0, 0, 3, 19227
  globalteam, 37881 (36.99KB), 20833 (20.34KB), 3, 18654, 0, 0, 3, 19227
  info, 0, 38919 (38.01KB), 0, 0, 0, 0, 0, 0
  kuna, 0, 18555 (18.12KB), 0, 0, 0, 0, 0, 0
