domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
seahorseindia.co.in, 1, 12015164 (11.46MB), 36899512 (35.19MB), 144, 5881124, 7, 172166, 143, 5961874
  sipl, 12015164 (11.46MB), 36899512 (35.19MB), 144, 5881124, 7, 172166, 143, 5961874
rosaonline.org, 2, 5267554143 (4.91GB), 376152793 (358.73MB), 3208, 1447558704, 10884, 762757596, 6814, 3057237843
  rotarynews, 4580411116 (4.27GB), 352502452 (336.17MB), 3118, 1305443441, 10083, 358676699, 6730, 2916290976
  directory2014, 687143027 (655.31MB), 23650341 (22.55MB), 90, 142115263, 801, 404080897, 84, 140946867
vanmoppesindia.com, 32, 7690650578 (7.16GB), 16634735640 (15.49GB), 15144, 1626281745, 2840, 306574994, 88259, 5757793839
  mrajesh, 2056391 (1.96MB), 174806589 (166.71MB), 98, 2056391, 0, 0, 0, 0
  lokesha, 1831024 (1.75MB), 88542297 (84.44MB), 70, 1831024, 0, 0, 0, 0
  gg, 1022114451 (974.76MB), 1118639102 (1.04GB), 1583, 104707501, 158, 3559942, 14806, 913847008
  del2, 22244665 (21.21MB), 5828678 (5.56MB), 44, 22147466, 5, 97199, 0, 0
  bdtools, 0, 15750153 (15.02MB), 0, 0, 0, 0, 0, 0
  granthi, 0, 146743 (143.30KB), 0, 0, 0, 0, 0, 0
  cbesales, 62878 (61.40KB), 12574697 (11.99MB), 6, 61638, 2, 1240, 0, 0
  needintime, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  blr1, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  shyam, 84226 (82.25KB), 19252495 (18.36MB), 32, 84226, 0, 0, 0, 0
  bhushan, 33207040 (31.67MB), 658662660 (628.15MB), 266, 27086515, 107, 6120525, 0, 0
  petools, 9943689 (9.48MB), 286721257 (273.44MB), 95, 8509300, 11, 1434389, 0, 0
  sathya, 157744453 (150.44MB), 3147012035 (2.93GB), 567, 81019359, 172, 76725094, 0, 0
  postmaster, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  vikram, 138221446 (131.82MB), 40544744 (38.67MB), 203, 61501902, 40, 22976161, 3610, 53743383
  rajavardhan, 506649441 (483.18MB), 5092635 (4.86MB), 572, 60429266, 193, 25982822, 3251, 420237353
  gowrishankar, 1007162436 (960.50MB), 353869068 (337.48MB), 2097, 249425537, 155, 9214416, 14501, 748522483
  devaraj, 1051932598 (1003.20MB), 6984936797 (6.51GB), 2817, 287000143, 382, 35178843, 15035, 729753612
  anoop, 1867404220 (1.74GB), 901883 (880.75KB), 1084, 151363928, 773, 68287338, 9143, 1647752954
  vitwheels, 2691 (2.63KB), 259714002 (247.68MB), 1, 2691, 0, 0, 0, 0
  babu, 11692 (11.42KB), 783273342 (746.99MB), 3, 11692, 0, 0, 0, 0
  munikrishna, 883054 (862.36KB), 23201322 (22.13MB), 9, 883054, 0, 0, 0, 0
  suresh, 112909 (110.26KB), 16177348 (15.43MB), 8, 112909, 0, 0, 0, 0
  chennaika, 483607 (472.27KB), 647806357 (617.80MB), 15, 478568, 1, 5039, 0, 0
  ashish, 4314118 (4.11MB), 175334062 (167.21MB), 137, 4314118, 0, 0, 0, 0
  admin, 4273987 (4.08MB), 51785943 (49.39MB), 28, 4273987, 0, 0, 0, 0
  sarfaraj, 27678153 (26.40MB), 1226200462 (1.14GB), 617, 13788787, 210, 13889366, 0, 0
  pushpa, 1794145059 (1.67GB), 210279609 (200.54MB), 4468, 525071358, 536, 38415930, 27697, 1230657771
