domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
seahorseindia.co.in, 1, 26402268 (25.18MB), 684148022 (652.45MB), 160, 7433101, 72, 11358816, 168, 7610351
  sipl, 26402268 (25.18MB), 684148022 (652.45MB), 160, 7433101, 72, 11358816, 168, 7610351
pushyaconsultancy.in, 2, 104446178 (99.61MB), 326747670 (311.61MB), 272, 46063895, 59, 14236202, 248, 44146081
  jayashree, 104446178 (99.61MB), 326731286 (311.60MB), 272, 46063895, 59, 14236202, 248, 44146081
  resource, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
ucindia.net, 4, 407738 (398.18KB), 648247 (633.05KB), 14, 407738, 0, 0, 0, 0
  purchase, 407738 (398.18KB), 590672 (576.83KB), 14, 407738, 0, 0, 0, 0
  support, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  prabhakar, 0, 24807 (24.23KB), 0, 0, 0, 0, 0, 0
  kmanoharan, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
rosaonline.org, 17, 10505371948 (9.78GB), 969396425 (924.49MB), 3585, 2185797775, 1610, 138597753, 12573, 8180976420
  directory2015, 52983 (51.74KB), 102763 (100.35KB), 2, 52983, 0, 0, 0, 0
  directory2016, 6293 (6.15KB), 15364867 (14.65MB), 1, 3069, 0, 0, 1, 3224
  valli, 190423475 (181.60MB), 6605699 (6.30MB), 54, 16872350, 1, 13920, 199, 173537205
  vino, 179702138 (171.38MB), 22709 (22.18KB), 96, 102678330, 21, 5171868, 91, 71851940
  subscriptions, 769741 (751.70KB), 148514 (145.03KB), 10, 145117, 5, 485505, 9, 139119
  admin, 0, 28397 (27.73KB), 0, 0, 0, 0, 0, 0
  kalps, 188100020 (179.39MB), 16566 (16.18KB), 35, 3808788, 1, 48251, 209, 184242981
  pathy, 12481155 (11.90MB), 16523 (16.14KB), 0, 0, 0, 0, 68, 12481155
  viji, 69642080 (66.42MB), 61451 (60.01KB), 21, 2155425, 0, 0, 119, 67486655
  rasheedabhagat, 537523 (524.92KB), 151849912 (144.82MB), 8, 537523, 0, 0, 0, 0
  rotarynews, 9705329797 (9.04GB), 780774555 (744.60MB), 3325, 2043041105, 1582, 132878209, 11655, 7529410483
  circulation, 0, 16481 (16.09KB), 0, 0, 0, 0, 0, 0
  senthil, 1526241 (1.46MB), 16581 (16.19KB), 4, 19496, 0, 0, 42, 1506745
  directory2014, 243220 (237.52KB), 14234629 (13.58MB), 4, 243220, 0, 0, 0, 0
  sasi, 156557282 (149.30MB), 99525 (97.19KB), 25, 16240369, 0, 0, 180, 140316913
  nonreceipt, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  krishna_pratheesh, 0, 20866 (20.38KB), 0, 0, 0, 0, 0, 0
learnyoga.org, 3, 133053297 (126.89MB), 120223044 (114.65MB), 728, 43275917, 19, 43342591, 773, 46434789
  ashwathi, 63092316 (60.17MB), 102954992 (98.19MB), 203, 14957320, 13, 32617371, 208, 15517625
  rajan, 0, 20885 (20.40KB), 0, 0, 0, 0, 0, 0
  sumi, 69960981 (66.72MB), 17247167 (16.45MB), 525, 28318597, 6, 10725220, 565, 30917164
infobasesystemms.com, 4, 11265506094 (10.49GB), 4900785773 (4.56GB), 1593, 513068178, 1484, 504975025, 44194, 10247462891
  product, 11265216220 (10.49GB), 4786331895 (4.46GB), 1591, 513066734, 1484, 504975025, 44166, 10247174461
  contact, 0, 11249606 (10.73MB), 0, 0, 0, 0, 0, 0
  support, 289874 (283.08KB), 31855775 (30.38MB), 2, 1444, 0, 0, 28, 288430
  feedback, 0, 71348497 (68.04MB), 0, 0, 0, 0, 0, 0
vimanindia.com, 4, 537559111 (512.66MB), 2029641522 (1.89GB), 3190, 294188147, 96, 11176461, 2231, 232194503
  ganesh, 122470223 (116.80MB), 2027428024 (1.89GB), 2035, 122470223, 0, 0, 0, 0
  admin, 458035 (447.30KB), 1864741 (1.78MB), 18, 458035, 0, 0, 0, 0
  nandini, 69564612 (66.34MB), 118612 (115.83KB), 463, 22526239, 42, 2695548, 966, 44342825
  venkat, 345066241 (329.08MB), 230145 (224.75KB), 674, 148733650, 54, 8480913, 1265, 187851678
mahaagro.in, 13, 18440367541 (17.17GB), 8503595678 (7.92GB), 26331, 10706171243, 2704, 1480896735, 27552, 6253299563
  info, 25522815 (24.34MB), 729413834 (695.62MB), 243, 25522815, 0, 0, 0, 0
  hoaccounts, 849645216 (810.28MB), 313814055 (299.28MB), 203, 53653298, 53, 75056123, 545, 720935795
  md, 2528523711 (2.35GB), 2921886115 (2.72GB), 9925, 2501657536, 0, 0, 543, 26866175
  marketing, 7675258412 (7.15GB), 1100078277 (1.02GB), 7069, 4510482670, 1808, 1087518316, 16259, 2077257426
  logistics, 1602180248 (1.49GB), 1260628524 (1.17GB), 2311, 1065111879, 600, 236618182, 1038, 300450187
  maha, 721786387 (688.35MB), 51285751 (48.91MB), 549, 678018791, 9, 47709, 211, 43719887
  factoryaccounts, 521096141 (496.96MB), 225291260 (214.85MB), 56, 54606483, 4, 9764906, 646, 456724752
  agridept, 321017586 (306.15MB), 128296341 (122.35MB), 196, 158994284, 26, 1660054, 1655, 160363248
  factory, 515564758 (491.68MB), 348065602 (331.94MB), 223, 86406041, 10, 11386333, 222, 417772384
  field, 31680078 (30.21MB), 2734840 (2.61MB), 6, 12639717, 8, 5163137, 86, 13877224
  factoryqc, 148293073 (141.42MB), 574577005 (547.96MB), 382, 69342858, 39, 16144828, 98, 62805387
  pandi, 2945969818 (2.74GB), 847507205 (808.25MB), 4575, 1046120550, 115, 11030508, 6178, 1888818760
  factorycoco, 553829298 (528.17MB), 16869 (16.47KB), 593, 443614321, 32, 26506639, 71, 83708338
tristarcontainer.co.in, 25, 5522137139 (5.14GB), 1245259313 (1.16GB), 18250, 2332675656, 3248, 513097113, 39697, 2676364370
  indiareefer, 0, 1761796 (1.68MB), 0, 0, 0, 0, 0, 0
  rajakrishnan, 775526049 (739.60MB), 39046135 (37.24MB), 2841, 357087968, 448, 88439185, 2627, 329998896
  akhilesh, 90669361 (86.47MB), 310884 (303.60KB), 241, 37582919, 9, 7998455, 303, 45087987
  aditya, 194689191 (185.67MB), 979065 (956.12KB), 585, 84042609, 165, 36114944, 672, 74531638
  rajendiran, 615485785 (586.97MB), 94764866 (90.37MB), 2691, 288071515, 550, 45919446, 2288, 281494824
  mohan, 496104499 (473.12MB), 82462614 (78.64MB), 761, 220637594, 166, 76755644, 953, 198711261
  senthil, 543601117 (518.42MB), 63576035 (60.63MB), 1749, 277071610, 344, 62662960, 1470, 203866547
  narayanan, 186448630 (177.81MB), 36190979 (34.51MB), 815, 82236962, 115, 14599995, 836, 89611673
  jayant, 153749034 (146.63MB), 63991469 (61.03MB), 558, 68422911, 72, 23936264, 497, 61389859
  bella, 546387925 (521.08MB), 32661518 (31.15MB), 1072, 100777239, 119, 19220768, 22506, 426389918
  salescall, 623417 (608.81KB), 244769 (239.03KB), 10, 179693, 0, 0, 47, 443724
  tristarccu, 69122664 (65.92MB), 16512 (16.12KB), 363, 25573913, 131, 15349094, 115, 28199657
  zubair, 100721795 (96.06MB), 45398762 (43.30MB), 442, 26861546, 76, 4401753, 584, 69458496
  naren, 4344577 (4.14MB), 576881 (563.36KB), 29, 480181, 1, 2881, 57, 3861515
  jafer, 114335214 (109.04MB), 18230381 (17.39MB), 760, 55912135, 108, 8380473, 649, 50042606
  debasish, 2877042 (2.74MB), 56091003 (53.49MB), 140, 2877042, 0, 0, 0, 0
  euroscan, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  bala, 14880707 (14.19MB), 117221912 (111.79MB), 155, 14880707, 0, 0, 0, 0
  deepak, 347511299 (331.41MB), 81118994 (77.36MB), 961, 167374513, 184, 8064091, 1197, 172072695
  suresh, 130652613 (124.60MB), 67796 (66.21KB), 486, 42226297, 34, 3102311, 814, 85324005
  dhana, 471488074 (449.65MB), 43104003 (41.11MB), 1114, 191743617, 102, 19883378, 1669, 259861079
  info, 14905588 (14.22MB), 261427214 (249.32MB), 286, 14905588, 0, 0, 0, 0
  valli, 461262295 (439.89MB), 56207905 (53.60MB), 1633, 231699926, 407, 37365552, 1319, 192196817
  sunil, 109534863 (104.46MB), 4020214 (3.83MB), 342, 27418657, 186, 39179795, 498, 42936411
  someshbatra, 77215400 (73.64MB), 145771219 (139.02MB), 216, 14610514, 31, 1720124, 596, 60884762
