domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
juseffex.com, 20, 642448269 (612.69MB), 5233290196 (4.87GB), 2066, 293379218, 506, 73190325, 3314, 275878726
  tony1, 10458867 (9.97MB), 323189369 (308.22MB), 33, 4387871, 0, 0, 70, 6070996
  saras, 4039109 (3.85MB), 132896065 (126.74MB), 93, 3931728, 8, 107381, 0, 0
  jagan, 275578134 (262.81MB), 517040299 (493.09MB), 259, 91653227, 179, 26966229, 1934, 156958678
  purchase, 23931900 (22.82MB), 1366284660 (1.27GB), 135, 12085572, 38, 770121, 117, 11076207
  suresh, 6617896 (6.31MB), 46707 (45.61KB), 34, 2863871, 6, 3236962, 24, 517063
  jay, 204521 (199.73KB), 84544629 (80.63MB), 11, 204521, 0, 0, 0, 0
  sales, 3142592 (3.00MB), 8160389 (7.78MB), 10, 1469284, 8, 207050, 12, 1466258
  kannan, 3320938 (3.17MB), 39655836 (37.82MB), 91, 3320938, 0, 0, 0, 0
  sample, 0, 29157 (28.47KB), 0, 0, 0, 0, 0, 0
  production, 4502333 (4.29MB), 295943256 (282.23MB), 23, 4429215, 0, 0, 5, 73118
  planning, 148910787 (142.01MB), 67018 (65.45KB), 307, 68692787, 174, 29388956, 187, 50829044
  accounts, 44409331 (42.35MB), 1618450 (1.54MB), 163, 22250876, 81, 4613138, 135, 17545317
  amutha, 21027 (20.53KB), 85367756 (81.41MB), 2, 21027, 0, 0, 0, 0
  annie, 31347919 (29.90MB), 48867936 (46.60MB), 269, 24677186, 0, 0, 45, 6670733
  cspillai, 14960065 (14.27MB), 38604960 (36.82MB), 42, 14956765, 2, 3300, 0, 0
  prabhu, 3289615 (3.14MB), 529359503 (504.84MB), 7, 1632702, 0, 0, 7, 1656913
  ramaswamy, 5261788 (5.02MB), 1575358431 (1.47GB), 140, 3264275, 0, 0, 139, 1997513
  geetha, 13176474 (12.57MB), 156332388 (149.09MB), 391, 6528241, 0, 0, 389, 6648233
  anmurthy, 4110370 (3.92MB), 2342833 (2.23MB), 5, 1923744, 0, 0, 8, 2186626
  manoj, 45164603 (43.07MB), 27580554 (26.30MB), 51, 25085388, 10, 7897188, 242, 12182027
lakshmicargo.net, 16, 597944390 (570.24MB), 872656177 (832.23MB), 1335, 193281631, 1449, 236421903, 1107, 168240856
  cbebm, 64958107 (61.95MB), 491937 (480.41KB), 270, 17116693, 258, 16517673, 201, 31323741
  hblbm, 7887759 (7.52MB), 106501256 (101.57MB), 33, 5901925, 40, 1985834, 0, 0
  vlrbm, 3435386 (3.28MB), 50226721 (47.90MB), 24, 1993179, 29, 1442207, 0, 0
  accts, 0, 85913 (83.90KB), 0, 0, 0, 0, 0, 0
  sales, 15904705 (15.17MB), 230394579 (219.72MB), 130, 8813995, 239, 7090710, 0, 0
  commercial, 201336488 (192.01MB), 6594107 (6.29MB), 34, 70489223, 39, 113904469, 178, 16942796
  ixmbm, 20385925 (19.44MB), 40346626 (38.48MB), 35, 4726488, 64, 8868614, 54, 6790823
  hydbm, 3553933 (3.39MB), 16342690 (15.59MB), 97, 1363485, 156, 2190448, 0, 0
  vpmbm, 28744472 (27.41MB), 19286 (18.83KB), 81, 10331336, 103, 9862529, 27, 8550607
  slmbm, 9887164 (9.43MB), 142814296 (136.20MB), 44, 4952830, 44, 4934334, 0, 0
  tnlvbm, 12807903 (12.21MB), 9285244 (8.86MB), 82, 3267961, 110, 4180514, 46, 5359428
  salesaccts, 43977451 (41.94MB), 353360 (345.08KB), 25, 14591076, 18, 18605433, 68, 10780942
  maabm, 22822162 (21.76MB), 111708475 (106.53MB), 240, 11755245, 101, 11066917, 0, 0
  blrbm, 68911620 (65.72MB), 144336361 (137.65MB), 91, 21840177, 57, 13878731, 63, 33192712
  trzbm, 38932922 (37.13MB), 9972675 (9.51MB), 82, 12587266, 129, 18629801, 22, 7715855
  parcelaudit, 54398393 (51.88MB), 3182651 (3.04MB), 67, 3550752, 62, 3263689, 448, 47583952
pranaav.com, 20, 830062427 (791.61MB), 1549021019 (1.44GB), 3354, 415310661, 163, 66422290, 3024, 348329476
  kumar, 324010439 (309.00MB), 50503717 (48.16MB), 519, 187553077, 39, 45168604, 497, 91288758
  prabhakar, 58385024 (55.68MB), 58802714 (56.08MB), 66, 4051192, 31, 1221048, 65, 53112784
  sakthi.priyasarath, 5255857 (5.01MB), 1892506 (1.80MB), 45, 2596172, 4, 10192, 45, 2649493
  hr, 3141148 (3.00MB), 16384 (16.00KB), 13, 1559516, 0, 0, 13, 1581632
  prakash, 3424099 (3.27MB), 49927914 (47.61MB), 8, 3320256, 0, 0, 1, 103843
  suresh, 134687 (131.53KB), 75756284 (72.25MB), 6, 134687, 0, 0, 0, 0
  srinivas, 395019 (385.76KB), 43728140 (41.70MB), 22, 395019, 0, 0, 0, 0
  ecomm, 16465 (16.08KB), 16384 (16.00KB), 0, 0, 0, 0, 1, 16465
  sales, 77332234 (73.75MB), 625626 (610.96KB), 206, 38159371, 20, 157257, 208, 39015606
  srini, 3497545 (3.34MB), 24411741 (23.28MB), 109, 2569804, 0, 0, 33, 927741
  nagaraj.old, 0, 122475012 (116.80MB), 0, 0, 0, 0, 0, 0
  accounts, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  web, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  saranya, 1005411 (981.85KB), 14527822 (13.85MB), 59, 1005411, 0, 0, 0, 0
  smahendran, 337361511 (321.73MB), 36476746 (34.79MB), 2148, 165571237, 38, 15869417, 2151, 155920857
  tamil, 45074 (44.02KB), 48391856 (46.15MB), 2, 45074, 0, 0, 0, 0
  muthu, 1180848 (1.13MB), 65907553 (62.85MB), 12, 1180848, 0, 0, 0, 0
  priyamahendran, 2269791 (2.16MB), 398609419 (380.14MB), 91, 2269791, 0, 0, 0, 0
  arul, 6495 (6.34KB), 143866579 (137.20MB), 1, 6495, 0, 0, 0, 0
  manoj, 12600780 (12.02MB), 413051854 (393.92MB), 47, 4892711, 31, 3995772, 10, 3712297
bullfreight.com, 1, 159848930 (152.44MB), 24617205 (23.48MB), 1164, 73937823, 151, 24462424, 796, 61448683
  venkat-cmd, 159848930 (152.44MB), 24617205 (23.48MB), 1164, 73937823, 151, 24462424, 796, 61448683
kinship-global.com, 7, 310851194 (296.45MB), 784476870 (748.14MB), 1041, 159065528, 94, 17093382, 867, 134692284
  info, 20062737 (19.13MB), 213529618 (203.64MB), 118, 20062737, 0, 0, 0, 0
  himanshu.mun, 64388681 (61.41MB), 432150925 (412.13MB), 180, 30820423, 3, 3938609, 175, 29629649
  priyanka, 139394 (136.13KB), 2366798 (2.26MB), 12, 139394, 0, 0, 0, 0
  sales1.mun, 103099 (100.68KB), 2957440 (2.82MB), 17, 103099, 0, 0, 0, 0
  fixing, 0, 503560 (491.76KB), 0, 0, 0, 0, 0, 0
  corp.accounts, 5007029 (4.78MB), 132834012 (126.68MB), 24, 5007029, 0, 0, 0, 0
  jatin, 221150254 (210.91MB), 134517 (131.36KB), 690, 102932846, 91, 13154773, 692, 105062635
bhavanssvvidyalaya.org, 2, 5010 (4.89KB), 33600 (32.81KB), 2, 1478, 1, 2679, 1, 853
  accounts, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  webadmin, 5010 (4.89KB), 17216 (16.81KB), 2, 1478, 1, 2679, 1, 853
srimarine.com, 2, 359206223 (342.57MB), 1301383 (1.24MB), 808, 238351325, 23, 10691171, 367, 110163727
  muthu, 354753341 (338.32MB), 123141 (120.25KB), 786, 236139976, 23, 10691171, 345, 107922194
  smadocs, 4452882 (4.25MB), 1178242 (1.12MB), 22, 2211349, 0, 0, 22, 2241533
alphaenter.net, 1, 740698656 (706.39MB), 4220326961 (3.93GB), 482, 324983458, 317, 101143306, 1083, 314571892
  info, 740698656 (706.39MB), 4220326961 (3.93GB), 482, 324983458, 317, 101143306, 1083, 314571892
ptlinfotech.com, 6, 4031429 (3.84MB), 28193787 (26.89MB), 47, 2587692, 0, 0, 31, 1443737
  kumar, 395294 (386.03KB), 349529 (341.34KB), 10, 195207, 0, 0, 10, 200087
  smahendran, 2041325 (1.95MB), 16506 (16.12KB), 18, 1010009, 0, 0, 20, 1031316
  nagaraj, 132069 (128.97KB), 628998 (614.26KB), 8, 132069, 0, 0, 0, 0
  srini, 652434 (637.14KB), 19737917 (18.82MB), 7, 440100, 0, 0, 1, 212334
  accounts, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  srinivas, 810307 (791.32KB), 7444453 (7.10MB), 4, 810307, 0, 0, 0, 0
bhavantirupati.org, 2, 705848110 (673.15MB), 1512566844 (1.41GB), 811, 182362791, 4591, 398690456, 575, 124794863
  kendra, 38443406 (36.66MB), 429011977 (409.14MB), 49, 15563736, 11, 10150861, 41, 12728809
  principal, 667404704 (636.49MB), 1083554867 (1.01GB), 762, 166799055, 4580, 388539595, 534, 112066054
mfapartments.net, 2, 1962102 (1.87MB), 28011466 (26.71MB), 25, 1905962, 6, 56140, 0, 0
  info, 96733 (94.47KB), 27646 (27.00KB), 3, 96733, 0, 0, 0, 0
  noel, 1865369 (1.78MB), 27983820 (26.69MB), 22, 1809229, 6, 56140, 0, 0
itapagro.com, 24, 3635406514 (3.39GB), 2672876381 (2.49GB), 10935, 1566005051, 424, 321000955, 11167, 1748400508
  sundaridevaraj, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  raja, 93639072 (89.30MB), 77546333 (73.95MB), 378, 48154983, 4, 3242, 349, 45480847
