domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
edelcap.com, 2188, 75622903599 (70.43GB), 0, 432600, 75622903599, 0, 0, 0, 0
  atul.chavan, 470385 (459.36KB), 0, 31, 470385, 0, 0, 0, 0
  sanjeev.rastogi, 88583354 (84.48MB), 0, 1008, 88583354, 0, 0, 0, 0
  lalit.purohit, 436025 (425.81KB), 0, 16, 436025, 0, 0, 0, 0
  anuja.desai, 6215681 (5.93MB), 0, 135, 6215681, 0, 0, 0, 0
  manmeet.sawhney, 18663561 (17.80MB), 0, 79, 18663561, 0, 0, 0, 0
  pmscompliance, 570386 (557.02KB), 0, 58, 570386, 0, 0, 0, 0
  zubin.dedhia, 15348 (14.99KB), 0, 2, 15348, 0, 0, 0, 0
  abhishekr.sharma, 1274479 (1.22MB), 0, 69, 1274479, 0, 0, 0, 0
  insurance.brokers, 4091843 (3.90MB), 0, 121, 4091843, 0, 0, 0, 0
  deepti.muddap, 421551 (411.67KB), 0, 36, 421551, 0, 0, 0, 0
  ganesh.more, 42237158 (40.28MB), 0, 113, 42237158, 0, 0, 0, 0
  bhavin.shah, 905324 (884.11KB), 0, 87, 905324, 0, 0, 0, 0
  chandramani.waghmare, 3061707 (2.92MB), 0, 170, 3061707, 0, 0, 0, 0
  gouri.puri, 9122749 (8.70MB), 0, 34, 9122749, 0, 0, 0, 0
  nishant.tiwary, 52652194 (50.21MB), 0, 280, 52652194, 0, 0, 0, 0
  yamit.shah, 1229221 (1.17MB), 0, 84, 1229221, 0, 0, 0, 0
  resourcesops, 655955 (640.58KB), 0, 66, 655955, 0, 0, 0, 0
  mn.ramalingaiah, 461391 (450.58KB), 0, 42, 461391, 0, 0, 0, 0
  sumit.bumb, 4746763 (4.53MB), 0, 102, 4746763, 0, 0, 0, 0
  chennai, 788043 (769.57KB), 0, 103, 788043, 0, 0, 0, 0
  n.nandhakumar, 1008344 (984.71KB), 0, 79, 1008344, 0, 0, 0, 0
  abhilasha.kadam, 535475 (522.92KB), 0, 11, 535475, 0, 0, 0, 0
  karan.makhija, 14063 (13.73KB), 0, 1, 14063, 0, 0, 0, 0
  vishal.karajgar, 512932 (500.91KB), 0, 40, 512932, 0, 0, 0, 0
  mihir.agarwal, 11852 (11.57KB), 0, 2, 11852, 0, 0, 0, 0
  bhavesh.chauhan, 18260779 (17.41MB), 0, 302, 18260779, 0, 0, 0, 0
