domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
seahorseindia.co.in, 1, 12873737 (12.28MB), 22002291 (20.98MB), 126, 6232615, 10, 379506, 109, 6261616
  sipl, 12873737 (12.28MB), 22002291 (20.98MB), 126, 6232615, 10, 379506, 109, 6261616
rosaonline.org, 2, 5387064507 (5.02GB), 182096413 (173.66MB), 1845, 1538554997, 2089, 240737111, 4054, 3607772399
  rotarynews, 5387047548 (5.02GB), 182096413 (173.66MB), 1844, 1538538038, 2089, 240737111, 4054, 3607772399
  directory2012, 16959 (16.56KB), 0, 1, 16959, 0, 0, 0, 0
vanmoppesindia.com, 32, 6488704326 (6.04GB), 16167122627 (15.06GB), 14750, 2021014324, 2484, 399591181, 74906, 4068098821
  mrajesh, 2672122 (2.55MB), 169111644 (161.28MB), 80, 2672122, 0, 0, 0, 0
  lokesha, 1403544 (1.34MB), 84145284 (80.25MB), 53, 1403544, 0, 0, 0, 0
  gg, 703918151 (671.31MB), 1029139590 (981.46MB), 1323, 140614901, 82, 3189480, 11696, 560113770
  del2, 0, 8819581 (8.41MB), 0, 0, 0, 0, 0, 0
  bdtools, 86172 (84.15KB), 15698552 (14.97MB), 10, 86172, 0, 0, 0, 0
  granthi, 0, 146743 (143.30KB), 0, 0, 0, 0, 0, 0
  needintime, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  sarfaraj, 53825654 (51.33MB), 1171962575 (1.09GB), 629, 38799100, 257, 15026554, 0, 0
  cbesales, 0, 12177620 (11.61MB), 0, 0, 0, 0, 0, 0
  blr1, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  shyam, 123190 (120.30KB), 18572755 (17.71MB), 31, 123190, 0, 0, 0, 0
  bhushan, 45343160 (43.24MB), 599099410 (571.35MB), 243, 26904859, 165, 18438301, 0, 0
  petools, 37026047 (35.31MB), 247771248 (236.29MB), 143, 24492078, 41, 12533969, 0, 0
  sathya, 50209396 (47.88MB), 2795238267 (2.60GB), 448, 46378285, 118, 3831111, 0, 0
  postmaster, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  vikram, 61878868 (59.01MB), 13790340 (13.15MB), 242, 14986110, 47, 19625229, 3986, 27267529
  rajavardhan, 303396491 (289.34MB), 302842334 (288.81MB), 417, 71555886, 110, 16171535, 7498, 215669070
  gowrishankar, 1694662318 (1.58GB), 394271364 (376.01MB), 1970, 533464253, 40, 19869560, 12065, 1141328505
  devaraj, 1233308196 (1.15GB), 5835699174 (5.43GB), 2851, 276609703, 586, 67513680, 14635, 889184813
  anoop, 617043322 (588.46MB), 1084889776 (1.01GB), 1059, 260068810, 399, 156566068, 805, 200408444
  babu, 22615 (22.08KB), 783220520 (746.94MB), 4, 22615, 0, 0, 0, 0
  munikrishna, 359134 (350.72KB), 19931449 (19.01MB), 6, 359134, 0, 0, 0, 0
  suresh, 164749 (160.89KB), 15586683 (14.86MB), 14, 164749, 0, 0, 0, 0
  chennaika, 775852 (757.67KB), 644322215 (614.47MB), 12, 775852, 0, 0, 0, 0
  ashish, 3596010 (3.43MB), 161566315 (154.08MB), 115, 3596010, 0, 0, 0, 0
  admin, 362381 (353.89KB), 38917578 (37.11MB), 25, 362381, 0, 0, 0, 0
  vitwheels, 394450 (385.21KB), 259574318 (247.55MB), 4, 394450, 0, 0, 0, 0
  pushpa, 1604135631 (1.49GB), 197283094 (188.14MB), 4710, 518079900, 526, 61415636, 24009, 1024640095
  gopalrao, 73996873 (70.57MB), 258129915 (246.17MB), 361, 59100220, 113, 5410058, 212, 9486595
  qc, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  rakesh, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  amit, 0, 5132363 (4.89MB), 0, 0, 0, 0, 0, 0
learnyoga.org, 4, 89592985 (85.44MB), 16843991 (16.06MB), 309, 36230150, 38, 25092148, 303, 28270687
  admin, 0, 13621161 (12.99MB), 0, 0, 0, 0, 0, 0
  rajan, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  sumi, 87822145 (83.75MB), 3109338 (2.97MB), 300, 35351115, 38, 25092148, 294, 27378882
  ashwathi, 1770840 (1.69MB), 97108 (94.83KB), 9, 879035, 0, 0, 9, 891805
infobasesystemms.com, 4, 5817958986 (5.42GB), 3875935391 (3.61GB), 674, 650788255, 808, 180563472, 5998, 4986607259
  support, 0, 31570318 (30.11MB), 0, 0, 0, 0, 0, 0
  product, 5817891125 (5.42GB), 3763920110 (3.51GB), 672, 650720394, 808, 180563472, 5998, 4986607259
  contact, 67861 (66.27KB), 9103436 (8.68MB), 2, 67861, 0, 0, 0, 0
  feedback, 0, 71341527 (68.04MB), 0, 0, 0, 0, 0, 0
tristarcontainer.co.in, 23, 5857410779 (5.46GB), 2331450294 (2.17GB), 17436, 2331552269, 4406, 557267654, 42219, 2968590856
  rajakrishnan, 949261336 (905.29MB), 171766474 (163.81MB), 2846, 468709503, 852, 120655212, 2167, 359896621
  akhilesh, 22181732 (21.15MB), 92359 (90.19KB), 64, 4736791, 0, 0, 193, 17444941
  aditya, 261474366 (249.36MB), 437615 (427.36KB), 980, 129565963, 428, 44092311, 925, 87816092
  arjun, 30606 (29.89KB), 16706017 (15.93MB), 1, 30606, 0, 0, 0, 0
  mohan, 302746738 (288.72MB), 58036081 (55.35MB), 698, 117349559, 180, 40020934, 1007, 145376245
  senthil, 405315309 (386.54MB), 500811676 (477.61MB), 1541, 190087734, 324, 14618426, 1624, 200609149
  narayanan, 195425063 (186.37MB), 697380 (681.04KB), 919, 91108044, 217, 8746363, 815, 95570656
  jayant, 68948956 (65.75MB), 63038762 (60.12MB), 317, 45479488, 51, 3066610, 193, 20402858
  bella, 457285243 (436.10MB), 719838474 (686.49MB), 1155, 118912703, 200, 28237011, 9362, 310135529
  salescall, 34055352 (32.48MB), 18177 (17.75KB), 322, 25427455, 90, 7358575, 68, 1269322
  zubair, 187662931 (178.97MB), 33215857 (31.68MB), 499, 74828083, 75, 12736899, 729, 100097949
  maria, 498341992 (475.26MB), 16493651 (15.73MB), 1604, 231625473, 558, 73977922, 1351, 192738597
  debasish, 4492739 (4.28MB), 53856651 (51.36MB), 129, 2494356, 2, 93959, 99, 1904424
  baisakhi, 105616215 (100.72MB), 337976 (330.05KB), 650, 47702841, 269, 29090025, 351, 28823349
  naren, 4846110 (4.62MB), 38730 (37.82KB), 33, 563658, 0, 0, 53, 4282452
  jafer, 88959618 (84.84MB), 527966483 (503.51MB), 506, 37526226, 62, 9245294, 558, 42188098
  suresh, 235906488 (224.98MB), 268333 (262.04KB), 390, 45755125, 126, 18662263, 13464, 171489100
  rajendiran, 670573455 (639.51MB), 55363082 (52.80MB), 2111, 299336526, 549, 83817768, 1870, 287419161
  dhana, 449151552 (428.34MB), 23860257 (22.75MB), 1037, 182001660, 121, 36499553, 1665, 230650339
  info, 427403559 (407.60MB), 17522503 (16.71MB), 185, 42504238, 0, 0, 3676, 384899321
  valli, 253732848 (241.98MB), 33246360 (31.71MB), 788, 94930897, 55, 2899398, 1167, 155902553
  sunil, 182517682 (174.06MB), 37694864 (35.95MB), 457, 67916051, 238, 23007196, 612, 91594435
  someshbatra, 51480889 (49.10MB), 142532 (139.19KB), 204, 12959289, 9, 441935, 270, 38079665
vimanindia.com, 19, 2567991760 (2.39GB), 83938727 (80.05MB), 9441, 977432452, 961, 338144491, 13891, 1252414817
  anu, 212421721 (202.58MB), 462383 (451.55KB), 868, 45074036, 135, 112355412, 293, 54992273
  nidhin, 6086843 (5.80MB), 15160533 (14.46MB), 78, 5130752, 0, 0, 4, 956091
  nandini, 313538486 (299.01MB), 512009 (500.01KB), 869, 93215679, 171, 37507009, 1840, 182815798
  pavan, 120347843 (114.77MB), 13000203 (12.40MB), 398, 39231252, 76, 8179866, 717, 72936725
  kishor, 37281052 (35.55MB), 4268623 (4.07MB), 396, 17581538, 1, 9564, 268, 19689950
  rao, 21705310 (20.70MB), 85061 (83.07KB), 180, 15639485, 13, 2324823, 98, 3741002
  joinus, 1094787 (1.04MB), 7425911 (7.08MB), 67, 1094787, 0, 0, 0, 0
  harish, 71560025 (68.24MB), 51805 (50.59KB), 415, 58534464, 10, 24696, 269, 13000865
  rajeshkumar, 55093560 (52.54MB), 1131996 (1.08MB), 700, 44984591, 12, 150573, 160, 9958396
  vijeta, 366343275 (349.37MB), 18153590 (17.31MB), 645, 210481113, 90, 122585709, 222, 33276453
  ganesh, 843315350 (804.25MB), 6320920 (6.03MB), 2515, 223420097, 182, 29755385, 7522, 590139868
  aravindh, 6890550 (6.57MB), 35032 (34.21KB), 308, 5145998, 3, 125346, 29, 1619206
  cbe, 425738 (415.76KB), 74913 (73.16KB), 44, 257398, 27, 168340, 0, 0
  iqbal, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  shekar, 241994380 (230.78MB), 969822 (947.09KB), 755, 102812327, 191, 23945941, 957, 115236112
  murthy, 39691026 (37.85MB), 5207928 (4.97MB), 539, 18409068, 32, 689448, 275, 20592510
  admin, 0, 17209 (16.81KB), 0, 0, 0, 0, 0, 0
  devi, 1199271 (1.14MB), 30038 (29.33KB), 102, 1039725, 0, 0, 19, 159546
  venkat, 229002543 (218.39MB), 11014367 (10.50MB), 562, 95380142, 18, 322379, 1218, 133300022
