domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
juseffex.com, 28, 1077258780 (1.00GB), 9481989716 (8.83GB), 18226, 521377806, 1135, 116751084, 5905, 439129890
  sathish, 0, 20483 (20.00KB), 0, 0, 0, 0, 0, 0
  sales, 4113626 (3.92MB), 118232460 (112.76MB), 25, 4059431, 3, 24488, 13, 29707
  sample, 0, 29157 (28.47KB), 0, 0, 0, 0, 0, 0
  planning, 140556269 (134.04MB), 368268 (359.64KB), 358, 64267362, 150, 6755989, 328, 69532918
  accounts, 128823820 (122.86MB), 3080425 (2.94MB), 387, 41326507, 115, 47716532, 377, 39780781
  sriram, 188668166 (179.93MB), 151841462 (144.81MB), 455, 75589612, 649, 33569369, 486, 79509185
  vipin.aryat, 0, 666396 (650.78KB), 0, 0, 0, 0, 0, 0
  anmurthy, 6582738 (6.28MB), 6538286 (6.24MB), 7, 50135, 0, 0, 190, 6532603
  jay, 113099221 (107.86MB), 110386396 (105.27MB), 189, 1973684, 0, 0, 3530, 111125537
  production, 2875092 (2.74MB), 94644566 (90.26MB), 61, 2874539, 1, 553, 0, 0
  manoj, 24540 (23.96KB), 131987999 (125.87MB), 4, 24540, 0, 0, 0, 0
  saras, 19298372 (18.40MB), 740926255 (706.60MB), 139, 11524250, 10, 7774122, 0, 0
  anil, 1643482 (1.57MB), 197014506 (187.89MB), 18, 1643482, 0, 0, 0, 0
  jagan, 4427396 (4.22MB), 134593423 (128.36MB), 67, 4427396, 0, 0, 0, 0
  customercare, 104439611 (99.60MB), 75229339 (71.74MB), 236, 44186665, 190, 19591285, 232, 40661661
  mer, 6990 (6.83KB), 76542550 (73.00MB), 2, 6990, 0, 0, 0, 0
  ramaswamy, 3425428 (3.27MB), 1805329837 (1.68GB), 190, 3425428, 0, 0, 0, 0
  suresh, 0, 16957932 (16.17MB), 0, 0, 0, 0, 0, 0
  amutha, 727579 (710.53KB), 104310755 (99.48MB), 40, 727579, 0, 0, 0, 0
  tony1, 10081042 (9.61MB), 2068359906 (1.93GB), 235, 10047517, 9, 33525, 0, 0
  purchase, 129055696 (123.08MB), 513073330 (489.30MB), 12474, 129055696, 0, 0, 0, 0
  cspillai, 157174514 (149.89MB), 18455427 (17.60MB), 143, 72813159, 8, 1285221, 173, 83076134
  kannan, 9491507 (9.05MB), 716467587 (683.28MB), 844, 9491507, 0, 0, 0, 0
  annie, 34507294 (32.91MB), 1371704918 (1.28GB), 1778, 34507294, 0, 0, 0, 0
  sr, 19129 (18.68KB), 20226525 (19.29MB), 2, 19129, 0, 0, 0, 0
  prabhu, 716434 (699.64KB), 538316502 (513.38MB), 16, 709474, 0, 0, 16, 6960
  geetha, 17457801 (16.65MB), 337347961 (321.72MB), 555, 8583397, 0, 0, 560, 8874404
  chandran, 43033 (42.02KB), 129337065 (123.35MB), 1, 43033, 0, 0, 0, 0
lakshmicargo.net, 17, 1276233600 (1.19GB), 849003044 (809.67MB), 2390, 360151863, 2802, 385625509, 3112, 530456228
  ixmbm, 11611740 (11.07MB), 52729954 (50.29MB), 70, 4204727, 73, 3631160, 57, 3775853
  stationaccts, 58630494 (55.91MB), 1940778 (1.85MB), 85, 17716402, 106, 23594268, 163, 17319824
  salesaccts, 10548338 (10.06MB), 1301342 (1.24MB), 4, 747703, 7, 4123312, 39, 5677323
  vjdbm, 25781318 (24.59MB), 1519046 (1.45MB), 121, 10780769, 160, 6162301, 40, 8838248
  commercial, 36961242 (35.25MB), 3599295 (3.43MB), 225, 7525495, 230, 4768429, 337, 24667318
  cbebm, 269330034 (256.85MB), 7304884 (6.97MB), 498, 121078376, 469, 54053128, 365, 94198530
  sales, 120572835 (114.99MB), 16968540 (16.18MB), 197, 32322895, 104, 58460876, 319, 29789064
  vpmbm, 24400130 (23.27MB), 104093 (101.65KB), 60, 4834230, 82, 12080944, 42, 7484956
  hblbm, 143797098 (137.14MB), 406350259 (387.53MB), 54, 17850271, 145, 109326501, 64, 16620326
  slmbm, 55225782 (52.67MB), 56512640 (53.89MB), 157, 12150504, 426, 33350545, 82, 9724733
  tnlvbm, 23449448 (22.36MB), 9395277 (8.96MB), 118, 8187724, 155, 9885816, 50, 5375908
  vlrbm, 76025085 (72.50MB), 40656489 (38.77MB), 44, 26962534, 25, 7375101, 61, 41687450
  maabm, 269708243 (257.21MB), 35501587 (33.86MB), 355, 57591186, 413, 27976478, 675, 184140579
  blrbm, 32910580 (31.39MB), 150873420 (143.88MB), 141, 12311975, 78, 6136070, 155, 14462535
  hydbm, 14725919 (14.04MB), 15544791 (14.82MB), 15, 530020, 32, 546449, 35, 13649450
  operation, 73446621 (70.04MB), 2501114 (2.39MB), 67, 14157575, 49, 8184544, 575, 51104502
  trzbm, 29108693 (27.76MB), 46199535 (44.06MB), 179, 11199477, 248, 15969587, 53, 1939629
alphaenter.net, 1, 206746506 (197.17MB), 2245278217 (2.09GB), 390, 159179222, 179, 28408322, 388, 19158962
  info, 206746506 (197.17MB), 2245278217 (2.09GB), 390, 159179222, 179, 28408322, 388, 19158962
bhumisagarexpo.com, 2, 437933898 (417.65MB), 19662801 (18.75MB), 281, 139378756, 501, 155543367, 286, 143011775
  jagruti, 65973677 (62.92MB), 19646417 (18.74MB), 67, 12300781, 28, 4818827, 124, 48854069
  jatin, 371960221 (354.73MB), 16384 (16.00KB), 214, 127077975, 473, 150724540, 162, 94157706
bullfreight.com, 1, 672622754 (641.46MB), 78960327 (75.30MB), 2723, 273690558, 617, 254028659, 929, 144903537
  venkat-cmd, 672622754 (641.46MB), 78960327 (75.30MB), 2723, 273690558, 617, 254028659, 929, 144903537
kinship-global.com, 1, 191010318 (182.16MB), 164065 (160.22KB), 1048, 94496059, 14, 256548, 1043, 96257711
  jatin, 191010318 (182.16MB), 164065 (160.22KB), 1048, 94496059, 14, 256548, 1043, 96257711
agrowintl.in, 1, 154829 (151.20KB), 1836989 (1.75MB), 8, 154829, 0, 0, 0, 0
  sales, 154829 (151.20KB), 1836989 (1.75MB), 8, 154829, 0, 0, 0, 0
pranaav.com, 10, 607549392 (579.40MB), 137378664 (131.01MB), 4056, 289775475, 11, 13942540, 3555, 303831377
  kumar, 128156990 (122.22MB), 401128 (391.73KB), 761, 57737341, 0, 0, 759, 70419649
  prabhakar, 14083616 (13.43MB), 88454322 (84.36MB), 608, 8419418, 0, 0, 22, 5664198
  sakthi.priyasarath, 12346160 (11.77MB), 1890236 (1.80MB), 39, 5078246, 0, 0, 62, 7267914
  support, 0, 3961716 (3.78MB), 0, 0, 0, 0, 0, 0
  sales, 44952017 (42.87MB), 4004929 (3.82MB), 210, 22607378, 0, 0, 216, 22344639
  srini, 2632365 (2.51MB), 24119607 (23.00MB), 89, 1231524, 0, 0, 103, 1400841
  web, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  projects, 37700994 (35.95MB), 13019673 (12.42MB), 16, 23266942, 6, 13815573, 10, 618479
  smahendran, 351322511 (335.05MB), 1371248 (1.31MB), 2285, 163423385, 5, 126967, 2326, 187772159
  manoj, 16354739 (15.60MB), 139421 (136.15KB), 48, 8011241, 0, 0, 57, 8343498
ptlinfotech.com, 4, 7200876 (6.87MB), 20151150 (19.22MB), 117, 3624921, 0, 0, 110, 3575955
  accounts, 939332 (917.32KB), 239034 (233.43KB), 8, 497243, 0, 0, 7, 442089
  kumar, 3110796 (2.97MB), 509784 (497.84KB), 36, 1587343, 0, 0, 30, 1523453
  srini, 61136 (59.70KB), 18863087 (17.99MB), 3, 42800, 0, 0, 2, 18336
