domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
juseffex.com, 28, 1160254867 (1.08GB), 9899140981 (9.22GB), 17341, 595249500, 783, 243472685, 1647, 321532682
  sathish, 0, 20483 (20.00KB), 0, 0, 0, 0, 0, 0
  sales, 602061 (587.95KB), 118835556 (113.33MB), 14, 602061, 0, 0, 0, 0
  sample, 0, 29157 (28.47KB), 0, 0, 0, 0, 0, 0
  planning, 181884101 (173.46MB), 419556 (409.72KB), 276, 84905089, 69, 7602217, 269, 89376795
  accounts, 175318048 (167.20MB), 3083495 (2.94MB), 321, 42213541, 118, 89457370, 314, 43647137
  sriram, 203246006 (193.83MB), 242579188 (231.34MB), 328, 80644772, 423, 33201568, 347, 89399666
  vipin.aryat, 0, 666396 (650.78KB), 0, 0, 0, 0, 0, 0
  anmurthy, 124936 (122.01KB), 6664128 (6.36MB), 10, 124936, 0, 0, 0, 0
  jay, 5517374 (5.26MB), 112775189 (107.55MB), 172, 5279521, 0, 0, 23, 237853
  production, 1284921 (1.23MB), 95934616 (91.49MB), 63, 1284921, 0, 0, 0, 0
  manoj, 101732 (99.35KB), 132090286 (125.97MB), 6, 101732, 0, 0, 0, 0
  saras, 16425321 (15.66MB), 749373444 (714.66MB), 190, 5519095, 15, 10906226, 0, 0
  anil, 1589402 (1.52MB), 198605787 (189.41MB), 19, 1589402, 0, 0, 0, 0
  jagan, 6143528 (5.86MB), 141205093 (134.66MB), 101, 6143528, 0, 0, 0, 0
  customercare, 203183324 (193.77MB), 106012014 (101.10MB), 164, 72393036, 123, 99600262, 144, 31190026
  mer, 0, 76542550 (73.00MB), 0, 0, 0, 0, 0, 0
  ramaswamy, 7017515 (6.69MB), 1812400269 (1.69GB), 490, 7017515, 0, 0, 0, 0
  suresh, 0, 16957932 (16.17MB), 0, 0, 0, 0, 0, 0
  amutha, 1112093 (1.06MB), 105426979 (100.54MB), 55, 1112093, 0, 0, 0, 0
  tony1, 64576937 (61.59MB), 2156994541 (2.01GB), 245, 64391411, 20, 185526, 0, 0
  purchase, 86895105 (82.87MB), 601669456 (573.80MB), 11036, 86895105, 0, 0, 0, 0
  cspillai, 113215160 (107.97MB), 17108334 (16.32MB), 127, 50225364, 15, 2519516, 129, 60470280
  kannan, 17111925 (16.32MB), 733822029 (699.83MB), 976, 17111925, 0, 0, 0, 0
  annie, 57428016 (54.77MB), 1434367164 (1.34GB), 2320, 57428016, 0, 0, 0, 0
  sr, 2886994 (2.75MB), 23116969 (22.05MB), 8, 2886994, 0, 0, 0, 0
  prabhu, 259995 (253.90KB), 538570461 (513.62MB), 12, 253035, 0, 0, 16, 6960
  geetha, 14250785 (13.59MB), 344452918 (328.50MB), 405, 7046820, 0, 0, 405, 7203965
  chandran, 79588 (77.72KB), 129416991 (123.42MB), 3, 79588, 0, 0, 0, 0
lakshmicargo.net, 17, 1085275395 (1.01GB), 419890836 (400.44MB), 1882, 315882011, 2611, 389418408, 2047, 379974976
  cbebm, 167103209 (159.36MB), 3707065 (3.54MB), 350, 56361886, 262, 37316331, 248, 73424992
  stationaccts, 69275780 (66.07MB), 1020259 (996.35KB), 53, 6598549, 98, 51145915, 153, 11531316
  salesaccts, 27150840 (25.89MB), 4574608 (4.36MB), 4, 3651704, 9, 17269818, 39, 6229318
  vjdbm, 16323094 (15.57MB), 1089734 (1.04MB), 131, 6140540, 164, 6091763, 29, 4090791
  commercial, 75438191 (71.94MB), 2434168 (2.32MB), 96, 21769562, 115, 20307567, 242, 33361062
  hydbm, 532527 (520.05KB), 15295120 (14.59MB), 22, 195484, 15, 74565, 17, 262478
  sales, 79524642 (75.84MB), 16053206 (15.31MB), 91, 31205899, 41, 31330565, 176, 16988178
  ixmbm, 16409848 (15.65MB), 51999507 (49.59MB), 47, 3031071, 66, 1783768, 54, 11595009
  vpmbm, 11261056 (10.74MB), 64764 (63.25KB), 19, 4390064, 41, 2759208, 22, 4111784
  hblbm, 3327162 (3.17MB), 139478342 (133.02MB), 29, 1057082, 41, 1153466, 30, 1116614
  slmbm, 122040353 (116.39MB), 56692991 (54.07MB), 198, 20977977, 934, 91617364, 93, 9445012
  tnlvbm, 14883340 (14.19MB), 9395277 (8.96MB), 89, 3923634, 133, 9753925, 23, 1205781
  vlrbm, 9399915 (8.96MB), 36743095 (35.04MB), 29, 3075775, 27, 3278595, 30, 3045545
  maabm, 136337602 (130.02MB), 31851710 (30.38MB), 293, 49800369, 292, 34005796, 204, 52531437
  blrbm, 91234640 (87.01MB), 2384557 (2.27MB), 189, 33603797, 100, 44441855, 173, 13188988
  operation, 201287006 (191.96MB), 915090 (893.64KB), 58, 58229506, 22, 13078753, 473, 129978747
  trzbm, 43746190 (41.72MB), 46191343 (44.05MB), 184, 11869112, 251, 24009154, 41, 7867924
alphaenter.net, 1, 134324018 (128.10MB), 2363411890 (2.20GB), 294, 114712951, 64, 3798303, 294, 15812764
  info, 134324018 (128.10MB), 2363411890 (2.20GB), 294, 114712951, 64, 3798303, 294, 15812764
bhumisagarexpo.com, 2, 248422285 (236.91MB), 31343621 (29.89MB), 153, 36532940, 296, 176413193, 151, 35476152
  jagruti, 19701602 (18.79MB), 31327237 (29.88MB), 19, 3927965, 56, 5592296, 47, 10181341
  jatin, 228720683 (218.13MB), 16384 (16.00KB), 134, 32604975, 240, 170820897, 104, 25294811
bullfreight.com, 1, 280263406 (267.28MB), 60130147 (57.34MB), 1876, 155241150, 207, 83548393, 370, 41473863
  venkat-cmd, 280263406 (267.28MB), 60130147 (57.34MB), 1876, 155241150, 207, 83548393, 370, 41473863
kinship-global.com, 1, 182285661 (173.84MB), 366791 (358.19KB), 1620, 90367032, 2, 40593, 1612, 91878036
  jatin, 182285661 (173.84MB), 366791 (358.19KB), 1620, 90367032, 2, 40593, 1612, 91878036
agrowintl.in, 1, 204045 (199.26KB), 2041596 (1.95MB), 7, 204045, 0, 0, 0, 0
  sales, 204045 (199.26KB), 2041596 (1.95MB), 7, 204045, 0, 0, 0, 0
pranaav.com, 10, 395417575 (377.10MB), 205796303 (196.26MB), 4392, 244411082, 15, 5340086, 2049, 145666407
  prabhakar, 9970420 (9.51MB), 99293723 (94.69MB), 823, 9970420, 0, 0, 0, 0
  sakthi.priyasarath, 19676803 (18.77MB), 5212620 (4.97MB), 43, 11442906, 0, 0, 30, 8233897
  kumar, 94640662 (90.26MB), 27555068 (26.28MB), 663, 60629603, 0, 0, 361, 34011059
  support, 0, 3961716 (3.78MB), 0, 0, 0, 0, 0, 0
  sales, 36714396 (35.01MB), 10647048 (10.15MB), 228, 21539903, 0, 0, 194, 15174493
  srini, 1334593 (1.27MB), 24471655 (23.34MB), 72, 836546, 0, 0, 43, 498047
  web, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  projects, 8673672 (8.27MB), 13019673 (12.42MB), 9, 4282306, 6, 2838052, 7, 1553314
  smahendran, 219597390 (209.42MB), 18725723 (17.86MB), 2480, 131938496, 9, 2502034, 1378, 85156860
  manoj, 4809639 (4.59MB), 2892693 (2.76MB), 74, 3770902, 0, 0, 36, 1038737
ptlinfotech.com, 4, 7162679 (6.83MB), 22526035 (21.48MB), 111, 4737953, 0, 0, 91, 2424726
  accounts, 2427356 (2.31MB), 1438303 (1.37MB), 11, 1805748, 0, 0, 8, 621608
  srini, 115686 (112.97KB), 18851927 (17.98MB), 4, 51576, 0, 0, 3, 64110
  kumar, 742197 (724.80KB), 711292 (694.62KB), 18, 468457, 0, 0, 16, 273740
  smahendran, 3877440 (3.70MB), 1524513 (1.45MB), 78, 2412172, 0, 0, 64, 1465268
bhavantirupati.org, 2, 692638246 (660.55MB), 717569946 (684.33MB), 1090, 602849400, 96, 89788846, 0, 0
  kendra, 101341387 (96.65MB), 241135979 (229.97MB), 82, 44194764, 48, 57146623, 0, 0
  principal, 591296859 (563.90MB), 476433967 (454.36MB), 1008, 558654636, 48, 32642223, 0, 0
itapagro.com, 20, 7836157450 (7.30GB), 2132136322 (1.99GB), 20459, 3109860477, 1735, 325754246, 59820, 4400542727
  factory, 386810760 (368.89MB), 44606550 (42.54MB), 921, 229916347, 43, 1918229, 168, 154976184
  john, 268897527 (256.44MB), 53614814 (51.13MB), 799, 174094228, 145, 14263981, 1067, 80539318
