domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
juseffex.com, 22, 1576829003 (1.47GB), 3654108831 (3.40GB), 2628, 624389210, 1229, 372708716, 3027, 579731077
  sales, 84028701 (80.14MB), 84181104 (80.28MB), 29, 84028701, 0, 0, 0, 0
  sample, 0, 29157 (28.47KB), 0, 0, 0, 0, 0, 0
  planning, 613438496 (585.02MB), 186016 (181.66KB), 428, 192021747, 426, 293668371, 390, 127748378
  prabhu, 87063 (85.02KB), 530022758 (505.47MB), 7, 87063, 0, 0, 0, 0
  anmurthy, 35099 (34.28KB), 2205536 (2.10MB), 4, 35099, 0, 0, 0, 0
  jay, 354659 (346.35KB), 85871402 (81.89MB), 11, 354659, 0, 0, 0, 0
  production, 80152110 (76.44MB), 300266 (293.23KB), 116, 52309529, 41, 322395, 89, 27520186
  manoj, 1016447 (992.62KB), 119914674 (114.36MB), 34, 1016447, 0, 0, 0, 0
  saras, 23898235 (22.79MB), 226247884 (215.77MB), 94, 13939897, 12, 9958338, 0, 0
  anil, 21827962 (20.82MB), 84436373 (80.52MB), 45, 4726320, 40, 11559395, 126, 5542247
  jagan, 510028094 (486.40MB), 367109 (358.50KB), 604, 175034850, 536, 38740528, 1540, 296252716
  ramaswamy, 1696999 (1.62MB), 1585104879 (1.48GB), 105, 1696999, 0, 0, 0, 0
  suresh, 101938 (99.55KB), 9670299 (9.22MB), 6, 101938, 0, 0, 0, 0
  amutha, 345335 (337.24KB), 85744305 (81.77MB), 7, 345335, 0, 0, 0, 0
  tony1, 5966621 (5.69MB), 352735404 (336.39MB), 43, 3918883, 13, 311014, 121, 1736724
  purchase, 44031710 (41.99MB), 7216288 (6.88MB), 155, 23558250, 58, 696212, 137, 19777248
  cspillai, 123213702 (117.51MB), 17150211 (16.36MB), 84, 27614071, 14, 13227075, 126, 82372556
  kannan, 3730727 (3.56MB), 64640523 (61.65MB), 125, 3730727, 0, 0, 0, 0
  annie, 20773655 (19.81MB), 208842695 (199.17MB), 207, 20773655, 0, 0, 0, 0
  accounts, 30978035 (29.54MB), 1828786 (1.74MB), 165, 13497264, 88, 4218804, 141, 13261967
  geetha, 10913402 (10.41MB), 187104513 (178.44MB), 357, 5394347, 0, 0, 357, 5519055
  chandran, 210013 (205.09KB), 308649 (301.42KB), 2, 203429, 1, 6584, 0, 0
lakshmicargo.net, 16, 433462335 (413.38MB), 1090199247 (1.02GB), 1463, 164589958, 1339, 132216406, 1350, 136655971
  cbebm, 69799742 (66.57MB), 496872 (485.23KB), 241, 29838045, 191, 10642191, 198, 29319506
  hblbm, 49630367 (47.33MB), 172843255 (164.84MB), 65, 27980626, 50, 21649741, 0, 0
  vlrbm, 514261 (502.21KB), 70160027 (66.91MB), 15, 512964, 2, 1297, 0, 0
  accts, 0, 85913 (83.90KB), 0, 0, 0, 0, 0, 0
  sales, 22618394 (21.57MB), 297094970 (283.33MB), 135, 15975701, 227, 6642693, 0, 0
  commercial, 81332721 (77.56MB), 25805921 (24.61MB), 206, 24391474, 88, 26909814, 308, 30031433
  ixmbm, 15559030 (14.84MB), 40546059 (38.67MB), 39, 4811086, 59, 7704223, 45, 3043721
  hydbm, 2069669 (1.97MB), 32819882 (31.30MB), 25, 1959943, 9, 109726, 0, 0
  vpmbm, 32336036 (30.84MB), 19286 (18.83KB), 107, 13175329, 163, 13807719, 17, 5352988
