domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
edelcap.com, 1414, 614310495 (585.85MB), 0, 10378, 614310495, 0, 0, 0, 0
  atul.chavan, 29483 (28.79KB), 0, 2, 29483, 0, 0, 0, 0
  sanjeev.rastogi, 1843659 (1.76MB), 0, 66, 1843659, 0, 0, 0, 0
  anuja.desai, 50243 (49.07KB), 0, 1, 50243, 0, 0, 0, 0
  pmscompliance, 28187 (27.53KB), 0, 2, 28187, 0, 0, 0, 0
  abhishekr.sharma, 97548 (95.26KB), 0, 3, 97548, 0, 0, 0, 0
  darshan.gandhi, 50081 (48.91KB), 0, 1, 50081, 0, 0, 0, 0
  deepti.muddap, 1194402 (1.14MB), 0, 5, 1194402, 0, 0, 0, 0
  ganesh.more, 25757 (25.15KB), 0, 2, 25757, 0, 0, 0, 0
  bhavin.shah, 64587 (63.07KB), 0, 2, 64587, 0, 0, 0, 0
  chandramani.waghmare, 80366 (78.48KB), 0, 3, 80366, 0, 0, 0, 0
  nishant.tiwary, 136666 (133.46KB), 0, 5, 136666, 0, 0, 0, 0
  yamit.shah, 64847 (63.33KB), 0, 2, 64847, 0, 0, 0, 0
  resourcesops, 15140 (14.79KB), 0, 1, 15140, 0, 0, 0, 0
  waisops.support, 65081 (63.56KB), 0, 2, 65081, 0, 0, 0, 0
  chennai, 29006 (28.33KB), 0, 2, 29006, 0, 0, 0, 0
  n.nandhakumar, 1156158 (1.10MB), 0, 4, 1156158, 0, 0, 0, 0
  vishal.karajgar, 65898 (64.35KB), 0, 2, 65898, 0, 0, 0, 0
  bhavesh.chauhan, 15173 (14.82KB), 0, 1, 15173, 0, 0, 0, 0
  gautam.khanna, 78747 (76.90KB), 0, 3, 78747, 0, 0, 0, 0
  ritesh.jhanwar, 253489 (247.55KB), 0, 4, 253489, 0, 0, 0, 0
  darshna.saraiya, 3186327 (3.04MB), 0, 6, 3186327, 0, 0, 0, 0
  manojc.gandhi, 92666 (90.49KB), 0, 3, 92666, 0, 0, 0, 0
  cmcommodities, 65321 (63.79KB), 0, 2, 65321, 0, 0, 0, 0
  aravind.reddy, 29567 (28.87KB), 0, 2, 29567, 0, 0, 0, 0
  varsha.valecha, 115154 (112.46KB), 0, 3, 115154, 0, 0, 0, 0
  akash.patel, 156326 (152.66KB), 0, 5, 156326, 0, 0, 0, 0
  gssamerica.ipo, 28421 (27.75KB), 0, 2, 28421, 0, 0, 0, 0
  raghav.nagarajan, 3126360 (2.98MB), 0, 5, 3126360, 0, 0, 0, 0
  insurance.brokers, 44521 (43.48KB), 0, 3, 44521, 0, 0, 0, 0
  k.harigopal, 78296 (76.46KB), 0, 3, 78296, 0, 0, 0, 0
  bhavesha.patel, 14842 (14.49KB), 0, 1, 14842, 0, 0, 0, 0
  aditya.mundra, 64599 (63.08KB), 0, 2, 64599, 0, 0, 0, 0
  navin.sahadeo, 57761 (56.41KB), 0, 2, 57761, 0, 0, 0, 0
  cm_ops, 94709 (92.49KB), 0, 4, 94709, 0, 0, 0, 0
  saurabh.jain, 53971 (52.71KB), 0, 6, 53971, 0, 0, 0, 0
  shveta.chhabra, 302807 (295.71KB), 0, 9, 302807, 0, 0, 0, 0
  kiran.godambe, 173057 (169.00KB), 0, 5, 173057, 0, 0, 0, 0
  dattatray.yadav, 65428 (63.89KB), 0, 2, 65428, 0, 0, 0, 0
  pinky.gupta, 29493 (28.80KB), 0, 2, 29493, 0, 0, 0, 0
  sib.qip, 1334214 (1.27MB), 0, 48, 1334214, 0, 0, 0, 0
  bhanudas.jadhav, 14651 (14.31KB), 0, 1, 14651, 0, 0, 0, 0
  sachin.kapoor, 14031 (13.70KB), 0, 1, 14031, 0, 0, 0, 0
  kamal.shroff, 42690 (41.69KB), 0, 1, 42690, 0, 0, 0, 0
  borivali, 28624 (27.95KB), 0, 2, 28624, 0, 0, 0, 0
  mayur.vaghani, 13754 (13.43KB), 0, 1, 13754, 0, 0, 0, 0
  dipesh.shah, 220459 (215.29KB), 0, 10, 220459, 0, 0, 0, 0
  nilam.pal, 41759 (40.78KB), 0, 3, 41759, 0, 0, 0, 0
  christina.bennis, 65949 (64.40KB), 0, 2, 65949, 0, 0, 0, 0
  amey.chavan, 2431330 (2.32MB), 0, 64, 2431330, 0, 0, 0, 0
  manoj.thapliyal, 322357 (314.80KB), 0, 6, 322357, 0, 0, 0, 0
  payrollteam, 14360 (14.02KB), 0, 1, 14360, 0, 0, 0, 0
  neeti.rathi, 29917 (29.22KB), 0, 2, 29917, 0, 0, 0, 0
  srdahmedabad, 15156 (14.80KB), 0, 1, 15156, 0, 0, 0, 0
  bhojraj.shinde, 15156 (14.80KB), 0, 1, 15156, 0, 0, 0, 0
  santosh.adivarekar, 685906 (669.83KB), 0, 12, 685906, 0, 0, 0, 0
  kaushik.karani, 87444 (85.39KB), 0, 4, 87444, 0, 0, 0, 0
  sahil.kapoor, 656980 (641.58KB), 0, 29, 656980, 0, 0, 0, 0
  nikhat.khan, 29652 (28.96KB), 0, 2, 29652, 0, 0, 0, 0
  shere.punjab, 14178 (13.85KB), 0, 1, 14178, 0, 0, 0, 0
  santosh.hiredesai, 490709 (479.21KB), 0, 44, 490709, 0, 0, 0, 0
  divyaa.gala, 29794 (29.10KB), 0, 2, 29794, 0, 0, 0, 0
  samir.shah, 73693 (71.97KB), 0, 5, 73693, 0, 0, 0, 0
  ahmedabad, 65797 (64.25KB), 0, 2, 65797, 0, 0, 0, 0
  deepesh.nadkarni, 2340104 (2.23MB), 0, 60, 2340104, 0, 0, 0, 0
  renu.jalan, 71241 (69.57KB), 0, 3, 71241, 0, 0, 0, 0
  abhishek.nalleri, 139394 (136.13KB), 0, 9, 139394, 0, 0, 0, 0
  aneesha.pant, 168193 (164.25KB), 0, 16, 168193, 0, 0, 0, 0
  mayank.soti, 172725 (168.68KB), 0, 5, 172725, 0, 0, 0, 0
  dhilip.krishna, 1565907 (1.49MB), 0, 12, 1565907, 0, 0, 0, 0
  cs.mumbai, 28841 (28.17KB), 0, 2, 28841, 0, 0, 0, 0
  harshal.mehta, 66000 (64.45KB), 0, 2, 66000, 0, 0, 0, 0
  rahulk.arora, 29074 (28.39KB), 0, 2, 29074, 0, 0, 0, 0
  arijit.saha, 14566 (14.22KB), 0, 1, 14566, 0, 0, 0, 0
  dstdelhitl.mona, 79636 (77.77KB), 0, 3, 79636, 0, 0, 0, 0
  navin.rao, 473436 (462.34KB), 0, 8, 473436, 0, 0, 0, 0
  investments.custody, 50887 (49.69KB), 0, 1, 50887, 0, 0, 0, 0
  suraj.daga, 15139 (14.78KB), 0, 1, 15139, 0, 0, 0, 0
  clientadvisoryservices, 15160 (14.80KB), 0, 1, 15160, 0, 0, 0, 0
  atul.mehra, 94822 (92.60KB), 0, 4, 94822, 0, 0, 0, 0
  paresh.joshi, 65773 (64.23KB), 0, 2, 65773, 0, 0, 0, 0
  kbl.openoffer, 1034479 (1010.23KB), 0, 43, 1034479, 0, 0, 0, 0
  aditya.verma, 81916 (80.00KB), 0, 4, 81916, 0, 0, 0, 0
  fbl.rightsissue, 80719 (78.83KB), 0, 3, 80719, 0, 0, 0, 0
  customercare.eclf, 183294 (179.00KB), 0, 5, 183294, 0, 0, 0, 0
  efa.settlements, 115773 (113.06KB), 0, 3, 115773, 0, 0, 0, 0
  anoop.sharma, 94319 (92.11KB), 0, 4, 94319, 0, 0, 0, 0
  satish.joshi, 50316 (49.14KB), 0, 1, 50316, 0, 0, 0, 0
  atul.prajapati, 129699 (126.66KB), 0, 4, 129699, 0, 0, 0, 0
  bhargav.dalal, 16028 (15.65KB), 0, 2, 16028, 0, 0, 0, 0
  cipl, 15098 (14.74KB), 0, 1, 15098, 0, 0, 0, 0
  sion.sales1, 87955 (85.89KB), 0, 3, 87955, 0, 0, 0, 0
  ramakant.gadde, 79777 (77.91KB), 0, 3, 79777, 0, 0, 0, 0
  ritesh.mehta, 1309660 (1.25MB), 0, 17, 1309660, 0, 0, 0, 0
  praveen.gurwani, 102051 (99.66KB), 0, 4, 102051, 0, 0, 0, 0
  ashishs.gupta, 157460 (153.77KB), 0, 8, 157460, 0, 0, 0, 0
  ajit.dhillon, 28270 (27.61KB), 0, 2, 28270, 0, 0, 0, 0
  bsg.support, 14138 (13.81KB), 0, 1, 14138, 0, 0, 0, 0
  s.ranganathan, 1090095 (1.04MB), 0, 5, 1090095, 0, 0, 0, 0
  chitrang.gandhi, 121121 (118.28KB), 0, 4, 121121, 0, 0, 0, 0
  bankim.chandra, 65152 (63.62KB), 0, 2, 65152, 0, 0, 0, 0
  sonia.bhavnani, 14913 (14.56KB), 0, 1, 14913, 0, 0, 0, 0
