domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
oops.co.in, 4, 35606506 (33.96MB), 317058760 (302.37MB), 39, 18442871, 0, 0, 22, 17163635
  info, 41136 (40.17KB), 79264690 (75.59MB), 5, 41136, 0, 0, 0, 0
  support, 0, 79264690 (75.59MB), 0, 0, 0, 0, 0, 0
  karthik, 35522330 (33.88MB), 79264690 (75.59MB), 30, 18358695, 0, 0, 22, 17163635
  isee, 43040 (42.03KB), 79264690 (75.59MB), 4, 43040, 0, 0, 0, 0
charirrfc.in, 1, 111276422 (106.12MB), 143551897 (136.90MB), 211, 111276422, 0, 0, 0, 0
  kvchari, 111276422 (106.12MB), 143551897 (136.90MB), 211, 111276422, 0, 0, 0, 0
giftville.in, 4, 64526511 (61.54MB), 392809555 (374.61MB), 671, 59269876, 19, 5256635, 0, 0
  ops, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  kvchari, 4109 (4.01KB), 33412304 (31.86MB), 1, 4109, 0, 0, 0, 0
  sales, 0, 7150588 (6.82MB), 0, 0, 0, 0, 0, 0
  nithu1, 64522402 (61.53MB), 352230276 (335.91MB), 670, 59265767, 19, 5256635, 0, 0
kandhadai.com, 2, 8393298 (8.00MB), 57834110 (55.15MB), 8, 8393298, 0, 0, 0, 0
  kvchari, 8393298 (8.00MB), 57817726 (55.14MB), 8, 8393298, 0, 0, 0, 0
  ravichari1, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
vtechsystems.com, 7, 550713030 (525.20MB), 5490603131 (5.11GB), 4969, 483590509, 32, 51453237, 3102, 15669284
  ramani, 157688050 (150.38MB), 1977300299 (1.84GB), 2151, 157688050, 0, 0, 0, 0
  postmaster, 0, 26131 (25.52KB), 0, 0, 0, 0, 0, 0
  admin, 90428 (88.31KB), 3135745 (2.99MB), 16, 90428, 0, 0, 0, 0
  cygnus, 137567 (134.34KB), 5012868 (4.78MB), 4, 137567, 0, 0, 0, 0
  uma, 392340841 (374.17MB), 3428205087 (3.19GB), 2757, 325218320, 32, 51453237, 3102, 15669284
  marketing, 456144 (445.45KB), 76889670 (73.33MB), 41, 456144, 0, 0, 0, 0
