domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
seahorseindia.co.in, 1, 18995230 (18.12MB), 71718398 (68.40MB), 138, 9127432, 7, 331659, 133, 9536139
  sipl, 18995230 (18.12MB), 71718398 (68.40MB), 138, 9127432, 7, 331659, 133, 9536139
rosaonline.org, 3, 5322985250 (4.96GB), 307702888 (293.45MB), 2826, 2083584607, 11761, 290736601, 4163, 2948664042
  rotarynews, 5285563850 (4.92GB), 281540875 (268.50MB), 2794, 2060259244, 11760, 289839494, 4137, 2935465112
  rasheedabhagat, 11715983 (11.17MB), 26139671 (24.93MB), 9, 11715983, 0, 0, 0, 0
  directory2014, 25705417 (24.51MB), 22342 (21.82KB), 23, 11609380, 1, 897107, 26, 13198930
vanmoppesindia.com, 26, 6862178445 (6.39GB), 16044204217 (14.94GB), 12104, 2163960816, 70566, 1051151746, 57726, 3647065883
  mrajesh, 7953550 (7.59MB), 207231966 (197.63MB), 95, 7953550, 0, 0, 0, 0
  gg, 934256417 (890.98MB), 166496479 (158.78MB), 2060, 138166979, 67975, 196284940, 14357, 599804498
  del3, 7871780 (7.51MB), 105539749 (100.65MB), 9, 147373, 10, 7724407, 0, 0
  del2, 1270918 (1.21MB), 31810121 (30.34MB), 46, 1167817, 2, 103101, 0, 0
  del4, 0, 36378 (35.53KB), 0, 0, 0, 0, 0, 0
  cbesales, 90480 (88.36KB), 53089882 (50.63MB), 5, 90480, 0, 0, 0, 0
  sarfaraj, 40739823 (38.85MB), 668316791 (637.36MB), 610, 32097932, 145, 8641891, 0, 0
  blr, 4636580 (4.42MB), 30684305 (29.26MB), 11, 62590, 13, 4573990, 0, 0
  bhushan, 27293993 (26.03MB), 796153130 (759.27MB), 217, 20772182, 124, 6521811, 0, 0
  petools, 1328134 (1.27MB), 352900592 (336.55MB), 18, 1150100, 22, 178034, 0, 0
  sathya, 482622692 (460.26MB), 4083504908 (3.80GB), 552, 250027388, 136, 231086738, 362, 1508566
  vikram, 211480820 (201.68MB), 84178853 (80.28MB), 349, 63529254, 60, 20009842, 4976, 127941724
  rajavardhan, 557501627 (531.67MB), 215799645 (205.80MB), 347, 118826162, 207, 94865012, 1279, 343810453
  gowrishankar, 630525399 (601.32MB), 325025467 (309.97MB), 912, 181992420, 54, 9855227, 8875, 438677752
  devaraj, 1757251180 (1.64GB), 7371170678 (6.86GB), 2266, 413829523, 477, 37208910, 16883, 1306212747
  anoop, 814753114 (777.01MB), 1012506 (988.78KB), 1048, 343562483, 735, 175220739, 1561, 295969892
  chennaika, 1993098 (1.90MB), 706899352 (674.15MB), 18, 1993098, 0, 0, 0, 0
  hsr, 0, 50777 (49.59KB), 0, 0, 0, 0, 0, 0
  hyd, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  admin, 177583 (173.42KB), 52670164 (50.23MB), 13, 177583, 0, 0, 0, 0
  vitwheels, 26460928 (25.24MB), 40495192 (38.62MB), 74, 15651348, 9, 15812, 120, 10793768
  pushpa, 820859827 (782.83MB), 74800035 (71.33MB), 3043, 331455912, 389, 64230041, 9103, 425173874
  gopalrao, 391358478 (373.23MB), 515699280 (491.81MB), 276, 185246472, 109, 108939397, 210, 97172609
  chn3, 75990212 (72.47MB), 98712129 (94.14MB), 70, 36503272, 49, 39486940, 0, 0
  chn2, 65761812 (62.72MB), 61890475 (59.02MB), 65, 19556898, 50, 46204914, 0, 0
  chn5, 0, 18979 (18.53KB), 0, 0, 0, 0, 0, 0
learnyoga.org, 4, 124725255 (118.95MB), 449442060 (428.62MB), 490, 64159982, 13, 4401760, 367, 56163513
  admin, 0, 13621161 (12.99MB), 0, 0, 0, 0, 0, 0
  rajan, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  sumi, 119267355 (113.74MB), 433431119 (413.35MB), 453, 60731356, 13, 4401760, 344, 54134239
  ashwathi, 5457900 (5.21MB), 2373393 (2.26MB), 37, 3428626, 0, 0, 23, 2029274
infobasesystemms.com, 4, 1978225338 (1.84GB), 2097778284 (1.95GB), 978, 443353897, 1647, 767405502, 1623, 767465939
  product, 1978122974 (1.84GB), 1985408337 (1.85GB), 973, 443251533, 1647, 767405502, 1623, 767465939
