domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
edelcap.com, 1762, 305367265 (291.22MB), 0, 12925, 305367265, 0, 0, 0, 0
  sanjeev.rastogi, 5967701 (5.69MB), 0, 153, 5967701, 0, 0, 0, 0
  lalit.purohit, 56247 (54.93KB), 0, 2, 56247, 0, 0, 0, 0
  anuja.desai, 8111 (7.92KB), 0, 4, 8111, 0, 0, 0, 0
  ieg.visit, 10259 (10.02KB), 0, 5, 10259, 0, 0, 0, 0
  pmscompliance, 10171 (9.93KB), 0, 5, 10171, 0, 0, 0, 0
  abhishekr.sharma, 5327 (5.20KB), 0, 1, 5327, 0, 0, 0, 0
  insurance.brokers, 45337 (44.27KB), 0, 9, 45337, 0, 0, 0, 0
  deepti.muddap, 2290 (2.24KB), 0, 1, 2290, 0, 0, 0, 0
  ganesh.more, 646470 (631.32KB), 0, 10, 646470, 0, 0, 0, 0
  bhavin.shah, 2493 (2.43KB), 0, 1, 2493, 0, 0, 0, 0
  chandramani.waghmare, 6940 (6.78KB), 0, 3, 6940, 0, 0, 0, 0
  gouri.puri, 2489 (2.43KB), 0, 1, 2489, 0, 0, 0, 0
  nishant.tiwary, 3191 (3.12KB), 0, 1, 3191, 0, 0, 0, 0
  yamit.shah, 4664 (4.55KB), 0, 3, 4664, 0, 0, 0, 0
  resourcesops, 7830 (7.65KB), 0, 3, 7830, 0, 0, 0, 0
  mn.ramalingaiah, 8664 (8.46KB), 0, 4, 8664, 0, 0, 0, 0
  waisops.support, 4575 (4.47KB), 0, 2, 4575, 0, 0, 0, 0
  chennai, 9460 (9.24KB), 0, 4, 9460, 0, 0, 0, 0
  n.nandhakumar, 7270 (7.10KB), 0, 3, 7270, 0, 0, 0, 0
  dinesh.mehta, 6631 (6.48KB), 0, 3, 6631, 0, 0, 0, 0
  iealgo, 2184 (2.13KB), 0, 1, 2184, 0, 0, 0, 0
  bhavesh.chauhan, 14147 (13.82KB), 0, 6, 14147, 0, 0, 0, 0
  gautam.khanna, 5949 (5.81KB), 0, 3, 5949, 0, 0, 0, 0
  cmg, 9148 (8.93KB), 0, 5, 9148, 0, 0, 0, 0
  sandeep.bhandarkar, 3743 (3.66KB), 0, 2, 3743, 0, 0, 0, 0
  disha.mehta, 1582 (1.54KB), 0, 1, 1582, 0, 0, 0, 0
  ritesh.jhanwar, 5044 (4.93KB), 0, 2, 5044, 0, 0, 0, 0
  madaswamy.perumal, 9711 (9.48KB), 0, 4, 9711, 0, 0, 0, 0
  darshna.saraiya, 7041 (6.88KB), 0, 3, 7041, 0, 0, 0, 0
  manojc.gandhi, 439646 (429.34KB), 0, 13, 439646, 0, 0, 0, 0
  balaji.krishnan, 10083 (9.85KB), 0, 4, 10083, 0, 0, 0, 0
  akash.patel, 147092 (143.64KB), 0, 12, 147092, 0, 0, 0, 0
  jagdeep.kannarath, 28849 (28.17KB), 0, 10, 28849, 0, 0, 0, 0
  lakshmikanth.kamath, 2295 (2.24KB), 0, 1, 2295, 0, 0, 0, 0
  dcbbank.qip, 3517 (3.43KB), 0, 2, 3517, 0, 0, 0, 0
  pcg.research, 1789 (1.75KB), 0, 1, 1789, 0, 0, 0, 0
  k.harigopal, 5478 (5.35KB), 0, 3, 5478, 0, 0, 0, 0
  navin.sahadeo, 48317 (47.18KB), 0, 7, 48317, 0, 0, 0, 0
