domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
juseffex.com, 21, 4084238779 (3.80GB), 3510273962 (3.27GB), 3038, 404614155, 34553, 2062412872, 6404, 1617211752
  sales, 54484416 (51.96MB), 39744021 (37.90MB), 33, 51145160, 1, 1512708, 3, 1826548
  sample, 0, 29157 (28.47KB), 0, 0, 0, 0, 0, 0
  planning, 2205066431 (2.05GB), 286813 (280.09KB), 1132, 109723274, 34045, 2003298390, 752, 92044767
  accounts, 36167430 (34.49MB), 1833762 (1.75MB), 168, 14113075, 75, 13243751, 129, 8810604
  anmurthy, 1648097 (1.57MB), 2170059 (2.07MB), 8, 1648097, 0, 0, 0, 0
  jay, 179800 (175.59KB), 85515657 (81.55MB), 11, 179800, 0, 0, 0, 0
  production, 32938937 (31.41MB), 9581952 (9.14MB), 33, 17034724, 7, 10643610, 24, 5260603
  manoj, 10783598 (10.28MB), 118689285 (113.19MB), 45, 9624270, 0, 0, 53, 1159328
  saras, 38653131 (36.86MB), 204062551 (194.61MB), 97, 22143481, 11, 16509650, 0, 0
  anil, 3300026 (3.15MB), 28130491 (26.83MB), 22, 1420938, 8, 23014, 61, 1856074
  jagan, 1574647090 (1.47GB), 8437455 (8.05MB), 414, 117099088, 364, 16894930, 4645, 1440653072
  ramaswamy, 1845237 (1.76MB), 1583387583 (1.47GB), 117, 1602986, 0, 0, 22, 242251
  suresh, 7666335 (7.31MB), 9109974 (8.69MB), 10, 7666335, 0, 0, 0, 0
  amutha, 22279 (21.76KB), 85398280 (81.44MB), 1, 22279, 0, 0, 0, 0
  tony1, 9245494 (8.82MB), 348467951 (332.32MB), 33, 4380538, 0, 0, 87, 4864956
  purchase, 16134509 (15.39MB), 7216288 (6.88MB), 146, 7362192, 40, 214449, 156, 8557868
  cspillai, 60280959 (57.49MB), 17811545 (16.99MB), 57, 14628268, 2, 72370, 96, 45580321
  kannan, 4193738 (4.00MB), 60876591 (58.06MB), 152, 4193738, 0, 0, 0, 0
