domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
oops.co.in, 4, 3727212 (3.55MB), 317058760 (302.37MB), 36, 3692995, 0, 0, 5, 34217
  info, 0, 79264690 (75.59MB), 0, 0, 0, 0, 0, 0
  support, 0, 79264690 (75.59MB), 0, 0, 0, 0, 0, 0
  karthik, 3727212 (3.55MB), 79264690 (75.59MB), 36, 3692995, 0, 0, 5, 34217
  isee, 0, 79264690 (75.59MB), 0, 0, 0, 0, 0, 0
charirrfc.in, 1, 74720124 (71.26MB), 180751464 (172.38MB), 111, 74720124, 0, 0, 0, 0
  kvchari, 74720124 (71.26MB), 180751464 (172.38MB), 111, 74720124, 0, 0, 0, 0
cagp.ae, 3, 1914747609 (1.78GB), 722015341 (688.57MB), 207, 466457270, 111, 228477040, 656, 1219813299
  info, 112040392 (106.85MB), 331119776 (315.78MB), 35, 100593443, 8, 729879, 86, 10717070
  prasana, 1802707217 (1.68GB), 390868109 (372.76MB), 172, 365863827, 103, 227747161, 570, 1209096229
  test, 0, 27456 (26.81KB), 0, 0, 0, 0, 0, 0
giftville.in, 4, 76830191 (73.27MB), 527403309 (502.97MB), 645, 62439570, 31, 14390621, 0, 0
  ops, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  kvchari, 0, 33412304 (31.86MB), 0, 0, 0, 0, 0, 0
  sales, 0, 7150588 (6.82MB), 0, 0, 0, 0, 0, 0
  nithu1, 76830191 (73.27MB), 486824030 (464.27MB), 645, 62439570, 31, 14390621, 0, 0
kandhadai.com, 2, 309724 (302.46KB), 59149199 (56.41MB), 10, 306004, 3, 3720, 0, 0
  kvchari, 309724 (302.46KB), 59132815 (56.39MB), 10, 306004, 3, 3720, 0, 0
  ravichari1, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
vtechsystems.com, 7, 388759400 (370.75MB), 3818275183 (3.56GB), 4090, 375616243, 4, 2076733, 2117, 11066424
  ramani, 140475865 (133.97MB), 1608987681 (1.50GB), 1641, 140475865, 0, 0, 0, 0
  postmaster, 0, 26131 (25.52KB), 0, 0, 0, 0, 0, 0
  admin, 309706 (302.45KB), 4216428 (4.02MB), 3, 309706, 0, 0, 0, 0
  cygnus, 0, 5259059 (5.02MB), 0, 0, 0, 0, 0, 0
  uma, 247880737 (236.40MB), 2120546878 (1.97GB), 2438, 234737580, 4, 2076733, 2117, 11066424
  marketing, 93092 (90.91KB), 79205675 (75.54MB), 8, 93092, 0, 0, 0, 0
  saras, 0, 33331 (32.55KB), 0, 0, 0, 0, 0, 0
hisdom.org, 1, 491303 (479.79KB), 9468143 (9.03MB), 23, 491303, 0, 0, 0, 0
  anand, 491303 (479.79KB), 9468143 (9.03MB), 23, 491303, 0, 0, 0, 0
enmail.com, 34, 98215343 (93.67MB), 10144372942 (9.45GB), 1375, 65223561, 408, 20125563, 382, 12866219
  joinus, 58396 (57.03KB), 31026856 (29.59MB), 2, 58396, 0, 0, 0, 0
  infotronics, 0, 27957 (27.30KB), 0, 0, 0, 0, 0, 0
  manjuparkavi.r, 707838 (691.25KB), 1456248756 (1.36GB), 35, 707838, 0, 0, 0, 0
  manju, 35977087 (34.31MB), 1456248756 (1.36GB), 200, 19505346, 125, 16471741, 0, 0
  bharathan.s, 1764492 (1.68MB), 1006835306 (960.19MB), 11, 1764492, 0, 0, 0, 0
  techops, 13321489 (12.70MB), 1622136281 (1.51GB), 200, 12978542, 171, 342947, 0, 0
  accounts, 2072714 (1.98MB), 112546893 (107.33MB), 17, 792833, 33, 1279881, 0, 0
  bilton.prince, 1952044 (1.86MB), 513839382 (490.04MB), 29, 1584071, 1, 1509, 20, 366464
  ramesh, 2975722 (2.84MB), 364255115 (347.38MB), 41, 2975722, 0, 0, 0, 0
  googleapps, 0, 1197181 (1.14MB), 0, 0, 0, 0, 0, 0
  kvchari1, 42151 (41.16KB), 10617716 (10.13MB), 1, 42151, 0, 0, 0, 0
  billing, 0, 31026856 (29.59MB), 0, 0, 0, 0, 0, 0
  support, 1230391 (1.17MB), 1622136281 (1.51GB), 26, 1230391, 0, 0, 0, 0
  kontact-securedragon, 148993 (145.50KB), 0, 3, 148993, 0, 0, 0, 0
  venky, 2459948 (2.35MB), 1006835306 (960.19MB), 55, 2459948, 0, 0, 0, 0
  dns, 796971 (778.29KB), 947256 (925.05KB), 80, 791639, 1, 5332, 0, 0
  test, 0, 10452491 (9.97MB), 0, 0, 0, 0, 0, 0
  karthik.ayyar, 138521 (135.27KB), 43652653 (41.63MB), 10, 138521, 0, 0, 0, 0
  remmoho, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  technical.contact, 455512 (444.84KB), 369586 (360.92KB), 13, 455512, 0, 0, 0, 0
  kontact-paypal, 250781 (244.90KB), 0, 8, 250781, 0, 0, 0, 0
  karthik, 14410561 (13.74MB), 43652653 (41.63MB), 195, 6146910, 50, 1808298, 141, 6455353
  administrative.contact, 105408 (102.94KB), 230490 (225.09KB), 16, 105408, 0, 0, 0, 0
  abuse, 0, 2966248 (2.83MB), 0, 0, 0, 0, 0, 0
  billing.contact, 42137 (41.15KB), 868708 (848.35KB), 3, 42137, 0, 0, 0, 0
  kontact-linode, 44179 (43.14KB), 0, 1, 44179, 0, 0, 0, 0
  info, 3068515 (2.93MB), 31026856 (29.59MB), 123, 3068515, 0, 0, 0, 0
  ra.ramesh, 9813536 (9.36MB), 364255115 (347.38MB), 149, 8124767, 3, 184936, 24, 1503833
  rajie, 1069806 (1.02MB), 78064407 (74.45MB), 81, 1069806, 0, 0, 0, 0
  nxg, 10773 (10.52KB), 5461571 (5.21MB), 1, 10773, 0, 0, 0, 0
  airtel, 0, 3103646 (2.96MB), 0, 0, 0, 0, 0, 0
  saravanan.d, 5122794 (4.89MB), 312364999 (297.89MB), 75, 725890, 24, 30919, 193, 4365985
