domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
edelcap.com, 1831, 942904257 (899.22MB), 0, 41923, 942904257, 0, 0, 0, 0
  atul.chavan, 142907 (139.56KB), 0, 13, 142907, 0, 0, 0, 0
  sanjeev.rastogi, 4125915 (3.93MB), 0, 126, 4125915, 0, 0, 0, 0
  lalit.purohit, 121875 (119.02KB), 0, 3, 121875, 0, 0, 0, 0
  anuja.desai, 148681 (145.20KB), 0, 16, 148681, 0, 0, 0, 0
  ieg.visit, 148783 (145.30KB), 0, 15, 148783, 0, 0, 0, 0
  pmscompliance, 216780 (211.70KB), 0, 25, 216780, 0, 0, 0, 0
  abhishekr.sharma, 204218 (199.43KB), 0, 16, 204218, 0, 0, 0, 0
  insurance.brokers, 366199 (357.62KB), 0, 33, 366199, 0, 0, 0, 0
  deepti.muddap, 167627 (163.70KB), 0, 13, 167627, 0, 0, 0, 0
  ganesh.more, 414361 (404.65KB), 0, 23, 414361, 0, 0, 0, 0
  bhavin.shah, 139046 (135.79KB), 0, 15, 139046, 0, 0, 0, 0
  chandramani.waghmare, 118319 (115.55KB), 0, 11, 118319, 0, 0, 0, 0
  gouri.puri, 185900 (181.54KB), 0, 17, 185900, 0, 0, 0, 0
  nishant.tiwary, 211357 (206.40KB), 0, 30, 211357, 0, 0, 0, 0
  yamit.shah, 193358 (188.83KB), 0, 19, 193358, 0, 0, 0, 0
  resourcesops, 135984 (132.80KB), 0, 12, 135984, 0, 0, 0, 0
  mn.ramalingaiah, 196605 (192.00KB), 0, 30, 196605, 0, 0, 0, 0
  waisops.support, 133946 (130.81KB), 0, 14, 133946, 0, 0, 0, 0
  chennai, 127148 (124.17KB), 0, 9, 127148, 0, 0, 0, 0
  n.nandhakumar, 129424 (126.39KB), 0, 11, 129424, 0, 0, 0, 0
  vishal.karajgar, 213846 (208.83KB), 0, 27, 213846, 0, 0, 0, 0
  bhavesh.chauhan, 174662 (170.57KB), 0, 20, 174662, 0, 0, 0, 0
  gautam.khanna, 249524 (243.68KB), 0, 24, 249524, 0, 0, 0, 0
  cmg, 151058 (147.52KB), 0, 13, 151058, 0, 0, 0, 0
  sandeep.bhandarkar, 81004 (79.11KB), 0, 9, 81004, 0, 0, 0, 0
  disha.mehta, 159064 (155.34KB), 0, 10, 159064, 0, 0, 0, 0
  ritesh.jhanwar, 137832 (134.60KB), 0, 13, 137832, 0, 0, 0, 0
  madaswamy.perumal, 318936 (311.46KB), 0, 27, 318936, 0, 0, 0, 0
  darshna.saraiya, 134331 (131.18KB), 0, 14, 134331, 0, 0, 0, 0
  manojc.gandhi, 97332 (95.05KB), 0, 8, 97332, 0, 0, 0, 0
  balaji.krishnan, 173708 (169.64KB), 0, 16, 173708, 0, 0, 0, 0
  aravind.reddy, 122976 (120.09KB), 0, 19, 122976, 0, 0, 0, 0
  varsha.valecha, 189743 (185.30KB), 0, 17, 189743, 0, 0, 0, 0
  akash.patel, 811446 (792.43KB), 0, 43, 811446, 0, 0, 0, 0
  gssamerica.ipo, 237770 (232.20KB), 0, 30, 237770, 0, 0, 0, 0
  lakshmikanth.kamath, 5346 (5.22KB), 0, 2, 5346, 0, 0, 0, 0
  dcbbank.qip, 220823 (215.65KB), 0, 18, 220823, 0, 0, 0, 0
  pcg.research, 215120 (210.08KB), 0, 19, 215120, 0, 0, 0, 0
  k.harigopal, 257008 (250.98KB), 0, 27, 257008, 0, 0, 0, 0
  bhavesha.patel, 171018 (167.01KB), 0, 14, 171018, 0, 0, 0, 0
  navin.sahadeo, 344708 (336.63KB), 0, 33, 344708, 0, 0, 0, 0
  cm_ops, 140669 (137.37KB), 0, 9, 140669, 0, 0, 0, 0
  rashi.bharadwaj, 168205 (164.26KB), 0, 18, 168205, 0, 0, 0, 0
  project.marsh, 24572 (24.00KB), 0, 1, 24572, 0, 0, 0, 0
  sunil.chauhan, 128590 (125.58KB), 0, 13, 128590, 0, 0, 0, 0
  saurabh.jain, 510799 (498.83KB), 0, 26, 510799, 0, 0, 0, 0
  internalaudit.team, 221539 (216.35KB), 0, 16, 221539, 0, 0, 0, 0
  kiran.godambe, 852524 (832.54KB), 0, 31, 852524, 0, 0, 0, 0
  dattatray.yadav, 103611 (101.18KB), 0, 14, 103611, 0, 0, 0, 0
  pinky.gupta, 170867 (166.86KB), 0, 14, 170867, 0, 0, 0, 0
  sib.qip, 4404370 (4.20MB), 0, 119, 4404370, 0, 0, 0, 0
  aazmin.tantra, 192890 (188.37KB), 0, 17, 192890, 0, 0, 0, 0
  aman.singhal, 223707 (218.46KB), 0, 19, 223707, 0, 0, 0, 0
  sachin.kapoor, 204065 (199.28KB), 0, 14, 204065, 0, 0, 0, 0
  vijayata.verma, 82251 (80.32KB), 0, 9, 82251, 0, 0, 0, 0
  structured-products, 287776 (281.03KB), 0, 15, 287776, 0, 0, 0, 0
  mayur.vaghani, 99999 (97.66KB), 0, 12, 99999, 0, 0, 0, 0
  dipesh.shah, 370280 (361.60KB), 0, 27, 370280, 0, 0, 0, 0
  vimal.saboo, 7376 (7.20KB), 0, 3, 7376, 0, 0, 0, 0
  sameer.gaud, 253510 (247.57KB), 0, 24, 253510, 0, 0, 0, 0
  nilam.pal, 214658 (209.63KB), 0, 18, 214658, 0, 0, 0, 0
  christina.bennis, 193836 (189.29KB), 0, 22, 193836, 0, 0, 0, 0
  amey.chavan, 3638467 (3.47MB), 0, 122, 3638467, 0, 0, 0, 0
  manoj.thapliyal, 336710 (328.82KB), 0, 27, 336710, 0, 0, 0, 0
  payrollteam, 148557 (145.08KB), 0, 13, 148557, 0, 0, 0, 0
  retail.ops, 311243 (303.95KB), 0, 26, 311243, 0, 0, 0, 0
  neeti.rathi, 105031 (102.57KB), 0, 18, 105031, 0, 0, 0, 0
  yashesh.sampat, 116948 (114.21KB), 0, 14, 116948, 0, 0, 0, 0
  roman.structuring, 190298 (185.84KB), 0, 17, 190298, 0, 0, 0, 0
