domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
juseffex.com, 27, 2717973057 (2.53GB), 5500233572 (5.12GB), 7329, 1109896583, 2010, 351980739, 6007, 1256095735
  juseffex, 0, 20483 (20.00KB), 0, 0, 0, 0, 0, 0
  sales, 77186 (75.38KB), 67620255 (64.49MB), 3, 77186, 0, 0, 0, 0
  sample, 0, 29157 (28.47KB), 0, 0, 0, 0, 0, 0
  planning, 620514289 (591.77MB), 504488804 (481.12MB), 477, 139719797, 317, 73544931, 788, 407249561
  accounts, 61631235 (58.78MB), 1988309 (1.90MB), 265, 32111263, 111, 6303070, 193, 23216902
  sriram, 592576111 (565.12MB), 145431702 (138.69MB), 839, 242323600, 848, 106201044, 798, 244051467
  vipin.aryat, 798655 (779.94KB), 1220057 (1.16MB), 17, 702843, 7, 53534, 4, 42278
  anmurthy, 95298 (93.06KB), 3168898 (3.02MB), 5, 95298, 0, 0, 0, 0
  jay, 2774757 (2.65MB), 92134849 (87.87MB), 702, 2774757, 0, 0, 0, 0
  production, 696105 (679.79KB), 25732495 (24.54MB), 23, 695541, 1, 564, 0, 0
  manoj, 200391 (195.69KB), 129906033 (123.89MB), 3, 199847, 1, 544, 0, 0
  saras, 16124839 (15.38MB), 315639512 (301.02MB), 172, 15984476, 12, 140363, 0, 0
  anil, 37617469 (35.87MB), 177056330 (168.85MB), 101, 15253598, 55, 2980829, 245, 19383042
  jagan, 387445869 (369.50MB), 4597586 (4.38MB), 457, 170770230, 224, 35270392, 1054, 181405247
  ramaswamy, 54382702 (51.86MB), 1622129602 (1.51GB), 706, 17746407, 0, 0, 96, 36636295
  suresh, 220693 (215.52KB), 11413585 (10.88MB), 4, 220693, 0, 0, 0, 0
  amutha, 215369 (210.32KB), 86581697 (82.57MB), 5, 215369, 0, 0, 0, 0
  tony1, 101876350 (97.16MB), 920033739 (877.41MB), 182, 81264923, 20, 20611427, 0, 0
  purchase, 111235372 (106.08MB), 7339268 (7.00MB), 731, 64802266, 93, 1414575, 696, 45018531
  cspillai, 140147581 (133.66MB), 17236023 (16.44MB), 168, 48800172, 10, 5820720, 219, 85526689
  kannan, 22328648 (21.29MB), 116733541 (111.33MB), 701, 22328648, 0, 0, 0, 0
