domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
juseffex.com, 21, 1715731762 (1.60GB), 4613357074 (4.30GB), 2189, 422583129, 690, 100352531, 7321, 1192796102
  sales, 1268316 (1.21MB), 9783478 (9.33MB), 12, 1268316, 0, 0, 0, 0
  sample, 0, 29157 (28.47KB), 0, 0, 0, 0, 0, 0
  planning, 316189071 (301.54MB), 116110 (113.39KB), 314, 150886246, 222, 61765800, 251, 103537025
  accounts, 67012740 (63.91MB), 1591968 (1.52MB), 178, 26110486, 120, 14444604, 164, 26457650
  anmurthy, 181467 (177.21KB), 2587799 (2.47MB), 10, 181467, 0, 0, 0, 0
  jay, 219694 (214.54KB), 85060499 (81.12MB), 18, 219694, 0, 0, 0, 0
  production, 3166930 (3.02MB), 313963726 (299.42MB), 26, 3166930, 0, 0, 0, 0
  manoj, 16793563 (16.02MB), 78486200 (74.85MB), 75, 5206182, 0, 0, 428, 11587381
  saras, 7837100 (7.47MB), 175990029 (167.84MB), 77, 4735909, 13, 3101191, 0, 0
  anil, 4998 (4.88KB), 20483 (20.00KB), 2, 3613, 0, 0, 2, 1385
  jagan, 380126105 (362.52MB), 1033225933 (985.36MB), 419, 138476373, 277, 20561403, 2143, 221088329
  ramaswamy, 2516091 (2.40MB), 1578570148 (1.47GB), 83, 1297977, 0, 0, 80, 1218114
  suresh, 627527 (612.82KB), 1089022 (1.04MB), 21, 627527, 0, 0, 0, 0
  amutha, 0, 85375579 (81.42MB), 0, 0, 0, 0, 0, 0
  tony1, 12885929 (12.29MB), 336738822 (321.14MB), 34, 10944819, 1, 143802, 54, 1797308
  purchase, 841751985 (802.76MB), 6611677 (6.31MB), 150, 25692026, 55, 332469, 3753, 815727490
  cspillai, 3288283 (3.14MB), 17088625 (16.30MB), 11, 568127, 1, 2773, 37, 2717383
  kannan, 3144807 (3.00MB), 47212275 (45.03MB), 127, 3144318, 1, 489, 0, 0
  annie, 41490153 (39.57MB), 140348033 (133.85MB), 221, 41490153, 0, 0, 0, 0
