domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
juseffex.com, 27, 2792313413 (2.60GB), 6246962937 (5.82GB), 6540, 1181908033, 2606, 575338190, 4283, 1035067190
  juseffex, 0, 20483 (20.00KB), 0, 0, 0, 0, 0, 0
  sales, 0, 67680042 (64.54MB), 0, 0, 0, 0, 0, 0
  sample, 0, 29157 (28.47KB), 0, 0, 0, 0, 0, 0
  planning, 457250954 (436.07MB), 726210410 (692.57MB), 398, 186441540, 168, 43667989, 492, 227141425
  accounts, 83414492 (79.55MB), 1609395 (1.53MB), 173, 34537854, 79, 16039099, 159, 32837539
  sriram, 942893132 (899.21MB), 476316927 (454.25MB), 841, 340977752, 1363, 257920021, 739, 343995359
  vipin.aryat, 4843 (4.73KB), 1225472 (1.17MB), 1, 4843, 0, 0, 0, 0
  anmurthy, 21803 (21.29KB), 3190881 (3.04MB), 2, 21803, 0, 0, 0, 0
  jay, 1248995 (1.19MB), 93491072 (89.16MB), 398, 1248995, 0, 0, 0, 0
  production, 2629485 (2.51MB), 33302648 (31.76MB), 50, 2629485, 0, 0, 0, 0
  amutha, 409375 (399.78KB), 86991631 (82.96MB), 6, 409375, 0, 0, 0, 0
  saras, 18118061 (17.28MB), 354434909 (338.02MB), 159, 16317282, 14, 1800779, 0, 0
  anil, 55769345 (53.19MB), 177336858 (169.12MB), 78, 20429028, 18, 9435048, 200, 25905269
  jagan, 474210714 (452.24MB), 398892 (389.54KB), 431, 149056559, 579, 191315069, 731, 133839086
  ramaswamy, 6550648 (6.25MB), 1628764726 (1.52GB), 708, 6550648, 0, 0, 0, 0
  suresh, 521165 (508.95KB), 16443756 (15.68MB), 8, 521165, 0, 0, 0, 0
  manoj, 24868 (24.29KB), 129931054 (123.91MB), 2, 24868, 0, 0, 0, 0
  tony1, 96657129 (92.18MB), 1025258096 (977.76MB), 241, 88411475, 72, 8245654, 0, 0
  purchase, 225399906 (214.96MB), 7306889 (6.97MB), 613, 121460917, 103, 9539895, 582, 94399094
  cspillai, 177386167 (169.17MB), 18675553 (17.81MB), 209, 85624481, 3, 260774, 261, 91500912
  kannan, 9331527 (8.90MB), 126279673 (120.43MB), 609, 9331527, 0, 0, 0, 0
  balaji, 129196713 (123.21MB), 16578 (16.19KB), 137, 48158651, 163, 34358389, 148, 46679673
  annie, 21149207 (20.17MB), 379703903 (362.11MB), 918, 21149207, 0, 0, 0, 0
  sr, 60915563 (58.09MB), 8836195 (8.43MB), 92, 26956797, 42, 2753139, 522, 31205627
  prabhu, 53263 (52.01KB), 530821355 (506.23MB), 5, 53263, 0, 0, 0, 0
  geetha, 14953318 (14.26MB), 241847127 (230.64MB), 449, 7390112, 0, 0, 449, 7563206
  chandran, 14202740 (13.54MB), 110839255 (105.70MB), 12, 14200406, 2, 2334, 0, 0
lakshmicargo.net, 16, 2156136065 (2.01GB), 1182482896 (1.10GB), 1066, 518341881, 1193, 868161482, 1529, 769632702
  cbebm, 294683554 (281.03MB), 497591 (485.93KB), 172, 58211704, 117, 53300085, 206, 183171765
  hblbm, 24905682 (23.75MB), 314014684 (299.47MB), 41, 11120429, 100, 13785253, 0, 0
  salesaccts, 4148189 (3.96MB), 105810064 (100.91MB), 19, 737868, 13, 50350, 42, 3359971
  accts, 0, 696006 (679.69KB), 0, 0, 0, 0, 0, 0
  commercial, 463207474 (441.75MB), 52509551 (50.08MB), 107, 148384519, 119, 233899006, 130, 80923949
  sales, 820796868 (782.77MB), 15247705 (14.54MB), 220, 245422525, 341, 523994699, 92, 51379644
  hydbm, 6679720 (6.37MB), 70322333 (67.06MB), 9, 6679720, 0, 0, 0, 0
  ixmbm, 16396993 (15.64MB), 40346626 (38.48MB), 15, 6668113, 15, 1491722, 32, 8237158
  vpmbm, 8320302 (7.93MB), 4362639 (4.16MB), 27, 2247549, 51, 3213736, 24, 2859017
  slmbm, 163530217 (155.95MB), 148886600 (141.99MB), 16, 1839804, 31, 1512040, 457, 160178373
  tnlvbm, 3875452 (3.70MB), 12022156 (11.47MB), 11, 994465, 15, 971039, 13, 1909948
  vlrbm, 2596579 (2.48MB), 107938206 (102.94MB), 9, 989831, 23, 1606748, 0, 0
  maabm, 47281284 (45.09MB), 75493383 (72.00MB), 156, 15090686, 60, 12775525, 194, 19415073
  blrbm, 32721336 (31.21MB), 143844430 (137.18MB), 109, 11391985, 60, 9559168, 102, 11770183
  operation, 243956658 (232.66MB), 52354412 (49.93MB), 57, 659935, 65, 868031, 206, 242428692
  trzbm, 23035757 (21.97MB), 38136510 (36.37MB), 98, 7902748, 183, 11134080, 31, 3998929
alphaenter.net, 1, 450816298 (429.93MB), 2352723160 (2.19GB), 369, 204617975, 153, 31569899, 790, 214628424
  info, 450816298 (429.93MB), 2352723160 (2.19GB), 369, 204617975, 153, 31569899, 790, 214628424
kllpl.org, 5, 3153568802 (2.94GB), 1314446106 (1.22GB), 2589, 573526178, 3754, 868225836, 6943, 1711816788
  logistics, 1377869361 (1.28GB), 1083588818 (1.01GB), 450, 106470510, 186, 23175673, 4613, 1248223178
  account, 34718141 (33.11MB), 16384 (16.00KB), 71, 10744869, 15, 4670957, 127, 19302315
  sagar, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  himanshu, 406344793 (387.52MB), 230803613 (220.11MB), 513, 150716970, 480, 136602058, 393, 119025765
  jatin, 1334636507 (1.24GB), 20907 (20.42KB), 1555, 305593829, 3073, 703777148, 1810, 325265530
bullfreight.com, 1, 299472168 (285.60MB), 29990044 (28.60MB), 1678, 147914968, 363, 78975938, 461, 72581262
  venkat-cmd, 299472168 (285.60MB), 29990044 (28.60MB), 1678, 147914968, 363, 78975938, 461, 72581262
kinship-global.com, 1, 230784268 (220.09MB), 134517 (131.36KB), 1129, 100668718, 41, 26543657, 1130, 103571893
  jatin, 230784268 (220.09MB), 134517 (131.36KB), 1129, 100668718, 41, 26543657, 1130, 103571893
agrowintl.in, 2, 72530 (70.83KB), 32768 (32.00KB), 0, 0, 1, 72530, 0, 0
  info, 72530 (70.83KB), 16384 (16.00KB), 0, 0, 1, 72530, 0, 0
  sales, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
pranaav.com, 14, 649753259 (619.65MB), 1086258651 (1.01GB), 6397, 319063269, 92, 22982324, 4290, 307707666
  prabhakar, 62374055 (59.48MB), 76742408 (73.19MB), 2299, 36445354, 16, 2414150, 165, 23514551
  sakthi.priyasarath, 29345433 (27.99MB), 4273351 (4.08MB), 28, 14576316, 0, 0, 28, 14769117
  kumar, 88436139 (84.34MB), 51588486 (49.20MB), 671, 43431959, 0, 0, 704, 45004180
  tamil, 0, 62554474 (59.66MB), 0, 0, 0, 0, 0, 0
  srinivas, 1366236 (1.30MB), 45245474 (43.15MB), 48, 1366236, 0, 0, 0, 0
  sales, 42817822 (40.83MB), 153399 (149.80KB), 236, 21158532, 0, 0, 242, 21659290
  srini, 6580298 (6.28MB), 24080623 (22.97MB), 146, 3190978, 0, 0, 151, 3389320
  accounts, 26595 (25.97KB), 16384 (16.00KB), 0, 0, 0, 0, 1, 26595
  web, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  smahendran, 411347335 (392.29MB), 33731738 (32.17MB), 2876, 192057982, 76, 20568174, 2986, 198721179
  muthu, 506607 (494.73KB), 85743731 (81.77MB), 17, 506607, 0, 0, 0, 0
  priyamahendran, 5718952 (5.45MB), 433192175 (413.12MB), 64, 5718952, 0, 0, 0, 0
  arul, 0, 144033296 (137.36MB), 0, 0, 0, 0, 0, 0
  manoj, 1233787 (1.18MB), 124886728 (119.10MB), 12, 610353, 0, 0, 13, 623434
ptlinfotech.com, 4, 37924797 (36.17MB), 19219514 (18.33MB), 55, 2497850, 9, 32839304, 57, 2587643
  kumar, 1005413 (981.85KB), 365913 (357.34KB), 16, 482228, 0, 0, 17, 523185
  smahendran, 36070654 (34.40MB), 16506 (16.12KB), 35, 1594226, 9, 32839304, 36, 1637124
  accounts, 714565 (697.82KB), 16384 (16.00KB), 1, 354904, 0, 0, 1, 359661
  srini, 134165 (131.02KB), 18820711 (17.95MB), 3, 66492, 0, 0, 3, 67673
bhavantirupati.org, 2, 424752777 (405.08MB), 750663738 (715.89MB), 688, 387317834, 19, 37434943, 0, 0
  kendra, 51924987 (49.52MB), 331214267 (315.87MB), 48, 51883595, 1, 41392, 0, 0
  principal, 372827790 (355.56MB), 419449471 (400.02MB), 640, 335434239, 18, 37393551, 0, 0
mfapartments.net, 1, 8707284 (8.30MB), 19321527 (18.43MB), 41, 5666134, 33, 3041150, 0, 0
  noel, 8707284 (8.30MB), 19321527 (18.43MB), 41, 5666134, 33, 3041150, 0, 0
itapagro.com, 30, 7633801228 (7.11GB), 2713899934 (2.53GB), 18458, 2086515008, 3058, 480990371, 119428, 5066295849
  sundaridevaraj, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  raja, 2243846650 (2.09GB), 287753653 (274.42MB), 5697, 610767526, 4, 172962, 17715, 1632906162
  sales, 38089717 (36.33MB), 523359788 (499.11MB), 664, 38089717, 0, 0, 0, 0
  sheik, 0, 8219166 (7.84MB), 0, 0, 0, 0, 0, 0
  export, 0, 67366483 (64.25MB), 0, 0, 0, 0, 0, 0
