domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
seahorseindia.co.in, 1, 47140893 (44.96MB), 735589014 (701.51MB), 188, 10373075, 79, 26026975, 201, 10740843
  sipl, 47140893 (44.96MB), 735589014 (701.51MB), 188, 10373075, 79, 26026975, 201, 10740843
rosaonline.org, 17, 3792976306 (3.53GB), 569256237 (542.89MB), 3233, 1090566232, 4052, 128028330, 6999, 2574381744
  directory2015, 0, 209039 (204.14KB), 0, 0, 0, 0, 0, 0
  directory2016, 516674 (504.56KB), 71228159 (67.93MB), 1, 256606, 0, 0, 1, 260068
  valli, 21118318 (20.14MB), 784009 (765.63KB), 15, 1714135, 2, 35970, 87, 19368213
  vino, 19585175 (18.68MB), 22709 (22.18KB), 108, 3514487, 18, 2560182, 146, 13510506
  subscriptions, 4323021 (4.12MB), 148514 (145.03KB), 1, 1195562, 0, 0, 3, 3127459
  admin, 0, 28397 (27.73KB), 0, 0, 0, 0, 0, 0
  kalps, 62007704 (59.14MB), 16566 (16.18KB), 45, 6295838, 0, 0, 152, 55711866
  pathy, 9342033 (8.91MB), 16523 (16.14KB), 1, 3170, 0, 0, 62, 9338863
  viji, 93644274 (89.31MB), 35055 (34.23KB), 28, 51194517, 0, 0, 104, 42449757
  rasheedabhagat, 844491 (824.70KB), 154140021 (147.00MB), 14, 844491, 0, 0, 0, 0
  rotarynews, 3474627313 (3.24GB), 327434356 (312.27MB), 2978, 1022375980, 4031, 125397031, 6133, 2326854302
  circulation, 0, 16481 (16.09KB), 0, 0, 0, 0, 0, 0
  senthil, 4904219 (4.68MB), 16581 (16.19KB), 0, 0, 0, 0, 95, 4904219
  directory2014, 73856 (72.12KB), 15106187 (14.41MB), 4, 73856, 0, 0, 0, 0
  sasi, 101989228 (97.26MB), 16387 (16.00KB), 38, 3097590, 1, 35147, 216, 98856491
  nonreceipt, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  krishna_pratheesh, 0, 20866 (20.38KB), 0, 0, 0, 0, 0, 0
ucindia.net, 4, 772654 (754.54KB), 2554604 (2.44MB), 23, 757798, 1, 14856, 0, 0
  purchase, 557964 (544.89KB), 2282257 (2.18MB), 22, 557964, 0, 0, 0, 0
  support, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  prabhakar, 214690 (209.66KB), 239579 (233.96KB), 1, 199834, 1, 14856, 0, 0
  kmanoharan, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
pushyaconsultancy.in, 2, 91700909 (87.45MB), 393691155 (375.45MB), 259, 42260513, 57, 10911381, 230, 38529015
  jayashree, 91700909 (87.45MB), 393674771 (375.44MB), 259, 42260513, 57, 10911381, 230, 38529015
  resource, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
learnyoga.org, 3, 106261486 (101.34MB), 172252975 (164.27MB), 618, 46224849, 3, 11786319, 673, 48250318
  rajan, 0, 20885 (20.40KB), 0, 0, 0, 0, 0, 0
  sumi, 55288894 (52.73MB), 28087061 (26.79MB), 512, 25914910, 2, 1670172, 565, 27703812
  ashwathi, 50972592 (48.61MB), 144145029 (137.47MB), 106, 20309939, 1, 10116147, 108, 20546506
infobasesystemms.com, 4, 3030361204 (2.82GB), 6310843828 (5.88GB), 1365, 717129830, 2017, 722384501, 3023, 1590846873
  support, 0, 46114185 (43.98MB), 0, 0, 0, 0, 0, 0
  product, 3030354245 (2.82GB), 6182124499 (5.76GB), 1364, 717122871, 2017, 722384501, 3023, 1590846873
  contact, 6959 (6.80KB), 11256647 (10.74MB), 1, 6959, 0, 0, 0, 0
