domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
seahorseindia.co.in, 1, 38243884 (36.47MB), 644859882 (614.99MB), 222, 13314534, 101, 9899132, 247, 15030218
  sipl, 38243884 (36.47MB), 644859882 (614.99MB), 222, 13314534, 101, 9899132, 247, 15030218
rosaonline.org, 16, 4102015485 (3.82GB), 507522392 (484.01MB), 2599, 1063654787, 9707, 168408028, 7004, 2869952670
  directory2015, 0, 23050 (22.51KB), 0, 0, 0, 0, 0, 0
  directory2016, 0, 312978 (305.64KB), 0, 0, 0, 0, 0, 0
  valli, 52241612 (49.82MB), 247955 (242.14KB), 19, 1090312, 0, 0, 38, 51151300
  vino, 59906696 (57.13MB), 572363 (558.95KB), 25, 401459, 0, 0, 76, 59505237
  subscriptions, 1718519 (1.64MB), 148514 (145.03KB), 10, 871593, 0, 0, 6, 846926
  admin, 0, 28397 (27.73KB), 0, 0, 0, 0, 0, 0
  kalps, 57878671 (55.20MB), 16566 (16.18KB), 30, 1155635, 0, 0, 122, 56723036
  pathy, 2532861 (2.42MB), 16496 (16.11KB), 0, 0, 0, 0, 41, 2532861
  viji, 19338558 (18.44MB), 10714587 (10.22MB), 5, 44595, 0, 0, 40, 19293963
  rasheedabhagat, 401864 (392.45KB), 139319023 (132.86MB), 5, 401864, 0, 0, 0, 0
  rotarynews, 3830462900 (3.57GB), 342065544 (326.22MB), 2489, 1059016853, 9707, 168408028, 6501, 2603038019
  circulation, 0, 16481 (16.09KB), 0, 0, 0, 0, 0, 0
  senthil, 636771 (621.85KB), 16581 (16.19KB), 1, 7007, 0, 0, 21, 629764
  directory2014, 0, 13991083 (13.34MB), 0, 0, 0, 0, 0, 0
  sasi, 76897033 (73.33MB), 16387 (16.00KB), 15, 665469, 0, 0, 159, 76231564
  nonreceipt, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
cropinagro.com, 9, 26332604 (25.11MB), 299460501 (285.59MB), 124, 26332604, 0, 0, 0, 0
  info, 23041892 (21.97MB), 211692921 (201.89MB), 107, 23041892, 0, 0, 0, 0
  exports, 0, 14786638 (14.10MB), 0, 0, 0, 0, 0, 0
  purchase, 120351 (117.53KB), 9590558 (9.15MB), 2, 120351, 0, 0, 0, 0
  marketing, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  support, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  sales, 1695092 (1.62MB), 37759028 (36.01MB), 12, 1695092, 0, 0, 0, 0
  accounts, 0, 8595069 (8.20MB), 0, 0, 0, 0, 0, 0
  shivakiran, 0, 1176083 (1.12MB), 0, 0, 0, 0, 0, 0
  suresh, 1475269 (1.41MB), 15827433 (15.09MB), 3, 1475269, 0, 0, 0, 0
pushyaconsultancy.in, 2, 233133935 (222.33MB), 214092233 (204.17MB), 254, 87520608, 234, 54940389, 269, 90672938
  jayashree, 233133935 (222.33MB), 214075849 (204.16MB), 254, 87520608, 234, 54940389, 269, 90672938
  resource, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
learnyoga.org, 3, 85003195 (81.07MB), 89020197 (84.90MB), 637, 28372081, 8, 7400289, 650, 49230825
  rajan, 0, 20885 (20.40KB), 0, 0, 0, 0, 0, 0
  sumi, 74036196 (70.61MB), 16343832 (15.59MB), 569, 22723436, 8, 7400289, 588, 43912471
  ashwathi, 10966999 (10.46MB), 72655480 (69.29MB), 68, 5648645, 0, 0, 62, 5318354
