domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
juseffex.com, 28, 1157942571 (1.08GB), 10203302279 (9.50GB), 20490, 611818678, 1079, 124073259, 2563, 422050634
  sathish, 0, 20483 (20.00KB), 0, 0, 0, 0, 0, 0
  sales, 573181 (559.75KB), 119409453 (113.88MB), 10, 573181, 0, 0, 0, 0
  sample, 0, 29157 (28.47KB), 0, 0, 0, 0, 0, 0
  planning, 157062475 (149.79MB), 364321 (355.78KB), 227, 46429949, 267, 62039132, 256, 48593394
  accounts, 129678964 (123.67MB), 3085218 (2.94MB), 407, 51330734, 118, 32571401, 388, 45776829
  sriram, 183803244 (175.29MB), 320825528 (305.96MB), 485, 79175365, 492, 25364175, 489, 79263704
  vipin.aryat, 0, 666396 (650.78KB), 0, 0, 0, 0, 0, 0
  anmurthy, 244909 (239.17KB), 6909975 (6.59MB), 10, 244909, 0, 0, 0, 0
  jay, 8115513 (7.74MB), 113617773 (108.35MB), 86, 4986971, 6, 35995, 231, 3092547
  production, 698501 (682.13KB), 96636195 (92.16MB), 38, 698501, 0, 0, 0, 0
  manoj, 44056 (43.02KB), 132134489 (126.01MB), 2, 44056, 0, 0, 0, 0
  saras, 36323952 (34.64MB), 774643045 (738.76MB), 190, 36250756, 8, 73196, 0, 0
  anil, 1605046 (1.53MB), 200212643 (190.94MB), 18, 1605046, 0, 0, 0, 0
  jagan, 5689893 (5.43MB), 146908179 (140.10MB), 58, 5689893, 0, 0, 0, 0
  customercare, 252744726 (241.04MB), 40261439 (38.40MB), 243, 60116911, 167, 3908227, 761, 188719588
  mer, 0, 76542550 (73.00MB), 0, 0, 0, 0, 0, 0
  ramaswamy, 9301943 (8.87MB), 1821771604 (1.70GB), 899, 9301943, 0, 0, 0, 0
  suresh, 0, 16957932 (16.17MB), 0, 0, 0, 0, 0, 0
  amutha, 398392 (389.05KB), 105827524 (100.92MB), 28, 398392, 0, 0, 0, 0
  tony1, 45868927 (43.74MB), 2203944377 (2.05GB), 323, 45804182, 19, 64745, 0, 0
  purchase, 126713390 (120.84MB), 730019980 (696.20MB), 11302, 126713390, 0, 0, 0, 0
  cspillai, 128808695 (122.84MB), 23759499 (22.66MB), 126, 77943682, 2, 16388, 71, 50848625
  kannan, 20621383 (19.67MB), 754543305 (719.59MB), 1862, 20621383, 0, 0, 0, 0
  annie, 37980280 (36.22MB), 1472686886 (1.37GB), 3798, 37980280, 0, 0, 0, 0
  sr, 81202 (79.30KB), 23198604 (22.12MB), 4, 81202, 0, 0, 0, 0
  prabhu, 169410 (165.44KB), 538739170 (513.78MB), 8, 168105, 0, 0, 3, 1305
  geetha, 11374546 (10.85MB), 350129403 (333.91MB), 364, 5619904, 0, 0, 364, 5754642
  chandran, 39943 (39.01KB), 129457151 (123.46MB), 2, 39943, 0, 0, 0, 0
