domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
lakshmicargo.net, 17, 1274442988 (1.19GB), 471305917 (449.47MB), 1936, 387732680, 2603, 463248984, 2216, 423461324
  cbebm, 172622883 (164.63MB), 21088086 (20.11MB), 284, 79971140, 165, 18551088, 205, 74100655
  stationaccts, 90446415 (86.26MB), 1736961 (1.66MB), 83, 21057034, 134, 58684104, 96, 10705277
  salesaccts, 17689339 (16.87MB), 600124 (586.06KB), 8, 4707818, 10, 12391116, 12, 590405
  vjdbm, 9279979 (8.85MB), 1117944 (1.07MB), 92, 4257217, 114, 4214110, 30, 808652
  commercial, 65500997 (62.47MB), 4204965 (4.01MB), 127, 15079495, 124, 9011229, 275, 41410273
  ixmbm, 51093592 (48.73MB), 52004845 (49.60MB), 84, 24685902, 68, 23228874, 67, 3178816
  sales, 128595641 (122.64MB), 19264507 (18.37MB), 60, 33836371, 34, 43846677, 140, 50912593
  vpmbm, 9260905 (8.83MB), 71251 (69.58KB), 55, 3494361, 55, 3620864, 44, 2145680
  hblbm, 39624125 (37.79MB), 139897996 (133.42MB), 47, 11552448, 58, 2823319, 58, 25248358
  slmbm, 189935080 (181.14MB), 63495195 (60.55MB), 199, 67150829, 788, 64928262, 111, 57855989
  tnlvbm, 11575258 (11.04MB), 9395277 (8.96MB), 99, 4448591, 132, 5569544, 35, 1557123
  vlrbm, 11710150 (11.17MB), 37054106 (35.34MB), 33, 3426011, 26, 1637128, 40, 6647011
  maabm, 296170778 (282.45MB), 50910146 (48.55MB), 369, 72350909, 545, 156241258, 286, 67578611
  blrbm, 80481507 (76.75MB), 2612642 (2.49MB), 193, 22576594, 133, 42865207, 191, 15039706
  hydbm, 7507429 (7.16MB), 15214297 (14.51MB), 29, 3087279, 13, 1395382, 32, 3024768
  operation, 69622295 (66.40MB), 6330670 (6.04MB), 56, 8691455, 44, 670099, 554, 60260741
  trzbm, 23326615 (22.25MB), 46306905 (44.16MB), 118, 7359226, 160, 13570723, 40, 2396666
alphaenter.net, 1, 175142771 (167.03MB), 2720529803 (2.53GB), 256, 121518769, 66, 35943412, 308, 17680590
  info, 175142771 (167.03MB), 2720529803 (2.53GB), 256, 121518769, 66, 35943412, 308, 17680590
bullfreight.com, 1, 298675412 (284.84MB), 40817682 (38.93MB), 1554, 115052588, 226, 147199791, 246, 36423033
  venkat-cmd, 298675412 (284.84MB), 40817682 (38.93MB), 1554, 115052588, 226, 147199791, 246, 36423033
bhumisagarexpo.com, 2, 310450655 (296.07MB), 75173439 (71.69MB), 254, 63480458, 520, 190435641, 242, 56534556
  jagruti, 46816150 (44.65MB), 75157055 (71.68MB), 53, 22717969, 1, 17665, 78, 24080516
  jatin, 263634505 (251.42MB), 16384 (16.00KB), 201, 40762489, 519, 190417976, 164, 32454040
kinship-global.com, 1, 172727384 (164.73MB), 134517 (131.36KB), 3312, 85305892, 0, 0, 3330, 87421492
  jatin, 172727384 (164.73MB), 134517 (131.36KB), 3312, 85305892, 0, 0, 3330, 87421492
agrowintl.in, 1, 151289 (147.74KB), 2412095 (2.30MB), 7, 151289, 0, 0, 0, 0
  sales, 151289 (147.74KB), 2412095 (2.30MB), 7, 151289, 0, 0, 0, 0
renalo.net, 1, 28924754 (27.58MB), 88591 (86.51KB), 124, 8317804, 0, 0, 325, 20606950
  yesmag, 28924754 (27.58MB), 88591 (86.51KB), 124, 8317804, 0, 0, 325, 20606950
pranaav.com, 9, 204998912 (195.50MB), 97790177 (93.26MB), 8030, 124013155, 15, 9256158, 1262, 71729599
  prabhakar, 11359724 (10.83MB), 81902170 (78.11MB), 3220, 11178969, 0, 0, 5, 180755
  sakthi.priyasarath, 492484 (480.94KB), 0, 15, 492484, 0, 0, 0, 0
  kumar, 3849746 (3.67MB), 0, 176, 3849746, 0, 0, 0, 0
  sales, 1677067 (1.60MB), 0, 38, 1677067, 0, 0, 0, 0
  srini, 122370 (119.50KB), 0, 8, 122370, 0, 0, 0, 0
  web, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  projects, 2905461 (2.77MB), 13019673 (12.42MB), 0, 0, 1, 2794336, 1, 111125
  smahendran, 184441914 (175.90MB), 2851950 (2.72MB), 4556, 106542373, 14, 6461822, 1256, 71437719
  manoj, 150146 (146.63KB), 0, 17, 150146, 0, 0, 0, 0
ptlinfotech.com, 3, 7372197 (7.03MB), 49502 (48.34KB), 80, 1930479, 0, 0, 195, 5441718
  kumar, 61793 (60.34KB), 0, 2, 61793, 0, 0, 0, 0
  accounts, 126648 (123.68KB), 0, 2, 126648, 0, 0, 0, 0
  smahendran, 7183756 (6.85MB), 49502 (48.34KB), 76, 1742038, 0, 0, 195, 5441718
bhavantirupati.org, 2, 663295948 (632.57MB), 1177108275 (1.10GB), 1108, 644074267, 35, 19221681, 0, 0
  kendra, 67245022 (64.13MB), 284213561 (271.05MB), 85, 55741412, 4, 11503610, 0, 0
  principal, 596050926 (568.44MB), 892894714 (851.53MB), 1023, 588332855, 31, 7718071, 0, 0
itapagro.com, 16, 13878444206 (12.93GB), 4607859581 (4.29GB), 24606, 5366793014, 23402, 1129240471, 73106, 7382410721
  info, 470851842 (449.04MB), 695117139 (662.92MB), 507, 111069412, 159, 41449329, 1174, 318333101
  john, 1018403854 (971.23MB), 105181563 (100.31MB), 697, 671651797, 95, 181481918, 1076, 165270139
  purchase, 916443649 (873.99MB), 79932846 (76.23MB), 348, 634920536, 101, 132303527, 212, 149219586
  raja, 3967313411 (3.69GB), 1899215911 (1.77GB), 9492, 1559765716, 5, 2235626, 32259, 2405312069
  canning, 43747978 (41.72MB), 44044101 (42.00MB), 17, 20343687, 0, 0, 35, 23404291
  sales, 2455240247 (2.29GB), 230833133 (220.14MB), 5380, 852392735, 570, 271458150, 23889, 1331389362
  devaraj, 48482504 (46.24MB), 18369226 (17.52MB), 293, 25489661, 50, 7272401, 281, 15720442
  rajan, 2517351577 (2.34GB), 1108765723 (1.03GB), 4775, 648849837, 22024, 90357300, 9397, 1778144440
  field, 24581 (24.00KB), 1939173 (1.85MB), 0, 0, 0, 0, 1, 24581
  samy, 693469623 (661.34MB), 113522980 (108.26MB), 518, 182177005, 103, 326282648, 496, 185009970
  factory, 567386074 (541.10MB), 98738471 (94.16MB), 746, 308357112, 34, 4848754, 393, 254180208
  accountsdept, 260025145 (247.98MB), 10314035 (9.84MB), 136, 53091931, 27, 2856220, 463, 204076994
  agri, 15287353 (14.58MB), 1342048 (1.28MB), 25, 5329841, 2, 90352, 29, 9867160
  shun, 739400959 (705.15MB), 96372735 (91.91MB), 939, 226848009, 195, 57152960, 2766, 455399990
  export, 115758280 (110.40MB), 10952374 (10.44MB), 92, 54752820, 37, 11451286, 210, 49554174
  ephraim, 49257129 (46.98MB), 93218123 (88.90MB), 641, 11752915, 0, 0, 425, 37504214
lfsindia.in, 3, 310659754 (296.27MB), 152154487 (145.11MB), 456, 82034576, 72, 60912786, 1152, 167712392
  sreesai.s, 59401 (58.01KB), 126869362 (120.99MB), 4, 59401, 0, 0, 0, 0
  customerservice, 91802385 (87.55MB), 6268479 (5.98MB), 80, 39097835, 34, 11486702, 79, 41217848
  sasikumar.s, 218797968 (208.66MB), 19016646 (18.14MB), 372, 42877340, 38, 49426084, 1073, 126494544
mindmatterz.in, 1, 136136 (132.95KB), 14362620 (13.70MB), 0, 0, 1, 136136, 0, 0
  noel, 136136 (132.95KB), 14362620 (13.70MB), 0, 0, 1, 136136, 0, 0
harshitaassociates.com, 2, 378297099 (360.77MB), 218493712 (208.37MB), 713, 114850061, 290, 70538670, 595, 192908368
  money, 12186701 (11.62MB), 185911781 (177.30MB), 240, 12180811, 1, 5890, 0, 0
  mani, 366110398 (349.15MB), 32581931 (31.07MB), 473, 102669250, 289, 70532780, 595, 192908368
sricomworld.com, 22, 2380658370 (2.22GB), 2108443000 (1.96GB), 4562, 754671748, 649, 885750215, 4003, 740236407
  ppc, 15254530 (14.55MB), 63562187 (60.62MB), 73, 15254530, 0, 0, 0, 0
  vsganeshen, 0, 87055 (85.01KB), 0, 0, 0, 0, 0, 0
  assy-2, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  metalfinish, 16279595 (15.53MB), 42225671 (40.27MB), 53, 8271325, 3, 2461033, 79, 5547237
  sales, 26888621 (25.64MB), 8026905 (7.66MB), 89, 16133550, 9, 3518784, 79, 7236287
  qualitycontrol, 0, 125939 (122.99KB), 0, 0, 0, 0, 0, 0
  ismail, 811074165 (773.50MB), 27693999 (26.41MB), 800, 335200985, 318, 290513650, 679, 185359530
  ravi, 745554 (728.08KB), 12276257 (11.71MB), 59, 745554, 0, 0, 0, 0
  rnd_con, 300750 (293.70KB), 10046344 (9.58MB), 22, 300750, 0, 0, 0, 0
  assy, 17961474 (17.13MB), 5331673 (5.08MB), 61, 17212991, 0, 0, 53, 748483
  sbabu, 231810012 (221.07MB), 1546672337 (1.44GB), 389, 49104758, 5, 58981, 462, 182646273
  skannan, 0, 705755 (689.21KB), 0, 0, 0, 0, 0, 0
  rnd, 26164357 (24.95MB), 1731751 (1.65MB), 321, 11454190, 4, 248227, 325, 14461940
  ganesan, 1169895 (1.12MB), 95417455 (91.00MB), 77, 1169895, 0, 0, 0, 0
  purchase, 130473810 (124.43MB), 3980006 (3.80MB), 1528, 65700650, 96, 21787176, 1463, 42985984
  kishore, 326993072 (311.84MB), 602688 (588.56KB), 397, 71776826, 110, 112619715, 544, 142596531
  ganesh, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  admin, 370767 (362.08KB), 3949545 (3.77MB), 46, 370767, 0, 0, 0, 0
  ramkumar, 542057 (529.35KB), 43779226 (41.75MB), 48, 542057, 0, 0, 0, 0
  accounts, 456589667 (435.44MB), 4109433 (3.92MB), 60, 1414973, 80, 452949327, 76, 2225367
  vasans, 451593 (441.01KB), 15565919 (14.84MB), 120, 449925, 2, 1668, 0, 0
  krajagopalan, 317588451 (302.88MB), 222520087 (212.21MB), 419, 159568022, 22, 1591654, 243, 156428775
bhavanssvvidyalaya.org, 2, 82549596 (78.73MB), 138348020 (131.94MB), 65, 40695603, 8, 1284902, 65, 40569091
  accounts, 813222 (794.16KB), 26212672 (25.00MB), 4, 758314, 1, 54908, 0, 0
  webadmin, 81736374 (77.95MB), 112135348 (106.94MB), 61, 39937289, 7, 1229994, 65, 40569091
kllpl.org, 4, 233919153 (223.08MB), 4313097619 (4.02GB), 1451, 90389379, 177, 56985009, 2092, 86544765
  logistics, 14832253 (14.15MB), 4111741269 (3.83GB), 33, 14832253, 0, 0, 0, 0
  account, 1073253 (1.02MB), 1115550 (1.06MB), 1, 1073253, 0, 0, 0, 0
  himanshu, 78457286 (74.82MB), 200199413 (190.93MB), 75, 19765870, 52, 28118981, 173, 30572435
  jatin, 139556361 (133.09MB), 41387 (40.42KB), 1342, 54718003, 125, 28866028, 1919, 55972330
