domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
juseffex.com, 29, 1258614786 (1.17GB), 8714892234 (8.12GB), 15764, 542135932, 3206, 95725667, 3478, 620753187
  sathish, 0, 20483 (20.00KB), 0, 0, 0, 0, 0, 0
  juseffex, 5397218 (5.15MB), 20483 (20.00KB), 0, 0, 2020, 5397218, 0, 0
  sales, 4776603 (4.56MB), 77158009 (73.58MB), 11, 647147, 1, 5499, 17, 4123957
  sample, 0, 29157 (28.47KB), 0, 0, 0, 0, 0, 0
  planning, 180842976 (172.47MB), 1340502289 (1.25GB), 239, 83442360, 37, 9476029, 332, 87924587
  accounts, 47760533 (45.55MB), 2794861 (2.67MB), 200, 22790030, 97, 3064137, 182, 21906366
  sriram, 125684375 (119.86MB), 35353840 (33.72MB), 418, 41189695, 526, 29816115, 469, 54678565
  vipin.aryat, 0, 646682 (631.53KB), 0, 0, 0, 0, 0, 0
  anmurthy, 24900 (24.32KB), 5763358 (5.50MB), 3, 24900, 0, 0, 0, 0
  jay, 605802 (591.60KB), 98328827 (93.77MB), 18, 605802, 0, 0, 0, 0
  production, 2581952 (2.46MB), 71065140 (67.77MB), 34, 2581952, 0, 0, 0, 0
  manoj, 21498 (20.99KB), 131618040 (125.52MB), 2, 21498, 0, 0, 0, 0
  saras, 19204965 (18.32MB), 636379871 (606.90MB), 153, 16986950, 9, 2218015, 0, 0
  anil, 6433423 (6.14MB), 180750089 (172.38MB), 29, 3313200, 1, 142948, 66, 2977275
  jagan, 119933630 (114.38MB), 9467814 (9.03MB), 306, 46744063, 351, 32590494, 691, 40599073
  mer, 1350999 (1.29MB), 44926301 (42.85MB), 29, 1345699, 5, 5300, 0, 0
  ramaswamy, 8435022 (8.04MB), 1838173763 (1.71GB), 515, 8435022, 0, 0, 0, 0
  suresh, 0, 16463121 (15.70MB), 0, 0, 0, 0, 0, 0
  amutha, 1222840 (1.17MB), 99014001 (94.43MB), 14, 1222840, 0, 0, 0, 0
  tony1, 31839320 (30.36MB), 1493102530 (1.39GB), 197, 23851208, 68, 7988112, 0, 0
  purchase, 102381212 (97.64MB), 193828830 (184.85MB), 4031, 98737234, 85, 3643978, 0, 0
  cspillai, 445366136 (424.73MB), 17307180 (16.51MB), 152, 40475946, 3, 1368366, 1540, 403521824
  kannan, 55329259 (52.77MB), 520808906 (496.68MB), 3156, 55329259, 0, 0, 0, 0
  balaji, 1017748 (993.89KB), 5404112 (5.15MB), 1, 1017748, 0, 0, 0, 0
  annie, 88672737 (84.56MB), 918147293 (875.61MB), 6116, 88672737, 0, 0, 0, 0
  sr, 2145781 (2.05MB), 19140103 (18.25MB), 11, 523039, 3, 9456, 60, 1613286
  prabhu, 198697 (194.04KB), 536392750 (511.54MB), 3, 198697, 0, 0, 0, 0
  geetha, 6751483 (6.44MB), 297063634 (283.30MB), 121, 3343229, 0, 0, 121, 3408254
  chandran, 635677 (620.78KB), 125220767 (119.42MB), 5, 635677, 0, 0, 0, 0
lakshmicargo.net, 17, 580035161 (553.16MB), 615549448 (587.03MB), 1504, 160985307, 1581, 168521133, 1998, 250528721
  cbebm, 40301683 (38.43MB), 1085720 (1.04MB), 261, 12543258, 207, 7166210, 149, 20592215
  hblbm, 44218949 (42.17MB), 133876394 (127.67MB), 45, 6550345, 77, 20036697, 51, 17631907
  salesaccts, 1339684 (1.28MB), 885030 (864.29KB), 1, 64455, 0, 0, 24, 1275229
  accts, 0, 696384 (680.06KB), 0, 0, 0, 0, 0, 0
  vjdbm, 38141848 (36.37MB), 177705 (173.54KB), 75, 18305925, 74, 9562283, 29, 10273640
  commercial, 58436873 (55.73MB), 9274401 (8.84MB), 69, 19884486, 51, 11944305, 298, 26608082
  sales, 87827619 (83.76MB), 15589578 (14.87MB), 106, 21604731, 190, 57461679, 163, 8761209
  hydbm, 48426573 (46.18MB), 107377365 (102.40MB), 16, 367167, 26, 85876, 233, 47973530
  ixmbm, 22428020 (21.39MB), 43604818 (41.58MB), 47, 10491278, 36, 1061175, 41, 10875567
  vpmbm, 29894985 (28.51MB), 109713 (107.14KB), 120, 13103038, 147, 5157596, 46, 11634351
  slmbm, 28541894 (27.22MB), 31124717 (29.68MB), 100, 8794866, 103, 14398605, 50, 5348423
  tnlvbm, 10829654 (10.33MB), 9395277 (8.96MB), 122, 4339214, 156, 3934217, 34, 2556223
  vlrbm, 12156937 (11.59MB), 30343340 (28.94MB), 59, 3267196, 78, 2743382, 35, 6146359
  maabm, 27235359 (25.97MB), 25429336 (24.25MB), 166, 10686312, 162, 9107537, 99, 7441510
  blrbm, 46276480 (44.13MB), 149855898 (142.91MB), 122, 21233999, 31, 14248452, 135, 10794029
  operation, 65336531 (62.31MB), 11326959 (10.80MB), 61, 3259987, 60, 2104031, 581, 59972513
  trzbm, 18642072 (17.78MB), 45396813 (43.29MB), 134, 6489050, 183, 9509088, 30, 2643934
alphaenter.net, 1, 216893091 (206.85MB), 1647624464 (1.53GB), 291, 182526199, 152, 22873608, 227, 11493284
  info, 216893091 (206.85MB), 1647624464 (1.53GB), 291, 182526199, 152, 22873608, 227, 11493284
kllpl.org, 6, 1348130251 (1.26GB), 4004534009 (3.73GB), 752, 156978778, 1492, 884769916, 2495, 306381557
  logistics, 19403767 (18.50MB), 4003817874 (3.73GB), 64, 10245772, 0, 0, 74, 9157995
  account, 679154375 (647.69MB), 16384 (16.00KB), 8, 1760517, 596, 675407062, 8, 1986796
  sagar, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  kinair, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  himanshu, 172513179 (164.52MB), 371828 (363.11KB), 108, 23696585, 38, 1359759, 598, 147456835
  jatin, 477058930 (454.96MB), 295155 (288.24KB), 572, 121275904, 858, 208003095, 1815, 147779931
bullfreight.com, 1, 419122535 (399.71MB), 36147232 (34.47MB), 1796, 171606644, 575, 160665209, 579, 86850682
  venkat-cmd, 419122535 (399.71MB), 36147232 (34.47MB), 1796, 171606644, 575, 160665209, 579, 86850682
kinship-global.com, 1, 167201801 (159.46MB), 1454049 (1.39MB), 907, 80505536, 2, 187413, 919, 86508852
