domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
edelcap.com, 2147, 65997377191 (61.46GB), 0, 499397, 65997377191, 0, 0, 0, 0
  atul.chavan, 2824108 (2.69MB), 0, 32, 2824108, 0, 0, 0, 0
  sanjeev.rastogi, 128683409 (122.72MB), 0, 1568, 128683409, 0, 0, 0, 0
  lalit.purohit, 411301 (401.66KB), 0, 13, 411301, 0, 0, 0, 0
  anuja.desai, 387993 (378.90KB), 0, 47, 387993, 0, 0, 0, 0
  ieg.visit, 330987 (323.23KB), 0, 42, 330987, 0, 0, 0, 0
  pmscompliance, 617842 (603.36KB), 0, 80, 617842, 0, 0, 0, 0
  zubin.dedhia, 314151 (306.79KB), 0, 16, 314151, 0, 0, 0, 0
  abhishekr.sharma, 1151601 (1.10MB), 0, 87, 1151601, 0, 0, 0, 0
  insurance.brokers, 19621813 (18.71MB), 0, 142, 19621813, 0, 0, 0, 0
  deepti.muddap, 328641 (320.94KB), 0, 30, 328641, 0, 0, 0, 0
  ganesh.more, 14404961 (13.74MB), 0, 118, 14404961, 0, 0, 0, 0
  bhavin.shah, 1769437 (1.69MB), 0, 43, 1769437, 0, 0, 0, 0
  chandramani.waghmare, 6483742 (6.18MB), 0, 1706, 6483742, 0, 0, 0, 0
  gouri.puri, 8519315 (8.12MB), 0, 55, 8519315, 0, 0, 0, 0
  nishant.tiwary, 55699647 (53.12MB), 0, 412, 55699647, 0, 0, 0, 0
  yamit.shah, 2772961 (2.64MB), 0, 135, 2772961, 0, 0, 0, 0
  resourcesops, 9195177 (8.77MB), 0, 1615, 9195177, 0, 0, 0, 0
  mn.ramalingaiah, 535771 (523.21KB), 0, 63, 535771, 0, 0, 0, 0
  waisops.support, 415133 (405.40KB), 0, 42, 415133, 0, 0, 0, 0
  chennai, 318974 (311.50KB), 0, 52, 318974, 0, 0, 0, 0
  n.nandhakumar, 1896015 (1.81MB), 0, 65, 1896015, 0, 0, 0, 0
  abhilasha.kadam, 177619 (173.46KB), 0, 9, 177619, 0, 0, 0, 0
  anand.mehta, 307330 (300.13KB), 0, 37, 307330, 0, 0, 0, 0
  iealgo, 50013 (48.84KB), 0, 1, 50013, 0, 0, 0, 0
  vikesh.agarwal, 372205 (363.48KB), 0, 37, 372205, 0, 0, 0, 0
  bhavesh.chauhan, 12038717 (11.48MB), 0, 430, 12038717, 0, 0, 0, 0
  gautam.khanna, 605760 (591.56KB), 0, 74, 605760, 0, 0, 0, 0
  cmg, 284574 (277.90KB), 0, 36, 284574, 0, 0, 0, 0
  sandeep.bhandarkar, 455569 (444.89KB), 0, 47, 455569, 0, 0, 0, 0
  disha.mehta, 267886 (261.61KB), 0, 32, 267886, 0, 0, 0, 0
  ritesh.jhanwar, 15428178 (14.71MB), 0, 356, 15428178, 0, 0, 0, 0
  madaswamy.perumal, 698584 (682.21KB), 0, 76, 698584, 0, 0, 0, 0
  darshna.saraiya, 22448599 (21.41MB), 0, 77, 22448599, 0, 0, 0, 0
  manojc.gandhi, 6351760 (6.06MB), 0, 180, 6351760, 0, 0, 0, 0
  abhisek.salecha, 51888 (50.67KB), 0, 2, 51888, 0, 0, 0, 0
  balaji.krishnan, 17377984 (16.57MB), 0, 82, 17377984, 0, 0, 0, 0
  aravind.reddy, 2364593 (2.26MB), 0, 55, 2364593, 0, 0, 0, 0
  edelpartners, 491884 (480.36KB), 0, 3, 491884, 0, 0, 0, 0
  varsha.valecha, 23883075 (22.78MB), 0, 155, 23883075, 0, 0, 0, 0
  akash.patel, 40150543 (38.29MB), 0, 561, 40150543, 0, 0, 0, 0
  ebl.bugtracker, 365507 (356.94KB), 0, 52, 365507, 0, 0, 0, 0
  gssamerica.ipo, 1578823 (1.51MB), 0, 98, 1578823, 0, 0, 0, 0
  lakshmikanth.kamath, 351906 (343.66KB), 0, 4, 351906, 0, 0, 0, 0
  dcbbank.qip, 299125 (292.11KB), 0, 31, 299125, 0, 0, 0, 0
  pcg.research, 638736 (623.77KB), 0, 73, 638736, 0, 0, 0, 0
  k.harigopal, 1037186 (1012.88KB), 0, 97, 1037186, 0, 0, 0, 0
  bhavesha.patel, 2982565 (2.84MB), 0, 45, 2982565, 0, 0, 0, 0
  navin.sahadeo, 25918437 (24.72MB), 0, 345, 25918437, 0, 0, 0, 0
  veena.dsouza, 20886151 (19.92MB), 0, 367, 20886151, 0, 0, 0, 0
  rashi.bharadwaj, 1172224 (1.12MB), 0, 61, 1172224, 0, 0, 0, 0
  project.marsh, 46201 (45.12KB), 0, 4, 46201, 0, 0, 0, 0
  sunil.chauhan, 1868472 (1.78MB), 0, 48, 1868472, 0, 0, 0, 0
  saurabh.jain, 2579737897 (2.40GB), 0, 5856, 2579737897, 0, 0, 0, 0
  jrm.jaipur, 34046 (33.25KB), 0, 11, 34046, 0, 0, 0, 0
  internalaudit.team, 299580 (292.56KB), 0, 34, 299580, 0, 0, 0, 0
  kiran.godambe, 54484016 (51.96MB), 0, 228, 54484016, 0, 0, 0, 0
  dattatray.yadav, 1315630 (1.25MB), 0, 48, 1315630, 0, 0, 0, 0
  pinky.gupta, 4580300 (4.37MB), 0, 86, 4580300, 0, 0, 0, 0
