domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
oops.co.in, 4, 1611588 (1.54MB), 321144940 (306.27MB), 35, 1611588, 0, 0, 0, 0
  info, 262141 (256.00KB), 80286235 (76.57MB), 7, 262141, 0, 0, 0, 0
  support, 0, 80286235 (76.57MB), 0, 0, 0, 0, 0, 0
  karthik, 1295376 (1.24MB), 80286235 (76.57MB), 26, 1295376, 0, 0, 0, 0
  isee, 54071 (52.80KB), 80286235 (76.57MB), 2, 54071, 0, 0, 0, 0
charirrfc.in, 1, 110342129 (105.23MB), 172498120 (164.51MB), 281, 110342129, 0, 0, 0, 0
  kvchari, 110342129 (105.23MB), 172498120 (164.51MB), 281, 110342129, 0, 0, 0, 0
vinshatech.com, 5, 647376 (632.20KB), 508012721 (484.48MB), 44, 647376, 0, 0, 0, 0
  ramani, 647376 (632.20KB), 504724422 (481.34MB), 44, 647376, 0, 0, 0, 0
  rpdeshpande, 0, 504672 (492.84KB), 0, 0, 0, 0, 0, 0
  murali, 0, 20951 (20.46KB), 0, 0, 0, 0, 0, 0
  uma, 0, 814396 (795.31KB), 0, 0, 0, 0, 0, 0
  shivaraman, 0, 1948280 (1.86MB), 0, 0, 0, 0, 0, 0
giftville.in, 4, 70809788 (67.53MB), 225231124 (214.80MB), 435, 70173110, 25, 636678, 0, 0
  ops, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  kvchari, 0, 33408125 (31.86MB), 0, 0, 0, 0, 0, 0
  sales, 0, 7150588 (6.82MB), 0, 0, 0, 0, 0, 0
  nithu1, 70809788 (67.53MB), 184656024 (176.10MB), 435, 70173110, 25, 636678, 0, 0
kandhadai.com, 2, 94667 (92.45KB), 48521831 (46.27MB), 6, 94667, 0, 0, 0, 0
  kvchari, 94667 (92.45KB), 48505447 (46.26MB), 6, 94667, 0, 0, 0, 0
  ravichari1, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
vtechsystems.com, 6, 354125192 (337.72MB), 5056893895 (4.71GB), 3821, 313300919, 659, 9627772, 4531, 31196501
  ramani, 85933459 (81.95MB), 1972347689 (1.84GB), 1393, 84426576, 650, 1506883, 0, 0
  postmaster, 0, 26131 (25.52KB), 0, 0, 0, 0, 0, 0
  admin, 3635 (3.55KB), 1596028 (1.52MB), 1, 3635, 0, 0, 0, 0
  cygnus, 0, 4507649 (4.30MB), 0, 0, 0, 0, 0, 0
  uma, 266116799 (253.79MB), 3007398004 (2.80GB), 2421, 226799409, 9, 8120889, 4531, 31196501
  marketing, 2071299 (1.98MB), 71018394 (67.73MB), 6, 2071299, 0, 0, 0, 0
hisdom.org, 1, 768113 (750.11KB), 2306975 (2.20MB), 35, 768113, 0, 0, 0, 0
  anand, 768113 (750.11KB), 2306975 (2.20MB), 35, 768113, 0, 0, 0, 0
enmail.com, 34, 116069319 (110.69MB), 9353654788 (8.71GB), 1512, 90529562, 824, 15000245, 197, 10539512
  infotronics, 0, 27957 (27.30KB), 0, 0, 0, 0, 0, 0
  manjuparkavi.r, 6302301 (6.01MB), 1238187170 (1.15GB), 31, 6302301, 0, 0, 0, 0
  manju, 19512628 (18.61MB), 1238187170 (1.15GB), 202, 14249501, 201, 5263127, 0, 0
  bharathan.s, 5411270 (5.16MB), 1022702257 (975.32MB), 25, 5411270, 0, 0, 0, 0
  techops, 9277258 (8.85MB), 1564666223 (1.46GB), 207, 6170538, 527, 3106720, 0, 0
  accounts, 4880699 (4.65MB), 94333979 (89.96MB), 42, 2934440, 48, 1946259, 0, 0
  bilton.prince, 16576602 (15.81MB), 466417550 (444.81MB), 80, 12383143, 19, 4193459, 0, 0
  ramesh, 1604145 (1.53MB), 266971612 (254.60MB), 81, 1604145, 0, 0, 0, 0
  googleapps, 0, 1050355 (1.00MB), 0, 0, 0, 0, 0, 0
  kvchari1, 0, 9756756 (9.30MB), 0, 0, 0, 0, 0, 0
  billing, 0, 33233640 (31.69MB), 0, 0, 0, 0, 0, 0
  support, 2160640 (2.06MB), 1564666223 (1.46GB), 68, 2160285, 1, 355, 0, 0
