domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
juseffex.com, 29, 1400852264 (1.30GB), 9217875935 (8.58GB), 15979, 663107131, 2186, 313952148, 3776, 423792985
  sathish, 0, 20483 (20.00KB), 0, 0, 0, 0, 0, 0
  juseffex, 0, 20483 (20.00KB), 0, 0, 0, 0, 0, 0
  sales, 37942040 (36.18MB), 69286816 (66.08MB), 17, 2328647, 1, 70553, 178, 35542840
  sample, 0, 29157 (28.47KB), 0, 0, 0, 0, 0, 0
  planning, 153953714 (146.82MB), 1413864822 (1.32GB), 175, 64657471, 78, 14484804, 250, 74811439
  accounts, 90976892 (86.76MB), 1611481 (1.54MB), 212, 42683608, 100, 14640139, 165, 33653145
  sriram, 330187505 (314.89MB), 169103750 (161.27MB), 370, 122864491, 956, 98314058, 388, 109008956
  vipin.aryat, 0, 646682 (631.53KB), 0, 0, 0, 0, 0, 0
  anmurthy, 28208 (27.55KB), 5791963 (5.52MB), 5, 28208, 0, 0, 0, 0
  jay, 317995 (310.54KB), 98648127 (94.08MB), 18, 317995, 0, 0, 0, 0
  production, 8219634 (7.84MB), 79542497 (75.86MB), 22, 8219634, 0, 0, 0, 0
  manoj, 8474 (8.28KB), 131626579 (125.53MB), 1, 8474, 0, 0, 0, 0
  saras, 11949149 (11.40MB), 643647920 (613.83MB), 122, 9725721, 8, 2223428, 0, 0
  anil, 8009265 (7.64MB), 180389788 (172.03MB), 28, 2859788, 5, 49817, 85, 5099660
  jagan, 189026142 (180.27MB), 68412914 (65.24MB), 378, 58282720, 803, 33170758, 2213, 97572664
  mer, 15102888 (14.40MB), 2812665 (2.68MB), 39, 2119834, 58, 336163, 45, 12646891
  ramaswamy, 7734296 (7.38MB), 1845958478 (1.72GB), 456, 7734296, 0, 0, 0, 0
  suresh, 0, 16463121 (15.70MB), 0, 0, 0, 0, 0, 0
  amutha, 161819 (158.03KB), 99176182 (94.58MB), 4, 161819, 0, 0, 0, 0
  tony1, 24113469 (23.00MB), 1507207776 (1.40GB), 147, 15219232, 62, 8894237, 0, 0
  purchase, 265480465 (253.18MB), 258851685 (246.86MB), 3459, 124091674, 87, 141388791, 0, 0
  cspillai, 70756093 (67.48MB), 17103814 (16.31MB), 132, 17784564, 23, 142883, 335, 52828646
  kannan, 50673360 (48.33MB), 571854138 (545.36MB), 2627, 50673360, 0, 0, 0, 0
  balaji, 0, 5404112 (5.15MB), 0, 0, 0, 0, 0, 0
  annie, 128991872 (123.02MB), 1048203395 (999.64MB), 7650, 128991872, 0, 0, 0, 0
  sr, 1323321 (1.26MB), 19784834 (18.87MB), 10, 644059, 5, 236517, 17, 442745
  prabhu, 182084 (177.82KB), 536575051 (511.72MB), 3, 182084, 0, 0, 0, 0
  geetha, 4327958 (4.13MB), 299221594 (285.36MB), 100, 2141959, 0, 0, 100, 2185999
  chandran, 1385621 (1.32MB), 126615628 (120.75MB), 4, 1385621, 0, 0, 0, 0
lakshmicargo.net, 17, 1040431597 (992.23MB), 635397643 (605.96MB), 1395, 327392180, 1361, 338487852, 1729, 374551565
  ixmbm, 11651904 (11.11MB), 43520195 (41.50MB), 39, 2911953, 53, 2175304, 33, 6564647
  hblbm, 18640648 (17.78MB), 139714611 (133.24MB), 40, 3606308, 68, 9838430, 40, 5195910
  salesaccts, 5798411 (5.53MB), 2415032 (2.30MB), 1, 1137232, 0, 0, 29, 4661179
  accts, 1137222 (1.08MB), 1833684 (1.75MB), 1, 1137222, 0, 0, 0, 0
  vjdbm, 17350252 (16.55MB), 2866663 (2.73MB), 65, 8000806, 67, 2013989, 14, 7335457
  commercial, 169412962 (161.56MB), 1077632 (1.03MB), 59, 67630494, 57, 74800338, 240, 26982130
  cbebm, 405467731 (386.68MB), 11404688 (10.88MB), 304, 132446722, 199, 113810361, 223, 159210648
  sales, 56150598 (53.55MB), 15508439 (14.79MB), 74, 19580746, 79, 16419969, 148, 20149883
  vpmbm, 81153236 (77.39MB), 16851 (16.46KB), 114, 18450624, 174, 53415011, 21, 9287601
  slmbm, 26248952 (25.03MB), 35715030 (34.06MB), 41, 9851285, 50, 3952095, 28, 12445572
  tnlvbm, 12219959 (11.65MB), 9395277 (8.96MB), 116, 4351435, 144, 4270161, 16, 3598363
  vlrbm, 13938426 (13.29MB), 32901750 (31.38MB), 63, 4330830, 75, 4047490, 25, 5560106
  maabm, 68670198 (65.49MB), 29508123 (28.14MB), 181, 17834022, 153, 8804368, 228, 42031808
  blrbm, 71121807 (67.83MB), 151329866 (144.32MB), 132, 18667489, 26, 29884458, 138, 22569860
  hydbm, 2945988 (2.81MB), 112323433 (107.12MB), 15, 2111154, 11, 834834, 0, 0
  operation, 54586764 (52.06MB), 469556 (458.55KB), 30, 7578985, 32, 4288501, 524, 42719278
  trzbm, 23936539 (22.83MB), 45396813 (43.29MB), 120, 7764873, 173, 9932543, 22, 6239123
alphaenter.net, 1, 340649027 (324.87MB), 1963701281 (1.83GB), 420, 287111520, 204, 53537507, 0, 0
  info, 340649027 (324.87MB), 1963701281 (1.83GB), 420, 287111520, 204, 53537507, 0, 0
bhumisagarexpo.com, 2, 65097724 (62.08MB), 38938 (38.03KB), 61, 27362092, 31, 11319281, 59, 26416351
  jagruti, 22576999 (21.53MB), 16384 (16.00KB), 12, 9637223, 3, 19918, 15, 12919858
  jatin, 42520725 (40.55MB), 22554 (22.03KB), 49, 17724869, 28, 11299363, 44, 13496493
bullfreight.com, 1, 344025793 (328.09MB), 33390253 (31.84MB), 1506, 146352710, 329, 116740216, 345, 80932867
  venkat-cmd, 344025793 (328.09MB), 33390253 (31.84MB), 1506, 146352710, 329, 116740216, 345, 80932867
kinship-global.com, 1, 171527131 (163.58MB), 259339 (253.26KB), 997, 82396321, 46, 3713730, 1007, 85417080
  jatin, 171527131 (163.58MB), 259339 (253.26KB), 997, 82396321, 46, 3713730, 1007, 85417080
agrowintl.in, 2, 614970 (600.56KB), 496867 (485.22KB), 7, 226054, 0, 0, 11, 388916
  info, 575474 (561.99KB), 443242 (432.85KB), 5, 224668, 0, 0, 9, 350806
  sales, 39496 (38.57KB), 53625 (52.37KB), 2, 1386, 0, 0, 2, 38110
renalo.net, 1, 18119441 (17.28MB), 204248 (199.46KB), 130, 7700215, 7, 1867363, 146, 8551863
  yesmag, 18119441 (17.28MB), 204248 (199.46KB), 130, 7700215, 7, 1867363, 146, 8551863
pranaav.com, 13, 368133820 (351.08MB), 282219167 (269.15MB), 8726, 226522339, 34, 5938330, 3311, 135673151
  info, 0, 75078 (73.32KB), 0, 0, 0, 0, 0, 0
  prabhakar, 42755678 (40.77MB), 83923326 (80.04MB), 4982, 38019742, 1, 29677, 247, 4706259
  sakthi.priyasarath, 4282175 (4.08MB), 7559138 (7.21MB), 26, 4282175, 0, 0, 0, 0
  kumar, 55754150 (53.17MB), 59352803 (56.60MB), 687, 55754150, 0, 0, 0, 0
  hr, 22426 (21.90KB), 16472 (16.09KB), 2, 8983, 1, 8356, 2, 5087
  sales, 14358927 (13.69MB), 20148985 (19.22MB), 151, 14358927, 0, 0, 0, 0
  srini, 2016035 (1.92MB), 26369288 (25.15MB), 110, 2016035, 0, 0, 0, 0
  web, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  accounts, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  projects, 10553658 (10.06MB), 13019673 (12.42MB), 22, 605976, 19, 4864876, 30, 5082806
  smahendran, 237681568 (226.67MB), 1104759 (1.05MB), 2724, 110767148, 13, 1035421, 3032, 125878999
  tamil, 218865 (213.74KB), 69800444 (66.57MB), 3, 218865, 0, 0, 0, 0
  manoj, 490338 (478.85KB), 816430 (797.29KB), 19, 490338, 0, 0, 0, 0
ptlinfotech.com, 5, 2932376 (2.80MB), 22831376 (21.77MB), 42, 2932376, 0, 0, 0, 0
  kumar, 1674312 (1.60MB), 2081503 (1.99MB), 12, 1674312, 0, 0, 0, 0
  manoharan, 173227 (169.17KB), 721448 (704.54KB), 3, 173227, 0, 0, 0, 0
  srini, 0, 18820711 (17.95MB), 0, 0, 0, 0, 0, 0
  accounts, 515763 (503.67KB), 532576 (520.09KB), 4, 515763, 0, 0, 0, 0
  smahendran, 569074 (555.74KB), 675138 (659.31KB), 23, 569074, 0, 0, 0, 0
bhavantirupati.org, 2, 513109596 (489.34MB), 638409655 (608.83MB), 798, 420181325, 147, 92928271, 0, 0
  kendra, 174687405 (166.59MB), 104686026 (99.84MB), 88, 110845064, 36, 63842341, 0, 0
  principal, 338422191 (322.74MB), 533723629 (509.00MB), 710, 309336261, 111, 29085930, 0, 0
mfapartments.net, 1, 40276114 (38.41MB), 69964833 (66.72MB), 161, 13734350, 26, 26541764, 0, 0
  noel, 40276114 (38.41MB), 69964833 (66.72MB), 161, 13734350, 26, 26541764, 0, 0
itapagro.com, 29, 8407619936 (7.83GB), 2982047015 (2.78GB), 9859, 2948997443, 968, 577020915, 25229, 4881601578
  sundaridevaraj, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
