domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
oops.co.in, 4, 2953308 (2.82MB), 317058760 (302.37MB), 55, 2746003, 0, 0, 12, 207305
  info, 182548 (178.27KB), 79264690 (75.59MB), 7, 182548, 0, 0, 0, 0
  support, 0, 79264690 (75.59MB), 0, 0, 0, 0, 0, 0
  karthik, 2567097 (2.45MB), 79264690 (75.59MB), 41, 2359792, 0, 0, 12, 207305
  isee, 203663 (198.89KB), 79264690 (75.59MB), 7, 203663, 0, 0, 0, 0
charirrfc.in, 1, 68704228 (65.52MB), 148017503 (141.16MB), 224, 68704228, 0, 0, 0, 0
  kvchari, 68704228 (65.52MB), 148017503 (141.16MB), 224, 68704228, 0, 0, 0, 0
cagp.ae, 3, 448882004 (428.09MB), 134454398 (128.23MB), 119, 158963695, 62, 128496628, 179, 161421681
  info, 11201562 (10.68MB), 88764558 (84.65MB), 18, 3079789, 5, 8121773, 0, 0
  prasana, 437676943 (417.40MB), 45662384 (43.55MB), 99, 155881181, 55, 120374081, 179, 161421681
  test, 3499 (3.42KB), 27456 (26.81KB), 2, 2725, 2, 774, 0, 0
giftville.in, 4, 82641193 (78.81MB), 447967734 (427.22MB), 648, 80240920, 47, 2400273, 0, 0
  ops, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  kvchari, 0, 33412304 (31.86MB), 0, 0, 0, 0, 0, 0
  sales, 0, 7150588 (6.82MB), 0, 0, 0, 0, 0, 0
  nithu1, 82641193 (78.81MB), 407388455 (388.52MB), 648, 80240920, 47, 2400273, 0, 0
kandhadai.com, 2, 584105 (570.42KB), 58493881 (55.78MB), 12, 584105, 0, 0, 0, 0
  kvchari, 584105 (570.42KB), 58477497 (55.77MB), 12, 584105, 0, 0, 0, 0
  ravichari1, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
vtechsystems.com, 7, 437804417 (417.52MB), 5628344919 (5.24GB), 4085, 402026270, 22, 21315685, 2167, 14462462
  ramani, 156352085 (149.11MB), 2054143643 (1.91GB), 1514, 150231875, 3, 6120210, 0, 0
  postmaster, 0, 26131 (25.52KB), 0, 0, 0, 0, 0, 0
  admin, 59849 (58.45KB), 3760005 (3.59MB), 8, 59849, 0, 0, 0, 0
  cygnus, 37776 (36.89KB), 5234044 (4.99MB), 2, 37776, 0, 0, 0, 0
  uma, 279861328 (266.90MB), 3486112295 (3.25GB), 2543, 250203391, 19, 15195475, 2167, 14462462
  marketing, 1493379 (1.42MB), 79035470 (75.37MB), 18, 1493379, 0, 0, 0, 0
  saras, 0, 33331 (32.55KB), 0, 0, 0, 0, 0, 0
hisdom.org, 1, 654746 (639.40KB), 8394609 (8.01MB), 35, 654746, 0, 0, 0, 0
  anand, 654746 (639.40KB), 8394609 (8.01MB), 35, 654746, 0, 0, 0, 0
enmail.com, 34, 71806471 (68.48MB), 10001549896 (9.31GB), 1276, 52793572, 233, 10725424, 250, 8287475
  infotronics, 0, 27957 (27.30KB), 0, 0, 0, 0, 0, 0
  manjuparkavi.r, 418433 (408.63KB), 1418594085 (1.32GB), 25, 418433, 0, 0, 0, 0
  manju, 5989509 (5.71MB), 1418594085 (1.32GB), 117, 3991923, 42, 1997586, 0, 0
  bharathan.s, 222979 (217.75KB), 1000058654 (953.73MB), 10, 222979, 0, 0, 0, 0
  kontact-prometeus, 5697 (5.56KB), 0, 1, 5697, 0, 0, 0, 0
  techops, 2986385 (2.85MB), 1610258085 (1.50GB), 116, 2790024, 61, 196361, 0, 0
  accounts, 5551420 (5.29MB), 110300764 (105.19MB), 54, 597961, 93, 4953459, 0, 0
