domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
juseffex.com, 31, 1330563225 (1.24GB), 8372079967 (7.80GB), 16950, 565848361, 1450, 184579306, 7978, 580135558
  info, 1794 (1.75KB), 22577 (22.05KB), 0, 0, 3, 1794, 0, 0
  sathish, 0, 20483 (20.00KB), 0, 0, 0, 0, 0, 0
  juseffex, 0, 20483 (20.00KB), 0, 0, 0, 0, 0, 0
  sales, 31360197 (29.91MB), 104442540 (99.60MB), 31, 5110708, 7, 21290232, 31, 4959257
  sample, 0, 29157 (28.47KB), 0, 0, 0, 0, 0, 0
  planning, 185425480 (176.84MB), 364321 (355.78KB), 395, 90736689, 45, 1605228, 421, 93083563
  accounts, 51688688 (49.29MB), 3129970 (2.98MB), 177, 21937866, 44, 3567311, 216, 26183511
  sriram, 77126028 (73.55MB), 48186748 (45.95MB), 210, 19738754, 359, 38327461, 165, 19059813
  vipin.aryat, 0, 646682 (631.53KB), 0, 0, 0, 0, 0, 0
  anmurthy, 5952508 (5.68MB), 5777569 (5.51MB), 12, 157843, 0, 0, 159, 5794665
  jay, 2598214 (2.48MB), 104500584 (99.66MB), 223, 2598214, 0, 0, 0, 0
  production, 5084219 (4.85MB), 87548239 (83.49MB), 74, 5084219, 0, 0, 0, 0
  manoj, 6364 (6.21KB), 131660621 (125.56MB), 1, 6364, 0, 0, 0, 0
  saras, 11610721 (11.07MB), 700949137 (668.48MB), 99, 11474264, 6, 136457, 0, 0
  anil, 4342041 (4.14MB), 191622946 (182.75MB), 33, 2726667, 0, 0, 67, 1615374
  jagan, 7106225 (6.78MB), 113285983 (108.04MB), 110, 7106225, 0, 0, 0, 0
  customercare, 251310477 (239.67MB), 17589 (17.18KB), 327, 84897452, 847, 86301715, 261, 80111310
  mer, 529284 (516.88KB), 75851391 (72.34MB), 5, 529284, 0, 0, 0, 0
  ramaswamy, 6148391 (5.86MB), 1866930099 (1.74GB), 453, 6148391, 0, 0, 0, 0
  suresh, 4427 (4.32KB), 16467617 (15.70MB), 1, 4427, 0, 0, 0, 0
  amutha, 1269998 (1.21MB), 100605266 (95.94MB), 72, 1269998, 0, 0, 0, 0
