domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
oops.co.in, 4, 3532977 (3.37MB), 317058760 (302.37MB), 21, 3141071, 0, 0, 13, 391906
  info, 0, 79264690 (75.59MB), 0, 0, 0, 0, 0, 0
  support, 0, 79264690 (75.59MB), 0, 0, 0, 0, 0, 0
  karthik, 3532977 (3.37MB), 79264690 (75.59MB), 21, 3141071, 0, 0, 13, 391906
  isee, 0, 79264690 (75.59MB), 0, 0, 0, 0, 0, 0
kandhadai.com, 2, 14428909 (13.76MB), 60208643 (57.42MB), 11, 197507, 286, 14231402, 0, 0
  kvchari, 14428909 (13.76MB), 60192259 (57.40MB), 11, 197507, 286, 14231402, 0, 0
  ravichari1, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
giftville.in, 4, 103333979 (98.55MB), 742659294 (708.26MB), 992, 76610409, 69, 26723570, 0, 0
  ops, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  kvchari, 0, 33418380 (31.87MB), 0, 0, 0, 0, 0, 0
  sales, 0, 7150588 (6.82MB), 0, 0, 0, 0, 0, 0
  nithu1, 103333979 (98.55MB), 702073939 (669.55MB), 992, 76610409, 69, 26723570, 0, 0
charirrfc.in, 1, 72486852 (69.13MB), 552796818 (527.19MB), 196, 72486852, 0, 0, 0, 0
  kvchari, 72486852 (69.13MB), 552796818 (527.19MB), 196, 72486852, 0, 0, 0, 0
vtechsystems.com, 7, 287226726 (273.92MB), 3794830479 (3.53GB), 4770, 279156622, 6, 7375, 1510, 8062729
  ramani, 130727980 (124.67MB), 1500100734 (1.40GB), 2519, 130727980, 0, 0, 0, 0
  postmaster, 0, 26131 (25.52KB), 0, 0, 0, 0, 0, 0
  admin, 184924 (180.59KB), 4877713 (4.65MB), 3, 184924, 0, 0, 0, 0
  cygnus, 62853 (61.38KB), 7002844 (6.68MB), 5, 62853, 0, 0, 0, 0
  uma, 155954363 (148.73MB), 2174472196 (2.03GB), 2220, 147884259, 6, 7375, 1510, 8062729
  marketing, 296606 (289.65KB), 108317530 (103.30MB), 23, 296606, 0, 0, 0, 0
  saras, 0, 33331 (32.55KB), 0, 0, 0, 0, 0, 0
hisdom.org, 1, 666071 (650.46KB), 2031234 (1.94MB), 21, 666071, 0, 0, 0, 0
  anand, 666071 (650.46KB), 2031234 (1.94MB), 21, 666071, 0, 0, 0, 0
enmail.com, 33, 11444370522 (10.66GB), 10600331364 (9.87GB), 1609, 108881792, 7153, 11327057042, 293, 8431688
  joinus, 0, 31397101 (29.94MB), 0, 0, 0, 0, 0, 0
  infotronics, 0, 27957 (27.30KB), 0, 0, 0, 0, 0, 0
  manjuparkavi.r, 686101 (670.02KB), 1531521945 (1.43GB), 37, 686101, 0, 0, 0, 0
  manju, 4004675 (3.82MB), 1531521945 (1.43GB), 102, 3525195, 23, 479480, 0, 0
  bharathan.s, 1756247 (1.67MB), 1027213163 (979.63MB), 58, 1756247, 0, 0, 0, 0
  techops, 11380615306 (10.60GB), 1647879452 (1.53GB), 674, 76352057, 7056, 11304263249, 0, 0
  accounts, 4256555 (4.06MB), 125298304 (119.49MB), 20, 2331519, 39, 1925036, 0, 0
  bilton.prince, 1925620 (1.84MB), 527094302 (502.68MB), 35, 1395238, 2, 475978, 2, 54404
  ramesh, 489977 (478.49KB), 433691596 (413.60MB), 37, 489977, 0, 0, 0, 0
  googleapps, 5944 (5.80KB), 1512637 (1.44MB), 1, 5944, 0, 0, 0, 0
  kvchari1, 11087 (10.83KB), 11128915 (10.61MB), 1, 11087, 0, 0, 0, 0
  billing, 0, 31397101 (29.94MB), 0, 0, 0, 0, 0, 0
  support, 297147 (290.18KB), 1647879452 (1.53GB), 22, 297147, 0, 0, 0, 0
  kontact-securedragon, 98962 (96.64KB), 0, 2, 98962, 0, 0, 0, 0
  venky, 766524 (748.56KB), 1027213163 (979.63MB), 18, 766524, 0, 0, 0, 0
  dns, 717261 (700.45KB), 1510857 (1.44MB), 92, 712672, 2, 4589, 0, 0
  test, 0, 10473237 (9.99MB), 0, 0, 0, 0, 0, 0
  karthik.ayyar, 103748 (101.32KB), 43315766 (41.31MB), 6, 103748, 0, 0, 0, 0
  remmoho, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  technical.contact, 296538 (289.59KB), 674137 (658.34KB), 23, 296538, 0, 0, 0, 0
  kontact-paypal, 832952 (813.43KB), 0, 36, 832952, 0, 0, 0, 0
  karthik, 27395894 (26.13MB), 43315766 (41.31MB), 132, 5408603, 15, 19604340, 74, 2382951
  administrative.contact, 47177 (46.07KB), 74835 (73.08KB), 4, 47177, 0, 0, 0, 0
  abuse, 0, 2974760 (2.84MB), 0, 0, 0, 0, 0, 0
  billing.contact, 0, 868493 (848.14KB), 0, 0, 0, 0, 0, 0
  info, 1795763 (1.71MB), 31397101 (29.94MB), 89, 1795763, 0, 0, 0, 0
  ra.ramesh, 8310783 (7.93MB), 433691596 (413.60MB), 74, 7546117, 2, 288270, 13, 476396
  rajie, 2659187 (2.54MB), 118129619 (112.66MB), 54, 2659187, 0, 0, 0, 0
  nxg, 101982 (99.59KB), 5566626 (5.31MB), 3, 101982, 0, 0, 0, 0
  airtel, 4121 (4.02KB), 3107839 (2.96MB), 1, 4121, 0, 0, 0, 0
  saravanan.d, 7080203 (6.75MB), 318101923 (303.37MB), 87, 1631595, 14, 16100, 199, 5432508
  kontact, 110768 (108.17KB), 12319002 (11.75MB), 1, 25339, 0, 0, 5, 85429
  sendgrid, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
congressmedia.net, 42, 32068558 (30.58MB), 2765936330 (2.58GB), 56, 32068558, 0, 0, 0, 0
  kanishka, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  uttam.acharya, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
