domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
juseffex.com, 29, 1284578250 (1.20GB), 8372247872 (7.80GB), 16514, 738188432, 1410, 213019545, 3194, 333370273
  sathish, 0, 20483 (20.00KB), 0, 0, 0, 0, 0, 0
  juseffex, 581400 (567.77KB), 20483 (20.00KB), 0, 0, 342, 581400, 0, 0
  sales, 5264355 (5.02MB), 73090833 (69.70MB), 11, 137879, 4, 32938, 77, 5093538
  sample, 0, 29157 (28.47KB), 0, 0, 0, 0, 0, 0
  planning, 155100356 (147.92MB), 1255863487 (1.17GB), 179, 70802691, 102, 18295616, 1223, 66002049
  accounts, 87964772 (83.89MB), 1631146 (1.56MB), 236, 38191999, 170, 24447350, 183, 25325423
  sriram, 105562041 (100.67MB), 4016063 (3.83MB), 346, 46760133, 115, 2614070, 365, 56187838
  vipin.aryat, 0, 646682 (631.53KB), 0, 0, 0, 0, 0, 0
  anmurthy, 28408 (27.74KB), 5738117 (5.47MB), 4, 28408, 0, 0, 0, 0
  jay, 929778 (907.99KB), 97717258 (93.19MB), 31, 929778, 0, 0, 0, 0
  production, 2066576 (1.97MB), 68418512 (65.25MB), 22, 2066576, 0, 0, 0, 0
  manoj, 14540 (14.20KB), 131596385 (125.50MB), 1, 14540, 0, 0, 0, 0
  saras, 143987684 (137.32MB), 627289240 (598.23MB), 223, 20245750, 89, 123741934, 0, 0
  anil, 3450071 (3.29MB), 178942784 (170.65MB), 29, 1673965, 0, 0, 75, 1776106
  jagan, 111538620 (106.37MB), 2876109 (2.74MB), 316, 46881289, 447, 3087744, 763, 61569587
  mer, 9012536 (8.60MB), 43526179 (41.51MB), 56, 9012536, 0, 0, 0, 0
  ramaswamy, 53471060 (50.99MB), 1829665278 (1.70GB), 644, 53471060, 0, 0, 0, 0
  suresh, 0, 16463121 (15.70MB), 0, 0, 0, 0, 0, 0
  amutha, 2409516 (2.30MB), 97790014 (93.26MB), 19, 2409516, 0, 0, 0, 0
  tony1, 10101717 (9.63MB), 1465375808 (1.36GB), 177, 9772964, 40, 328753, 0, 0
  purchase, 218781707 (208.65MB), 183182113 (174.70MB), 4287, 181484091, 74, 37297616, 0, 0
  cspillai, 137540060 (131.17MB), 17116857 (16.32MB), 216, 50566298, 27, 2592124, 294, 84381638
  kannan, 101315653 (96.62MB), 465062315 (443.52MB), 3059, 101315653, 0, 0, 0, 0
  balaji, 425585 (415.61KB), 4386293 (4.18MB), 1, 425585, 0, 0, 0, 0
  annie, 84988895 (81.05MB), 828684113 (790.29MB), 6526, 84988895, 0, 0, 0, 0
  sr, 31337936 (29.89MB), 18625863 (17.76MB), 22, 713237, 0, 0, 116, 30624699
  prabhu, 458131 (447.39KB), 536193816 (511.35MB), 6, 458131, 0, 0, 0, 0
  geetha, 4771417 (4.55MB), 293694695 (280.09MB), 98, 2362022, 0, 0, 98, 2409395
  chandran, 13475436 (12.85MB), 124584668 (118.81MB), 5, 13475436, 0, 0, 0, 0
lakshmicargo.net, 17, 912543598 (870.27MB), 650227282 (620.11MB), 1495, 287215956, 1775, 239376473, 1697, 385951169
  cbebm, 93694502 (89.35MB), 1269339 (1.21MB), 338, 32740486, 285, 27495379, 235, 33458637
  hblbm, 35327359 (33.69MB), 148906423 (142.01MB), 65, 20404374, 95, 4924886, 46, 9998099
  salesaccts, 1885132 (1.80MB), 715148 (698.39KB), 1, 7839, 0, 0, 28, 1877293
  accts, 0, 696384 (680.06KB), 0, 0, 0, 0, 0, 0
  vjdbm, 19509505 (18.61MB), 716030 (699.25KB), 60, 2022919, 70, 14509054, 9, 2977532
  commercial, 124585209 (118.81MB), 2982357 (2.84MB), 75, 49844850, 89, 20296502, 279, 54443857
  ixmbm, 7547499 (7.20MB), 43745757 (41.72MB), 29, 2952263, 31, 1082607, 27, 3512629
  sales, 171245921 (163.31MB), 22130615 (21.11MB), 134, 34259873, 446, 105527921, 146, 31458127
  vpmbm, 3565800 (3.40MB), 611752 (597.41KB), 42, 1073716, 50, 531956, 31, 1960128
  slmbm, 64557299 (61.57MB), 62684104 (59.78MB), 100, 11766933, 105, 13807888, 38, 38982478
