domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
edelcap.com, 1685, 2693401899 (2.51GB), 0, 38556, 2693401899, 0, 0, 0, 0
  atul.chavan, 7303 (7.13KB), 0, 5, 7303, 0, 0, 0, 0
  sanjeev.rastogi, 6424811 (6.13MB), 0, 223, 6424811, 0, 0, 0, 0
  lalit.purohit, 319115 (311.64KB), 0, 25, 319115, 0, 0, 0, 0
  anuja.desai, 327081 (319.42KB), 0, 6, 327081, 0, 0, 0, 0
  manmeet.sawhney, 415002 (405.28KB), 0, 1, 415002, 0, 0, 0, 0
  pmscompliance, 11091 (10.83KB), 0, 7, 11091, 0, 0, 0, 0
  abhishekr.sharma, 5367 (5.24KB), 0, 3, 5367, 0, 0, 0, 0
  insurance.brokers, 5658 (5.53KB), 0, 4, 5658, 0, 0, 0, 0
  deepti.muddap, 8633 (8.43KB), 0, 5, 8633, 0, 0, 0, 0
  ganesh.more, 9872 (9.64KB), 0, 6, 9872, 0, 0, 0, 0
  bhavin.shah, 6021 (5.88KB), 0, 4, 6021, 0, 0, 0, 0
  chandramani.waghmare, 167067 (163.15KB), 0, 6, 167067, 0, 0, 0, 0
  nishant.tiwary, 5254177 (5.01MB), 0, 23, 5254177, 0, 0, 0, 0
  yamit.shah, 106817 (104.31KB), 0, 5, 106817, 0, 0, 0, 0
  resourcesops, 53686 (52.43KB), 0, 8, 53686, 0, 0, 0, 0
  mn.ramalingaiah, 9360 (9.14KB), 0, 6, 9360, 0, 0, 0, 0
  waisops.support, 5318 (5.19KB), 0, 3, 5318, 0, 0, 0, 0
  chennai, 8629 (8.43KB), 0, 5, 8629, 0, 0, 0, 0
  n.nandhakumar, 1387194 (1.32MB), 0, 7, 1387194, 0, 0, 0, 0
  vishal.karajgar, 8816 (8.61KB), 0, 5, 8816, 0, 0, 0, 0
  bhavesh.chauhan, 7898 (7.71KB), 0, 5, 7898, 0, 0, 0, 0
  gautam.khanna, 3309 (3.23KB), 0, 2, 3309, 0, 0, 0, 0
  hitesh.gupta, 1094 (1.07KB), 0, 1, 1094, 0, 0, 0, 0
  disha.mehta, 138500 (135.25KB), 0, 1, 138500, 0, 0, 0, 0
  ritesh.jhanwar, 27994 (27.34KB), 0, 6, 27994, 0, 0, 0, 0
  darshna.saraiya, 7968276 (7.60MB), 0, 23, 7968276, 0, 0, 0, 0
  manojc.gandhi, 154003 (150.39KB), 0, 21, 154003, 0, 0, 0, 0
  cmcommodities, 5078 (4.96KB), 0, 3, 5078, 0, 0, 0, 0
  aravind.reddy, 34951 (34.13KB), 0, 40, 34951, 0, 0, 0, 0
  varsha.valecha, 7516021 (7.17MB), 0, 6, 7516021, 0, 0, 0, 0
  akash.patel, 2342129 (2.23MB), 0, 10, 2342129, 0, 0, 0, 0
  gssamerica.ipo, 7921 (7.74KB), 0, 5, 7921, 0, 0, 0, 0
  raghav.nagarajan, 7487080 (7.14MB), 0, 16, 7487080, 0, 0, 0, 0
  pcg.research, 27553 (26.91KB), 0, 7, 27553, 0, 0, 0, 0
  k.harigopal, 170391 (166.40KB), 0, 6, 170391, 0, 0, 0, 0
  bhavesha.patel, 4500 (4.39KB), 0, 3, 4500, 0, 0, 0, 0
  aditya.mundra, 6987 (6.82KB), 0, 4, 6987, 0, 0, 0, 0
  navin.sahadeo, 1729052 (1.65MB), 0, 10, 1729052, 0, 0, 0, 0
  veena.dsouza, 1140865 (1.09MB), 0, 25, 1140865, 0, 0, 0, 0
  rashi.bharadwaj, 865, 0, 1, 865, 0, 0, 0, 0
  saurabh.jain, 957823 (935.37KB), 0, 44, 957823, 0, 0, 0, 0
  kiran.godambe, 920705 (899.13KB), 0, 23, 920705, 0, 0, 0, 0
