domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
edelcap.com, 1801, 839246223 (800.37MB), 0, 36789, 839246223, 0, 0, 0, 0
  atul.chavan, 147806 (144.34KB), 0, 15, 147806, 0, 0, 0, 0
  sanjeev.rastogi, 2821136 (2.69MB), 0, 90, 2821136, 0, 0, 0, 0
  lalit.purohit, 50098 (48.92KB), 0, 54, 50098, 0, 0, 0, 0
  anuja.desai, 146722 (143.28KB), 0, 15, 146722, 0, 0, 0, 0
  ieg.visit, 129139 (126.11KB), 0, 11, 129139, 0, 0, 0, 0
  pmscompliance, 107357 (104.84KB), 0, 10, 107357, 0, 0, 0, 0
  abhishekr.sharma, 114780 (112.09KB), 0, 11, 114780, 0, 0, 0, 0
  insurance.brokers, 390503 (381.35KB), 0, 20, 390503, 0, 0, 0, 0
  deepti.muddap, 52115 (50.89KB), 0, 6, 52115, 0, 0, 0, 0
  ganesh.more, 248540 (242.71KB), 0, 14, 248540, 0, 0, 0, 0
  bhavin.shah, 143694 (140.33KB), 0, 12, 143694, 0, 0, 0, 0
  chandramani.waghmare, 190979 (186.50KB), 0, 19, 190979, 0, 0, 0, 0
  gouri.puri, 138673 (135.42KB), 0, 16, 138673, 0, 0, 0, 0
  nishant.tiwary, 793983 (775.37KB), 0, 17, 793983, 0, 0, 0, 0
  yamit.shah, 154895 (151.26KB), 0, 16, 154895, 0, 0, 0, 0
  resourcesops, 106220 (103.73KB), 0, 11, 106220, 0, 0, 0, 0
  mn.ramalingaiah, 81774 (79.86KB), 0, 13, 81774, 0, 0, 0, 0
  waisops.support, 125807 (122.86KB), 0, 12, 125807, 0, 0, 0, 0
  chennai, 170356 (166.36KB), 0, 15, 170356, 0, 0, 0, 0
  n.nandhakumar, 72773 (71.07KB), 0, 9, 72773, 0, 0, 0, 0
  dinesh.mehta, 138449 (135.20KB), 0, 13, 138449, 0, 0, 0, 0
  bhavesh.chauhan, 174450 (170.36KB), 0, 17, 174450, 0, 0, 0, 0
  gautam.khanna, 168797 (164.84KB), 0, 17, 168797, 0, 0, 0, 0
  cmg, 143604 (140.24KB), 0, 16, 143604, 0, 0, 0, 0
  sandeep.bhandarkar, 149695 (146.19KB), 0, 13, 149695, 0, 0, 0, 0
  disha.mehta, 63608 (62.12KB), 0, 9, 63608, 0, 0, 0, 0
  ritesh.jhanwar, 151044 (147.50KB), 0, 14, 151044, 0, 0, 0, 0
  madaswamy.perumal, 136795 (133.59KB), 0, 13, 136795, 0, 0, 0, 0
  darshna.saraiya, 107813 (105.29KB), 0, 11, 107813, 0, 0, 0, 0
  manojc.gandhi, 384170 (375.17KB), 0, 19, 384170, 0, 0, 0, 0
  cmcommodities, 104533 (102.08KB), 0, 10, 104533, 0, 0, 0, 0
  aravind.reddy, 144894 (141.50KB), 0, 51, 144894, 0, 0, 0, 0
  varsha.valecha, 334821 (326.97KB), 0, 16, 334821, 0, 0, 0, 0
  akash.patel, 787511 (769.05KB), 0, 26, 787511, 0, 0, 0, 0
  gssamerica.ipo, 134115 (130.97KB), 0, 15, 134115, 0, 0, 0, 0
  dcbbank.qip, 125749 (122.80KB), 0, 11, 125749, 0, 0, 0, 0
  pcg.research, 106104 (103.62KB), 0, 11, 106104, 0, 0, 0, 0
  k.harigopal, 114457 (111.77KB), 0, 14, 114457, 0, 0, 0, 0
  bhavesha.patel, 109954 (107.38KB), 0, 10, 109954, 0, 0, 0, 0
  navin.sahadeo, 236414 (230.87KB), 0, 22, 236414, 0, 0, 0, 0
  veena.dsouza, 372636 (363.90KB), 0, 26, 372636, 0, 0, 0, 0
  rashi.bharadwaj, 115944 (113.23KB), 0, 12, 115944, 0, 0, 0, 0
  project.marsh, 223520 (218.28KB), 0, 6, 223520, 0, 0, 0, 0
  sunil.chauhan, 144330 (140.95KB), 0, 13, 144330, 0, 0, 0, 0
  saurabh.jain, 80061 (78.18KB), 0, 9, 80061, 0, 0, 0, 0
  internalaudit.team, 181040 (176.80KB), 0, 17, 181040, 0, 0, 0, 0
  kiran.godambe, 865492 (845.21KB), 0, 24, 865492, 0, 0, 0, 0
  dattatray.yadav, 122254 (119.39KB), 0, 13, 122254, 0, 0, 0, 0
  pinky.gupta, 172776 (168.73KB), 0, 17, 172776, 0, 0, 0, 0
  aazmin.tantra, 158139 (154.43KB), 0, 15, 158139, 0, 0, 0, 0
  aman.singhal, 90334 (88.22KB), 0, 11, 90334, 0, 0, 0, 0
  sachin.kapoor, 110737 (108.14KB), 0, 13, 110737, 0, 0, 0, 0
  vijayata.verma, 107754 (105.23KB), 0, 13, 107754, 0, 0, 0, 0
  borivali, 141398 (138.08KB), 0, 13, 141398, 0, 0, 0, 0
  mayur.vaghani, 178559 (174.37KB), 0, 16, 178559, 0, 0, 0, 0
  dipesh.shah, 425874 (415.89KB), 0, 17, 425874, 0, 0, 0, 0
  sameer.gaud, 137629 (134.40KB), 0, 17, 137629, 0, 0, 0, 0
  nilam.pal, 172113 (168.08KB), 0, 14, 172113, 0, 0, 0, 0
  christina.bennis, 173234 (169.17KB), 0, 18, 173234, 0, 0, 0, 0
  amey.chavan, 4715754 (4.50MB), 0, 124, 4715754, 0, 0, 0, 0
  manoj.thapliyal, 113869 (111.20KB), 0, 12, 113869, 0, 0, 0, 0
  payrollteam, 128713 (125.70KB), 0, 11, 128713, 0, 0, 0, 0
  retail.ops, 153823 (150.22KB), 0, 14, 153823, 0, 0, 0, 0
  neeti.rathi, 96696 (94.43KB), 0, 16, 96696, 0, 0, 0, 0
  yashesh.sampat, 132208 (129.11KB), 0, 11, 132208, 0, 0, 0, 0
  roman.structuring, 175121 (171.02KB), 0, 15, 175121, 0, 0, 0, 0
  srdahmedabad, 161637 (157.85KB), 0, 66, 161637, 0, 0, 0, 0
  bhojraj.shinde, 116370 (113.64KB), 0, 11, 116370, 0, 0, 0, 0
  santosh.adivarekar, 1779085 (1.70MB), 0, 38, 1779085, 0, 0, 0, 0
  ashish.kulkarni, 148339 (144.86KB), 0, 13, 148339, 0, 0, 0, 0
  sahil.kapoor, 2284257 (2.18MB), 0, 90, 2284257, 0, 0, 0, 0
  nikhat.khan, 168932 (164.97KB), 0, 19, 168932, 0, 0, 0, 0
  shere.punjab, 152391 (148.82KB), 0, 15, 152391, 0, 0, 0, 0
  santosh.hiredesai, 916628 (895.14KB), 0, 11, 916628, 0, 0, 0, 0
  divyaa.gala, 62981 (61.50KB), 0, 7, 62981, 0, 0, 0, 0
  samir.shah, 107081 (104.57KB), 0, 13, 107081, 0, 0, 0, 0
  ahmedabad, 138353 (135.11KB), 0, 12, 138353, 0, 0, 0, 0
  nikita.rane, 133895 (130.76KB), 0, 25, 133895, 0, 0, 0, 0
  kesih2010, 174086 (170.01KB), 0, 15, 174086, 0, 0, 0, 0
  teaminsti, 133861 (130.72KB), 0, 11, 133861, 0, 0, 0, 0
  renu.jalan, 121524 (118.68KB), 0, 12, 121524, 0, 0, 0, 0
  rajan.dalal, 211400 (206.45KB), 0, 14, 211400, 0, 0, 0, 0
  sonal.vaidya, 119807 (117.00KB), 0, 12, 119807, 0, 0, 0, 0
  abhishek.nalleri, 210186 (205.26KB), 0, 20, 210186, 0, 0, 0, 0
  aneesha.pant, 452924 (442.31KB), 0, 80, 452924, 0, 0, 0, 0
  mayank.soti, 502263 (490.49KB), 0, 24, 502263, 0, 0, 0, 0
  debajit.saha, 247124 (241.33KB), 0, 15, 247124, 0, 0, 0, 0
  cs.mumbai, 128498 (125.49KB), 0, 11, 128498, 0, 0, 0, 0
  harshal.mehta, 120971 (118.14KB), 0, 12, 120971, 0, 0, 0, 0
  rahulk.arora, 94102 (91.90KB), 0, 9, 94102, 0, 0, 0, 0
  mayur.gangar, 229734 (224.35KB), 0, 21, 229734, 0, 0, 0, 0
  arijit.saha, 100631 (98.27KB), 0, 10, 100631, 0, 0, 0, 0
  manish.hirwani, 102204 (99.81KB), 0, 11, 102204, 0, 0, 0, 0
  dstdelhitl.mona, 134685 (131.53KB), 0, 13, 134685, 0, 0, 0, 0
  yogesh.sawant, 153531 (149.93KB), 0, 12, 153531, 0, 0, 0, 0
  navin.rao, 99642 (97.31KB), 0, 14, 99642, 0, 0, 0, 0
  aakash.agrawal, 116780 (114.04KB), 0, 13, 116780, 0, 0, 0, 0
  suraj.daga, 367348 (358.74KB), 0, 16, 367348, 0, 0, 0, 0
  india.dividend, 152711 (149.13KB), 0, 15, 152711, 0, 0, 0, 0
  clientadvisoryservices, 111648 (109.03KB), 0, 8, 111648, 0, 0, 0, 0
  coreteam.crmnext, 140952 (137.65KB), 0, 13, 140952, 0, 0, 0, 0
  atul.mehra, 175784 (171.66KB), 0, 19, 175784, 0, 0, 0, 0
  mithil.karekar, 158045 (154.34KB), 0, 13, 158045, 0, 0, 0, 0
  anupam.o, 153291 (149.70KB), 0, 14, 153291, 0, 0, 0, 0
  kbl.openoffer, 1743439 (1.66MB), 0, 77, 1743439, 0, 0, 0, 0
  sales.villeparle, 77264 (75.45KB), 0, 9, 77264, 0, 0, 0, 0
  fbl.rightsissue, 61155 (59.72KB), 0, 8, 61155, 0, 0, 0, 0
  rajesh.save, 116474 (113.74KB), 0, 12, 116474, 0, 0, 0, 0
  vijay.patel, 176484 (172.35KB), 0, 27, 176484, 0, 0, 0, 0
  customercare.eclf, 3775056 (3.60MB), 0, 28, 3775056, 0, 0, 0, 0
  efa.settlements, 110939 (108.34KB), 0, 10, 110939, 0, 0, 0, 0
  satish.joshi, 146465 (143.03KB), 0, 13, 146465, 0, 0, 0, 0
  atul.prajapati, 120795 (117.96KB), 0, 11, 120795, 0, 0, 0, 0
  v_kpmb, 133825 (130.69KB), 0, 15, 133825, 0, 0, 0, 0
  bhargav.dalal, 163965 (160.12KB), 0, 16, 163965, 0, 0, 0, 0
  abhishek.agarwal, 2561133 (2.44MB), 0, 90, 2561133, 0, 0, 0, 0
  cipl, 217222 (212.13KB), 0, 18, 217222, 0, 0, 0, 0
  sion.sales1, 102335 (99.94KB), 0, 11, 102335, 0, 0, 0, 0
  wmg-product, 6115 (5.97KB), 0, 6, 6115, 0, 0, 0, 0
  hemant.bhoir, 152201 (148.63KB), 0, 16, 152201, 0, 0, 0, 0
  avash.patel, 108326 (105.79KB), 0, 10, 108326, 0, 0, 0, 0
