domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
oops.co.in, 4, 6530490 (6.23MB), 317248744 (302.55MB), 46, 6481136, 0, 0, 4, 49354
  info, 49445 (48.29KB), 79312186 (75.64MB), 4, 49445, 0, 0, 0, 0
  support, 0, 79312186 (75.64MB), 0, 0, 0, 0, 0, 0
  karthik, 6481045 (6.18MB), 79312186 (75.64MB), 42, 6431691, 0, 0, 4, 49354
  isee, 0, 79312186 (75.64MB), 0, 0, 0, 0, 0, 0
charirrfc.in, 1, 91990278 (87.73MB), 272770189 (260.13MB), 154, 91990278, 0, 0, 0, 0
  kvchari, 91990278 (87.73MB), 272770189 (260.13MB), 154, 91990278, 0, 0, 0, 0
cagp.ae, 4, 1058034104 (1009.02MB), 939568433 (896.04MB), 83, 158360598, 22, 29273386, 576, 870400120
  info, 75509940 (72.01MB), 424333091 (404.68MB), 17, 65387298, 0, 0, 48, 10122642
  testinfo, 726668460 (693.01MB), 59344255 (56.60MB), 0, 0, 0, 0, 419, 726668460
  prasana, 255855704 (244.00MB), 455863631 (434.75MB), 66, 92973300, 22, 29273386, 109, 133609018
  test, 0, 27456 (26.81KB), 0, 0, 0, 0, 0, 0
giftville.in, 4, 54702795 (52.17MB), 567197598 (540.92MB), 757, 53868920, 24, 833875, 0, 0
  ops, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  kvchari, 0, 33412304 (31.86MB), 0, 0, 0, 0, 0, 0
  sales, 0, 7150588 (6.82MB), 0, 0, 0, 0, 0, 0
  nithu1, 54702795 (52.17MB), 526618319 (502.22MB), 757, 53868920, 24, 833875, 0, 0
kandhadai.com, 2, 26663106 (25.43MB), 59256159 (56.51MB), 4, 106645, 117, 26556461, 0, 0
  kvchari, 26663106 (25.43MB), 59239775 (56.50MB), 4, 106645, 117, 26556461, 0, 0
  ravichari1, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
vtechsystems.com, 7, 539257311 (514.28MB), 4030007146 (3.75GB), 5339, 524951860, 11, 2000303, 2342, 12305148
  ramani, 182225268 (173.78MB), 1775228903 (1.65GB), 2453, 182225268, 0, 0, 0, 0
  postmaster, 0, 26131 (25.52KB), 0, 0, 0, 0, 0, 0
  admin, 14233 (13.90KB), 4230990 (4.03MB), 4, 14233, 0, 0, 0, 0
  cygnus, 0, 5259059 (5.02MB), 0, 0, 0, 0, 0, 0
  uma, 339060733 (323.35MB), 2148064698 (2.00GB), 2870, 324755282, 11, 2000303, 2342, 12305148
  marketing, 17957077 (17.13MB), 97164034 (92.66MB), 12, 17957077, 0, 0, 0, 0
  saras, 0, 33331 (32.55KB), 0, 0, 0, 0, 0, 0
hisdom.org, 1, 404990 (395.50KB), 727494 (710.44KB), 22, 404990, 0, 0, 0, 0
  anand, 404990 (395.50KB), 727494 (710.44KB), 22, 404990, 0, 0, 0, 0
enmail.com, 33, 59185708 (56.44MB), 10195408282 (9.50GB), 1322, 40850298, 322, 14599138, 219, 3736272
  infotronics, 0, 27957 (27.30KB), 0, 0, 0, 0, 0, 0
  manjuparkavi.r, 524492 (512.20KB), 1463164061 (1.36GB), 19, 524492, 0, 0, 0, 0
  manju, 17004622 (16.22MB), 1463164061 (1.36GB), 133, 8121933, 89, 8882689, 0, 0
  bharathan.s, 760923 (743.09KB), 1010355937 (963.55MB), 11, 760923, 0, 0, 0, 0
  techops, 4120657 (3.93MB), 1618114543 (1.51GB), 154, 3768943, 91, 351714, 0, 0
  accounts, 6642762 (6.34MB), 116076468 (110.70MB), 32, 1762303, 73, 4880459, 0, 0
  bilton.prince, 1663646 (1.59MB), 515517894 (491.64MB), 28, 1661540, 1, 2106, 0, 0
  ramesh, 2495402 (2.38MB), 377213109 (359.74MB), 36, 2495402, 0, 0, 0, 0
  googleapps, 79574 (77.71KB), 1257888 (1.20MB), 4, 79574, 0, 0, 0, 0
  kvchari1, 88745 (86.67KB), 10722054 (10.23MB), 2, 88745, 0, 0, 0, 0
  billing, 0, 33052973 (31.52MB), 0, 0, 0, 0, 0, 0
  support, 450253 (439.70KB), 1618114543 (1.51GB), 46, 450253, 0, 0, 0, 0
  kontact-securedragon, 99870 (97.53KB), 0, 2, 99870, 0, 0, 0, 0
  venky, 2515915 (2.40MB), 1010355937 (963.55MB), 50, 2515915, 0, 0, 0, 0
  dns, 611021 (596.70KB), 858572 (838.45KB), 78, 474121, 1, 136900, 0, 0
  test, 20673 (20.19KB), 10473237 (9.99MB), 1, 20673, 0, 0, 0, 0
  karthik.ayyar, 113015 (110.37KB), 43357927 (41.35MB), 9, 113015, 0, 0, 0, 0
  remmoho, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  administrative.contact, 118567 (115.79KB), 197919 (193.28KB), 23, 118567, 0, 0, 0, 0
  kontact-paypal, 245018 (239.28KB), 0, 11, 245018, 0, 0, 0, 0
  karthik, 4289415 (4.09MB), 43357927 (41.35MB), 231, 2803592, 50, 304610, 113, 1181213
  joinus, 58191 (56.83KB), 33052973 (31.52MB), 2, 58191, 0, 0, 0, 0
  abuse, 8465 (8.27KB), 2974760 (2.84MB), 1, 8465, 0, 0, 0, 0
  billing.contact, 0, 868708 (848.35KB), 0, 0, 0, 0, 0, 0
  technical.contact, 58975 (57.59KB), 408215 (398.65KB), 11, 58975, 0, 0, 0, 0
  info, 2655828 (2.53MB), 33052973 (31.52MB), 148, 2655828, 0, 0, 0, 0
  ra.ramesh, 11794242 (11.25MB), 377213109 (359.74MB), 156, 10432898, 1, 17713, 27, 1343631
  rajie, 1184057 (1.13MB), 79252629 (75.58MB), 77, 1184057, 0, 0, 0, 0
  nxg, 60928 (59.50KB), 5531417 (5.28MB), 6, 60928, 0, 0, 0, 0
  airtel, 0, 3103646 (2.96MB), 0, 0, 0, 0, 0, 0
  saravanan.d, 1500280 (1.43MB), 312569446 (298.09MB), 51, 286077, 16, 22947, 78, 1191256
  kontact, 20172 (19.70KB), 11964625 (11.41MB), 0, 0, 0, 0, 1, 20172
  sendgrid, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
congressmedia.net, 41, 25052614 (23.89MB), 2639626841 (2.46GB), 48, 25052614, 0, 0, 0, 0
  kanishka, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  uttam.acharya, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  feedback, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  contactus, 0, 30521950 (29.11MB), 0, 0, 0, 0, 0, 0
  youtube, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  selja, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  rameshwarlyani, 0, 17581 (17.17KB), 0, 0, 0, 0, 0, 0
  makan, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  drmnathgn, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  keshav_rao, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  sanjaynirupam, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  krishna.hegde, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  moily, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  salman_khurshid, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  jitin_prasad, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  mohan_prakash, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  pawan_bansal, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  alok.dubey, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  rg, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  manish_tiwari, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  renuka, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  psrawat78, 79737 (77.87KB), 719453130 (686.12MB), 1, 79737, 0, 0, 0, 0
  shakeel_ahmed, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  rkjoshi, 0, 53234 (51.99KB), 0, 0, 0, 0, 0, 0
  vhkanara, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  prithviraj, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  raghusharma, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  vpvidrohi, 0, 52713 (51.48KB), 0, 0, 0, 0, 0, 0
  manak_agarwal, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  depco, 0, 16387 (16.00KB), 0, 0, 0, 0, 0, 0
  prashant, 0, 53719 (52.46KB), 0, 0, 0, 0, 0, 0
  bsg, 0, 285440 (278.75KB), 0, 0, 0, 0, 0, 0
  wasnik, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  ramani, 24972877 (23.82MB), 1656089380 (1.54GB), 47, 24972877, 0, 0, 0, 0
  articles, 0, 232575391 (221.80MB), 0, 0, 0, 0, 0, 0
  vadakkan, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  satyavrat, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  jaynat, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
  anand_sharma, 0, 16384 (16.00KB), 0, 0, 0, 0, 0, 0
